version 1, schema warscape_rigid_lod_tables
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"197625177"	"RigidModels\\Buildings\\native_house05\\native_house05_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house05_piece01_destruct01"
"197696185"	"RigidModels\\Buildings\\indian_warehouse02\\indian_warehouse02_piece02_destruct01_lod03.rigid_model"	"3_2"	"indian_warehouse02_piece02_destruct01"
"199196856"	"RigidModels\\Buildings\\west_euro_rural03\\west_euro_rural03_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_rural03_piece01_destruct01"
"199418941"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_lazienki.rigid_model"	"0"	"Prestige_lazienki"
"203069112"	"RigidModels\\3DIndicators\\cavalry_proxy.rigid_model"	"0"	"cavalry_proxy"
"204389536"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_granja.rigid_model"	"0"	"Prestige_granja"
"206284658"	"RigidModels\\Buildings\\american_house02\\american_house02_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_house02_piece01_destruct01"
"206695420"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece02_destruct03_lod03.rigid_model"	"3_2"	"euro_stone_barracks_piece02_destruct03"
"209827833"	"RigidModels\\Buildings\\west_euro_stone_bridge\\west_euro_stone_bridge_piece01_destruct01_lod05.rigid_model"	"3_3"	"west_euro_stone_bridge_piece01_destruct01"
"210685042"	"RigidModels\\Buildings\\prop_town_urn02\\prop_town_urn02_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_urn02_piece01_destruct01"
"212587315"	"RigidModels\\Buildings\\indian_large_fort_hq\\trash_d02_lod01.rigid_model"	"3_1"	"trash_d02"
"215506066"	"RigidModels\\Buildings\\prop_field_fire_pit\\prop_field_fire_pit_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_field_fire_pit_piece01_destruct01"
"218014047"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece02_destruct01_lod01.rigid_model"	"3_1"	"ottoman_warehouse04_piece02_destruct01"
"218938138"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece03_destruct03_lod03.rigid_model"	"3_2"	"fort_euro_wooden_piece03_destruct03"
"218989006"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece03_destruct02_lod05.rigid_model"	"3_3"	"ottoman_townhall_piece03_destruct02"
"220941085"	"RigidModels\\Buildings\\east_euro_rural01\\east_euro_rural01_piece01_destruct01_lod03.rigid_model"	"3_2"	"east_euro_rural01_piece01_destruct01"
"222095981"	"RigidModels\\Buildings\\south_euro_house04\\south_euro_house04_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_house04_piece01_destruct01"
"223376818"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_plantation_tea_lvl3.rigid_model"	"0"	"OTT_resource_plantation_tea_lvl3"
"224925524"	"RigidModels\\Buildings\\indian_hut01\\indian_hut01_piece01_destruct02_lod01.rigid_model"	"2_1"	"indian_hut01_piece01_destruct02"
"225407256"	"RigidModels\\Buildings\\ottoman_rural02\\ottoman_rural02_piece01_destruct01_lod05.rigid_model"	"3_3"	"ottoman_rural02_piece01_destruct01"
"227712728"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece05_destruct01_lod01.rigid_model"	"3_1"	"fort_indian_small_piece05_destruct01"
"228144589"	"RigidModels\\Buildings\\native_house02b\\native_house02b_piece01_destruct02_lod05.rigid_model"	"2_2"	"native_house02b_piece01_destruct02"
"229656905"	"RigidModels\\Buildings\\west_euro_farmhouse02\\west_euro_farmhouse02_piece01_destruct03_lod05.rigid_model"	"2_2"	"west_euro_farmhouse02_piece01_destruct03"
"235185202"	"RigidModels\\Buildings\\american_rural02b\\american_rural02b_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_rural02b_piece01_destruct01"
"236351948"	"RigidModels/CampaignBuildings/Templates/EU/EU_port_slot_minibuildings_wealth5.rigid_model"	"0"	"EU_Port_slot_minibuildings_wealth5"
"236784549"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_ind_lvl2_weavers.rigid_model"	"0"	"IND_town_ind_lvl2_weavers"
"237144637"	"RigidModels\\Buildings\\north_euro_rural02\\north_euro_rural02_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_rural02_piece01_destruct01"
"239055615"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece04_destruct02_lod05.rigid_model"	"3_3"	"fort_ottoman_piece04_destruct02"
"239391150"	"RigidModels/Projectile/projectile_cannonball.rigid_model"	"0"	"projectile_cannonbal"
"239968122"	"RigidModels\\EngineModels\\field_cannon_destroyed_model_9lb.rigid_model"	"0"	"field_cannon_destroyed_model_9lb"
"242925296"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece06_destruct03_lod05.rigid_model"	"3_3"	"fort_indian_piece06_destruct03"
"246706429"	"RigidModels\\Buildings\\north_euro_church\\north_euro_church_piece01_destruct01_lod05.rigid_model"	"3_3"	"north_euro_church_piece01_destruct01"
"246813265"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece07_destruct02_gate_open_lod01.rigid_model"	"3_1"	"fort_jamestown_piece07_destruct02_gate_open"
"249234481"	"RigidModels\\Buildings\\american_house02\\american_house02_piece01_destruct02_lod05.rigid_model"	"2_2"	"american_house02_piece01_destruct02"
"250587661"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece07_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_small_piece07_destruct02"
"250737166"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece06_destruct02_lod01.rigid_model"	"3_1"	"fort_jamestown_piece06_destruct02"
"250867410"	"RigidModels\\Buildings\\north_euro_stone_bridge\\north_euro_stone_bridge_piece02_destruct01_lod03.rigid_model"	"3_2"	"north_euro_stone_bridge_piece02_destruct01"
"255378336"	"RigidModels\\Buildings\\american_house03b\\american_house03b_piece01_destruct02_lod05.rigid_model"	"2_2"	"american_house03b_piece01_destruct02"
"255404670"	"RigidModels\\Buildings\\ottoman_house04b\\ottoman_house04b_piece01_destruct01_lod03.rigid_model"	"3_2"	"ottoman_house04b_piece01_destruct01"
"255657558"	"RigidModels\\Buildings\\fort_star\\fort_star_piece08_destruct02_lod01.rigid_model"	"3_1"	"fort_star_piece08_destruct02"
"256795286"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece03_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_small_piece03_destruct02"
"257068272"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece02_destruct02_lod01.rigid_model"	"3_1"	"euro_stone_barracks_piece02_destruct02"
"257417205"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece02_destruct02_lod03.rigid_model"	"3_2"	"european_warehouse02_piece02_destruct02"
"258216646"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_military_lvl5_hospital.rigid_model"	"0"	"IND_town_military_lvl5_hospital"
"258285022"	"RigidModels/CampaignBuildings/Templates/eu/eu_city_1_slot_fortifications_lvl0.rigid_model"	"0"	"EU_City_1_slot_fortifications_lvl0"
"260164249"	"RigidModels\\Buildings\\north_euro_house08b\\north_euro_house08b_piece01_destruct02_lod01.rigid_model"	"2_1"	"north_euro_house08b_piece01_destruct02"
"260442474"	"RigidModels\\Buildings\\south_euro_hut01\\south_euro_hut01_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_hut01_piece01_destruct01"
"262267950"	"RigidModels\\Buildings\\south_euro_house10b\\south_euro_house10b_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_house10b_piece01_destruct01"
"263213662"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_afghanistan.rigid_model"	"0"	"agent_ID_afghanistan"
"263921354"	"RigidModels/CampaignBuildings/Buildings/Generic/Slot_resource_farm_wheat_blend.rigid_model"	"0"	"Slot_resource_farm_wheat"
"266945295"	"RigidModels\\BattleFieldProps\\woodenfence_8_piece01_destruct01_lod01.rigid_model"	"20"	"woodenfence_8_piece01_destruct01"
"267784684"	"RigidModels\\Buildings\\south_euro_house01\\south_euro_house01_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house01_piece01_destruct01"
"268051245"	"RigidModels\\Buildings\\indian_house06\\indian_house06_piece01_destruct01_lod04.rigid_model"	"5_4"	"indian_house06_piece01_destruct01"
"268413050"	"RigidModels\\Buildings\\fort_star\\fort_star_piece05_destruct02_lod05.rigid_model"	"3_3"	"fort_star_piece05_destruct02"
"269770137"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece03_destruct03_lod03.rigid_model"	"3_2"	"fort_stockade_piece03_destruct03"
"270596937"	"RigidModels/CampaignBuildings/Templates/NA/NA_port_slot_minibuildings_wealth2.rigid_model"	"0"	"NA_Port_slot_minibuildings_wealth2"
"275893026"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct02_lod05.rigid_model"	"3_3"	"fort_stockade_piece02_destruct02"
"276228156"	"RigidModels\\Buildings\\prop_town_ottoman_stall03\\prop_town_ottoman_stall03_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_ottoman_stall03_piece01_destruct01"
"277267983"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece01_destruct03_lod03.rigid_model"	"3_2"	"euro_stone_barracks_piece01_destruct03"
"280345262"	"RigidModels\\Buildings\\prop_town_market_stall02\\prop_town_market_stall02_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_market_stall02_piece01_destruct01"
"281096690"	"RigidModels\\Buildings\\native_house02\\native_house02_piece01_destruct02_lod01.rigid_model"	"2_1"	"native_house02_piece01_destruct02"
"281815724"	"RigidModels\\Buildings\\prop_town_wooden_shack\\prop_town_wooden_shack_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_wooden_shack_piece01_destruct01"
"284363961"	"RigidModels\\Buildings\\north_euro_house07\\north_euro_house07_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house07_piece01_destruct01"
"285224458"	"RigidModels\\Buildings\\indian_large_fort_hq\\indian_large_fort_hq_piece01_destruct01_lod03.rigid_model"	"3_2"	"indian_large_fort_hq_piece01_destruct01"
"285506739"	"RigidModels\\Buildings\\prop_town_wooden_shack\\prop_town_wooden_shack_piece01_destruct02_lod05.rigid_model"	"2_2"	"prop_town_wooden_shack_piece01_destruct02"
"286230802"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece07_destruct02_gate_closed_lod01.rigid_model"	"3_1"	"fort_jamestown_piece07_destruct02_gate_closed"
"286370243"	"RigidModels\\Buildings\\ottoman_house02\\ottoman_house02_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_house02_piece01_destruct02"
"288595516"	"RigidModels/CampaignBuildings/Buildings/Generic/Slot_resource_farm_corn_blend.rigid_model"	"0"	"Slot_resource_farm_corn"
"288746440"	"RigidModels\\Buildings\\west_euro_house04\\west_euro_house04_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house04_piece01_destruct01"
"289509829"	"RigidModels\\Buildings\\indian_hut01\\indian_hut01_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_hut01_piece01_destruct02"
"293024863"	"RigidModels\\Buildings\\ottoman_stone_bridge\\ottoman_stone_bridge_piece02_destruct02_lod05.rigid_model"	"2_2"	"ottoman_stone_bridge_piece02_destruct02"
"294334242"	"RigidModels\\Buildings\\north_euro_hut04\\north_euro_hut04_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_hut04_piece01_destruct01"
"294532244"	"RigidModels\\Buildings\\west_euro_hut02\\west_euro_hut02_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_hut02_piece01_destruct02"
"296495144"	"RigidModels\\Buildings\\south_euro_house09b\\south_euro_house09b_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_house09b_piece01_destruct02"
"297859996"	"RigidModels/CampaignBuildings/Templates/NA/NA_city_4_slot_minibuildings_wealth3.rigid_model"	"0"	"NA_City_4_slot_minibuildings_wealth3"
"299448974"	"RigidModels\\EngineModels\\howitzer_destroyed_model_24lb.rigid_model"	"0"	"howitzer_destroyed_model_24lb"
"301599495"	"RigidModels/CampaignBuildings/Buildings/IND/IND_city_artillery_lvl2.rigid_model"	"0"	"IND_city_artillery_lvl2"
"301648348"	"RigidModels\\Buildings\\east_euro_house01b\\east_euro_house01b_piece01_destruct01_lod02.rigid_model"	"5_2"	"east_euro_house01b_piece01_destruct01"
"301793801"	"RigidModels\\Buildings\\ottoman_large_fort_armoury01\\ottoman_large_fort_armoury01_piece01_destruct03_lod03.rigid_model"	"3_2"	"ottoman_large_fort_armoury01_piece01_destruct03"
"301807187"	"RigidModels\\Buildings\\star_fort_barracks_v2\\star_fort_barracks_v2_piece01_destruct02_lod01.rigid_model"	"2_1"	"star_fort_barracks_v2_piece01_destruct02"
"301812590"	"RigidModels\\Buildings\\south_euro_house05\\south_euro_house05_piece01_destruct01_lod03.rigid_model"	"3_2"	"south_euro_house05_piece01_destruct01"
"302725148"	"RigidModels\\Buildings\\west_euro_farmhouse\\west_euro_farmhouse_piece01_destruct02_lod05.rigid_model"	"3_3"	"west_euro_farmhouse_piece01_destruct02"
"302821266"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_4_slot_fortified_minibuildings_wealth5.rigid_model"	"0"	"IND_City_4_slot_fortified_minibuildings_wealth5"
"302906728"	"RigidModels/CampaignBuildings/Templates/NA/NA_port_slot_minibuildings_wealth1.rigid_model"	"0"	"NA_Port_slot_minibuildings_wealth1"
"304506166"	"RigidModels\\Buildings\\american_house03\\american_house03_piece01_destruct02_lod01.rigid_model"	"2_1"	"american_house03_piece01_destruct02"
"304709006"	"RigidModels\\Buildings\\west_euro_house08a\\west_euro_house08a_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_house08a_piece01_destruct01"
"305627964"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece04_destruct03_lod03.rigid_model"	"3_2"	"fort_jamestown_piece04_destruct03"
"306042811"	"RigidModels\\Buildings\\south_euro_house01b\\south_euro_house01b_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house01b_piece01_destruct01"
"306576234"	"RigidModels\\Buildings\\south_euro_ruins\\south_euro_ruins_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_ruins_piece01_destruct01"
"308598912"	"RigidModels\\Buildings\\ottoman_house05b\\ottoman_house05b_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_house05b_piece01_destruct02"
"311030905"	"RigidModels\\Buildings\\prop_town_ottoman_pagoda\\prop_town_ottoman_pagoda_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_ottoman_pagoda_piece01_destruct01"
"312949640"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_courland.rigid_model"	"0"	"agent_ID_courland"
"313847139"	"RigidModels\\Buildings\\nwe_euro_ruins01\\nwe_euro_ruins01_piece01_destruct01_lod03.rigid_model"	"3_2"	"nwe_euro_ruins01_piece01_destruct01"
"315929604"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece10_destruct03_lod01.rigid_model"	"3_1"	"fort_indian_piece10_destruct03"
"316525072"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_naples_sicily.rigid_model"	"0"	"agent_ID_naples_sicily"
"316559983"	"RigidModels\\Buildings\\prop_town_flagpole\\prop_town_flagpole_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_flagpole_piece01_destruct01"
"316754058"	"RigidModels\\Buildings\\american_house02b\\american_house02b_piece01_destruct02_lod05.rigid_model"	"2_2"	"american_house02b_piece01_destruct02"
"317797051"	"RigidModels\\Buildings\\ottoman_large_fort_barracks\\ottoman_large_fort_barracks_piece01_destruct02_lod03.rigid_model"	"3_2"	"ottoman_large_fort_barracks_piece01_destruct02"
"318620803"	"RigidModels\\city_buildings\\us\\out_build_03.rigid_model"	"1_1"	"city_us_building_03"
"324809451"	"RigidModels\\Buildings\\south_euro_house09\\south_euro_house09_piece01_destruct01_lod05.rigid_model"	"3_3"	"south_euro_house09_piece01_destruct01"
"325229643"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_plantation_tobacco_lvl1.rigid_model"	"0"	"OTT_resource_plantation_tobacco_lvl1"
"328288778"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_plantation_spices_lvl3.rigid_model"	"0"	"EU_resource_plantation_spices_lvl3"
"329592921"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece02_destruct01_lod01.rigid_model"	"3_1"	"european_warehouse02_piece02_destruct01"
"331017761"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece03_destruct02_lod03.rigid_model"	"3_2"	"ottoman_townhall_piece03_destruct02"
"333734933"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_plantation_tea_lvl2.rigid_model"	"0"	"OTT_resource_plantation_tea_lvl2"
"335531983"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece03_destruct03_lod03.rigid_model"	"3_2"	"ottoman_warehouse04_piece03_destruct03"
"335687722"	"RigidModels\\Buildings\\east_euro_rural03\\east_euro_rural03_piece01_destruct02_lod01.rigid_model"	"1_1"	"east_euro_rural03_piece01_destruct02"
"335919625"	"RigidModels\\Buildings\\prop_town_ott_stall05\\prop_town_ott_stall05_piece01_destruct02_lod01.rigid_model"	"2_1"	"prop_town_ott_stall05_piece01_destruct02"
"343351665"	"RigidModels\\Buildings\\ottoman_house07\\ottoman_house07_piece01_destruct01_lod03.rigid_model"	"5_3"	"ottoman_house07_piece01_destruct01"
"345253770"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece02_destruct01_lod05.rigid_model"	"3_3"	"ottoman_townhall_piece02_destruct01"
"346148622"	"RigidModels\\Buildings\\west_euro_hut03\\west_euro_hut03_piece01_destruct02_lod05.rigid_model"	"2_2"	"west_euro_hut03_piece01_destruct02"
"346211045"	"RigidModels\\Buildings\\east_euro_townhall\\east_euro_townhall_piece01_destruct02_lod05.rigid_model"	"3_3"	"east_euro_townhall_piece01_destruct02"
"346665024"	"RigidModels\\Buildings\\west_euro_house02b\\west_euro_house02b_piece01_destruct01_lod05.rigid_model"	"5_5"	"west_euro_house02b_piece01_destruct01"
"347250745"	"RigidModels\\Buildings\\prop_town_urn01\\prop_town_urn01_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_urn01_piece01_destruct01"
"347452597"	"RigidModels\\Buildings\\ottoman_large_fort_armoury02\\ottoman_large_fort_armoury02_piece01_destruct03_lod01.rigid_model"	"3_1"	"ottoman_large_fort_armoury02_piece01_destruct03"
"349508968"	"RigidModels\\Buildings\\american_townhall\\american_townhall_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_townhall_piece01_destruct01"
"349897804"	"RigidModels\\Buildings\\ottoman_rural01\\ottoman_rural01_piece01_destruct02_lod01.rigid_model"	"2_1"	"ottoman_rural01_piece01_destruct02"
"349915263"	"RigidModels\\Buildings\\indian_house04b\\indian_house04b_piece01_destruct01_lod02.rigid_model"	"5_2"	"indian_house04b_piece01_destruct01"
"349999008"	"RigidModels\\Buildings\\prop_town_market_stall03\\prop_town_market_stall03_piece01_destruct01_lod05.rigid_model"	"3_3"	"prop_town_market_stall03_piece01_destruct01"
"352812702"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct01_lod03.rigid_model"	"3_2"	"fort_indian_piece07_destruct01"
"353781867"	"RigidModels\\Buildings\\ottoman_hut03\\ottoman_hut03_piece01_destruct02_lod05.rigid_model"	"2_2"	"ottoman_hut03_piece01_destruct02"
"354654392"	"RigidModels\\Buildings\\south_euro_house07\\south_euro_house07_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_house07_piece01_destruct01"
"355349437"	"RigidModels\\Buildings\\west_euro_farmhouse03\\west_euro_farmhouse03_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_farmhouse03_piece01_destruct01"
"356008660"	"RigidModels\\Buildings\\star_fort_armoury_v2\\star_fort_armoury_v2_piece01_destruct01_lod05.rigid_model"	"3_3"	"star_fort_armoury_v2_piece01_destruct01"
"356330630"	"RigidModels\\Buildings\\boulder_collection_5\\boulder_collection_5_piece01_destruct01_lod01.rigid_model"	"3_1"	"boulder_collection_5_piece01_destruct01"
"357062071"	"RigidModels\\Buildings\\south_euro_farmhouse\\south_euro_farmhouse_piece01_destruct02_lod01.rigid_model"	"3_1"	"south_euro_farmhouse_piece01_destruct02"
"359669850"	"RigidModels\\Buildings\\north_euro_hut02\\north_euro_hut02_piece01_destruct02_lod05.rigid_model"	"2_2"	"north_euro_hut02_piece01_destruct02"
"360090728"	"RigidModels\\Buildings\\native_house08\\native_house08_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_house08_piece01_destruct01"
"361439123"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece04_destruct03_lod05.rigid_model"	"3_3"	"fort_indian_small_piece04_destruct03"
"362725345"	"RigidModels/CampaignBuildings/Templates/IND/IND_City_1_slot_fortified_minibuildings_wealth5.rigid_model"	"0"	"IND_City_1_slot_fortified_minibuildings_wealth5"
"363854842"	"RigidModels\\Buildings\\prop_town_plant_pot03\\prop_town_plant_pot03_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_plant_pot03_piece01_destruct01"
"363939472"	"RigidModels\\Buildings\\north_euro_house12c\\north_euro_house12c_piece01_destruct01_lod05.rigid_model"	"3_3"	"north_euro_house12c_piece01_destruct01"
"364201151"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece05_destruct02_lod05.rigid_model"	"3_3"	"fort_jamestown_piece05_destruct02"
"367116939"	"RigidModels\\Buildings\\indian_warehouse02\\indian_warehouse02_piece02_destruct03_lod03.rigid_model"	"3_2"	"indian_warehouse02_piece02_destruct03"
"368438474"	"RigidModels\\Buildings\\north_euro_house11b\\north_euro_house11b_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house11b_piece01_destruct01"
"368766843"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece03_destruct01_lod05.rigid_model"	"3_3"	"ottoman_townhall_piece03_destruct01"
"369090776"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_military_lvl5_artillery.rigid_model"	"0"	"IND_town_military_lvl5_artillery"
"369733904"	"RigidModels\\Buildings\\north_euro_house05\\north_euro_house05_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house05_piece01_destruct01"
"369948347"	"RigidModels\\Buildings\\south_euro_rural04\\south_euro_rural04_piece01_destruct01_lod01.rigid_model"	"3_1"	"south_euro_rural04_piece01_destruct01"
"372366148"	"RigidModels\\Buildings\\west_euro_house01b\\west_euro_house01b_piece01_destruct01_lod01.rigid_model"	"5_1"	"west_euro_house01b_piece01_destruct01"
"375163342"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_plantation_spices_lvl2.rigid_model"	"0"	"IND_resource_plantation_spices_lvl2"
"375312674"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_happy_lvl3.rigid_model"	"0"	"EU_town_happy_lvl3"
"376015853"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_papal_states.rigid_model"	"0"	"agent_ID_papal_states"
"376769882"	"RigidModels\\Buildings\\native_house10\\native_house10_piece01_destruct02_lod05.rigid_model"	"2_2"	"native_house10_piece01_destruct02"
"376989940"	"RigidModels\\Buildings\\west_euro_house02b\\west_euro_house02b_piece01_destruct01_lod01.rigid_model"	"5_1"	"west_euro_house02b_piece01_destruct01"
"378017769"	"RigidModels\\Buildings\\south_euro_hut05\\south_euro_hut05_piece01_destruct02_lod01.rigid_model"	"2_1"	"south_euro_hut05_piece01_destruct02"
"379603874"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_plantation_cotton_lvl1.rigid_model"	"0"	"IND_resource_plantation_cotton_lvl1"
"381249870"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece06_destruct02_gate_open_lod01.rigid_model"	"1_1"	"fort_ottoman_piece06_destruct02_gate_open"
"381507385"	"RigidModels\\Buildings\\american_house01b\\american_house01b_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_house01b_piece01_destruct01"
"382777274"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece10_destruct01_lod01.rigid_model"	"3_1"	"fort_indian_piece10_destruct01"
"383291561"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct01_lod01.rigid_model"	"3_1"	"fort_stockade_piece02_destruct01"
"385720398"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece01_destruct02_lod05.rigid_model"	"3_3"	"indian_warehouse01_piece01_destruct02"
"385893284"	"RigidModels\\BattleFieldProps\\hedge_small_1_piece01_destruct01_lod01.rigid_model"	"150"	"hedge_small_1_piece01_destruct01"
"397284013"	"RigidModels\\Buildings\\prop_town_gravestone02\\prop_town_gravestone02_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_gravestone02_piece01_destruct01"
"398054991"	"RigidModels/CampaignBuildings/Templates/ind/ind_city_1_slot_fortifications_lvl2.rigid_model"	"0"	"IND_City_1_slot_fortifications_lvl2"
"399899435"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece02_destruct03_lod01.rigid_model"	"3_1"	"european_warehouse02_piece02_destruct03"
"399914308"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece02_destruct03_lod05.rigid_model"	"3_3"	"fort_indian_piece02_destruct03"
"400650201"	"RigidModels\\BattleFieldProps\\woodenfence_2_piece01_destruct01_lod05.rigid_model"	"0"	"woodenfence_2_piece01_destruct01"
"402208061"	"RigidModels\\BattleFieldProps\\Wall_EU_West_End.rigid_model"	"0"	"Wall_EU_West_End_piece01_destruct01"
"402266326"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece04_destruct02_lod03.rigid_model"	"3_2"	"fort_indian_piece04_destruct02"
"402944099"	"RigidModels\\Buildings\\boulder_collection_small_4\\boulder_collection_small_4_piece01_destruct01_lod04.rigid_model"	"3_2"	"boulder_collection_small_4_piece01_destruct01"
"403423371"	"RigidModels\\Buildings\\prop_field_tent_large\\prop_field_tent_large_piece01_destruct01_lod03.rigid_model"	"3_2"	"prop_field_tent_large_piece01_destruct01"
"403532529"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_britain.rigid_model"	"0"	"agent_ID_britain"
"404625475"	"RigidModels\\Buildings\\north_euro_clock_tower\\north_euro_clock_tower_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_clock_tower_piece01_destruct01"
"405896418"	"RigidModels\\Buildings\\prop_town_plant_pot01\\prop_town_plant_pot01_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_plant_pot01_piece01_destruct01"
"409621545"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct03_lod05.rigid_model"	"3_3"	"fort_indian_piece07_destruct03"
"410169254"	"RigidModels\\Buildings\\prop_town_pulley\\prop_town_pulley_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_pulley_piece01_destruct01"
"411666695"	"RigidModels\\Buildings\\ottoman_house07\\ottoman_house07_piece01_destruct01_lod05.rigid_model"	"5_5"	"ottoman_house07_piece01_destruct01"
"411833862"	"RigidModels\\BattleFieldProps\\woodenfence_4_piece01_destruct01_lod01.rigid_model"	"20"	"woodenfence_4_piece01_destruct01"
