version 2, schema cdir_events_incident_option_junctions_tables, guid 193c6ca0-fb52-4fc0-a53e-a33c3d917617
unknown1(int)	unknown2(float)	unknown3(string)	unknown4(string)	unknown5(optstring)
4754	0	"i_inspiration_farmers_daimyo"	"GEN_CND_REGION_CONTAINS_OFFICIAL"	"daimyo"
4758	0	"i_inspiration_farmers_daimyo"	"GEN_CND_MIN_REGION_PUBLIC_ORDER"	"10"
4765	0	"i_inspiration_soldiers_daimyo"	"VAR_CHANCE"	"2"
4773	0	"i_inspiration_soldiers_daimyo"	"CND_ROUNDS_UNTIL_NEXT"	"24"
4779	0	"i_inspiration_soldiers_daimyo"	"CND_CAMPAIGN"	"jap_shogun"
4781	0	"i_inspiration_soldiers_daimyo"	"GEN_TARGET_REGION"	nil
4790	0	"i_inspiration_soldiers_daimyo"	"GEN_CND_OWNS"	nil
4795	0	"i_inspiration_soldiers_daimyo"	"GEN_CND_REGION_RECRUITING"	nil
4797	0	"i_inspiration_soldiers_daimyo"	"GEN_CND_REGION_CONTAINS_OFFICIAL"	"daimyo"
4800	0	"i_inspiration_soldiers_daimyo"	"GEN_CND_MIN_REGION_PUBLIC_ORDER"	"10"
4804	0	"i_inspiration_soldiers_warfare"	"GEN_CND_MIN_REGION_PUBLIC_ORDER"	"10"
4810	0	"i_inspiration_soldiers_warfare"	"GEN_CND_REGION_CONTAINS_OFFICIAL"	"clan_warfare"
4812	0	"i_inspiration_soldiers_warfare"	"GEN_CND_REGION_RECRUITING"	nil
4815	0	"i_inspiration_soldiers_warfare"	"GEN_CND_OWNS"	nil
4823	0	"i_inspiration_soldiers_warfare"	"GEN_TARGET_REGION"	nil
4824	0	"i_inspiration_soldiers_warfare"	"CND_CAMPAIGN"	"jap_shogun"
483	0	"c_disloyalty_FIRST_rebellion"	"VAR_CHANCE"	"5"
4832	0	"i_inspiration_soldiers_warfare"	"CND_ROUNDS_UNTIL_NEXT"	"24"
4833	0	"i_inspiration_soldiers_warfare"	"VAR_CHANCE"	"2"
4839	0	"i_inspiration_farmers_daimyo"	"VAR_CHANCE"	"2"
4849	0	"i_inspiration_builders_daimyo"	"CND_MIN_REGIONS_OWNED"	"4"
4853	0	"i_inspiration_builders_development"	"CND_MIN_REGIONS_OWNED"	"4"
4858	0	"i_inspiration_farmers_daimyo"	"CND_MIN_REGIONS_OWNED"	"4"
4864	0	"i_inspiration_soldiers_daimyo"	"CND_MIN_REGIONS_OWNED"	"4"
4871	0	"i_inspiration_soldiers_warfare"	"CND_MIN_REGIONS_OWNED"	"4"
4879	0	"i_dis_earthquake"	"CND_FIRST_ROUND"	"20"
488	0	"c_disloyalty_SECOND_peer_contempt"	"VAR_DELAY_MIN"	"1"
4886	0	"i_dis_tsunami"	"CND_FIRST_ROUND"	"20"
4892	0	"i_dis_typhoon"	"CND_FIRST_ROUND"	"20"
4893	0	"i_dis_volcano"	"CND_FIRST_ROUND"	"20"
4898	0	"i_dis_meagre_harvest"	"CND_FIRST_ROUND"	"20"
4908	0	"i_dis_disease"	"CND_FIRST_ROUND"	"20"
4917	0	"i_dis_drought"	"CND_FIRST_ROUND"	"20"
4920	0	"i_dis_flood"	"CND_FIRST_ROUND"	"20"
4927	0	"i_dis_fire"	"CND_FIRST_ROUND"	"20"
4930	0	"i_dis_severe_winter"	"CND_FIRST_ROUND"	"20"
4932	0	"i_dis_volcano_asama"	"CND_FIRST_ROUND"	"20"
4934	0	"i_dis_volcano_aso"	"CND_FIRST_ROUND"	"20"
4944	0	"i_dis_volcano_bandai"	"CND_FIRST_ROUND"	"20"
4946	0	"i_dis_volcano_chokai"	"CND_FIRST_ROUND"	"20"
4951	0	"i_dis_volcano_fuji"	"CND_FIRST_ROUND"	"20"
4955	0	"i_dis_volcano_haku"	"CND_FIRST_ROUND"	"20"
4965	0	"i_dis_volcano_nasu"	"CND_FIRST_ROUND"	"20"
497	0	"c_disloyalty_SECOND_peer_contempt"	"VAR_DELAY_MAX"	"3"
4975	0	"i_dis_volcano_sakurajima"	"CND_FIRST_ROUND"	"20"
4978	0	"i_dis_volcano_unzen"	"CND_FIRST_ROUND"	"20"
4987	0	"i_dis_volcano_yake"	"CND_FIRST_ROUND"	"20"
4997	0	"i_dis_volcano_zao"	"CND_FIRST_ROUND"	"20"
4999	0	"i_clan_might"	"CND_CAMPAIGN"	"jap_gempei"
5003	0	"c_tribute_shogun_SECOND_peer_contempt"	"CND_NOT_IS_SHOGUN"	nil
5004	0	"i_dis_disease"	"CND_CAMPAIGN"	"jap_gempei"
5007	0	"i_dis_drought"	"CND_CAMPAIGN"	"jap_gempei"
501	0	"c_disloyalty_SECOND_peer_contempt"	"VAR_CHANCE"	"5"
5011	0	"c_tribute_shogun_FIRST_shogunal_deputy"	"CND_NOT_IS_SHOGUN"	nil
5016	0	"c_better_agent_metsuke_FIRST_shogunal_deputy"	"CND_NOT_IS_SHOGUN"	nil
5017	0	"i_dis_earthquake"	"CND_CAMPAIGN"	"jap_gempei"
5021	0	"i_dis_fire"	"CND_CAMPAIGN"	"jap_gempei"
5023	0	"c_tribute_shogun_SECOND_peer_contempt"	"CND_NOT_OWNS_REGION"	"jap_yamashiro"
5027	0	"c_tribute_shogun_FIRST_shogunal_deputy"	"CND_NOT_OWNS_REGION"	"jap_yamashiro"
503	0	"c_francis_xavier_FIRST_nanban_ire"	"VAR_DELAY_MIN"	"1"
5032	0	"i_dis_meagre_harvest"	"CND_CAMPAIGN"	"jap_gempei"
5037	0	"c_better_agent_metsuke_FIRST_shogunal_deputy"	"CND_NOT_OWNS_REGION"	"jap_yamashiro"
5038	0	"i_dis_tsunami"	"CND_CAMPAIGN"	"jap_gempei"
5043	0	"c_tribute_shogun_FIRST_shogunal_deputy"	"CND_NOT_IS_BECOMING_SHOGUN"	nil
5047	0	"c_tribute_shogun_SECOND_peer_contempt"	"CND_NOT_IS_BECOMING_SHOGUN"	nil
5050	0	"i_equipment_cache"	"CND_CAMPAIGN"	"jap_gempei"
5051	0	"c_tribute_shogun_FIRST_shogunal_deputy"	"CND_NOT_REALM_DIVIDE"	nil
5058	0	"c_tribute_shogun_SECOND_peer_contempt"	"CND_NOT_REALM_DIVIDE"	nil
5059	0	"i_foreign_trade_network"	"CND_CAMPAIGN"	"jap_gempei"
5065	0	"i_gem_agricultural_practices"	"VAR_CHANCE"	"10"
5074	0	"i_gem_agricultural_practices"	"CND_UNIQUE"	nil
5076	0	"i_gem_agricultural_practices"	"CND_CAMPAIGN"	"jap_gempei"
5084	0	"i_gem_agricultural_practices"	"CND_MIN_REGIONS_OWNED"	"10"
5090	0	"i_gem_agricultural_practices"	"CND_BUILDING_LEVEL_HALF_REGIONS"	"GEM_Farming_4_Improved_Irrigation"
5095	0	"i_gem_agricultural_practices"	"GEN_TARGET_NONE"	nil
5096	0	"i_gem_dedicated_builder"	"VAR_CHANCE"	"8"
5102	0	"i_gem_dedicated_builder"	"CND_UNIQUE"	nil
5109	0	"i_gem_dedicated_builder"	"CND_CAMPAIGN"	"jap_gempei"
5110	0	"i_gem_dedicated_builder"	"CND_MIN_REGIONS_OWNED"	"10"
5113	0	"i_gem_dedicated_builder"	"CND_BUILDING_LEVEL"	"GEM_Castle_4_Castle"
5121	0	"i_gem_dedicated_builder"	"CND_BUILDING_LEVEL"	"GEM_Infrastucture_4_Imperial_Roads"
513	0	"c_francis_xavier_FIRST_nanban_ire"	"VAR_DELAY_MAX"	"3"
5132	0	"i_gem_dedicated_builder"	"CND_BUILDING_LEVEL_HALF_REGIONS"	"GEM_Infrastucture_3_Post_stations"
5134	0	"i_gem_dedicated_builder"	"CND_BUILDING_LEVEL_ONE_QUARTER_REGIONS"	"GEM_Castle_3_Fort"
5140	0	"i_gem_dedicated_seafarer_able_sailors"	"VAR_CHANCE"	"10"
5144	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_UNIQUE"	nil
5151	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_CAMPAIGN"	"jap_gempei"
5157	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_dedicated_seafarer_master_shipwrights"
5162	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_MIN_NAVAL_UNIT_COUNT"	"15"
5168	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_BUILDING_LEVEL"	"GEM_Port_3_Drydock"
5169	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_HAS_NAVY"	nil
5171	0	"i_gem_dedicated_seafarer_able_sailors"	"GEN_TARGET_NONE"	nil
5180	0	"i_gem_dedicated_seafarer_able_sailors"	"CND_BUILDING_LEVEL_ONE_QUARTER_REGIONS"	"GEM_Port_2_Military_Port"
5185	0	"i_gem_dedicated_seafarer_master_shipwrights"	"VAR_CHANCE"	"10"
5189	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_UNIQUE"	nil
5196	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_CAMPAIGN"	"jap_gempei"
5202	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_dedicated_seafarer_able_sailors"
5208	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_MIN_NAVAL_UNIT_COUNT"	"15"
5211	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_BUILDING_LEVEL"	"GEM_Port_3_Drydock"
5218	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_HAS_NAVY"	nil
5228	0	"i_gem_dedicated_seafarer_master_shipwrights"	"GEN_TARGET_NONE"	nil
523	0	"c_francis_xavier_FIRST_nanban_ire"	"VAR_CHANCE"	"5"
5233	0	"i_gem_dedicated_seafarer_master_shipwrights"	"CND_BUILDING_LEVEL_ONE_QUARTER_REGIONS"	"GEM_Port_2_Military_Port"
5234	0	"i_gem_research_balanced"	"CND_CAMPAIGN"	"jap_gempei"
5235	0	"i_gem_research_balanced"	"CND_MAX_CIVIL_TECHNOLOGY_RATIO"	"60"
5243	0	"i_gem_research_balanced"	"CND_MAX_MILITARY_TECHNOLOGY_RATIO"	"60"
5245	0	"i_gem_research_balanced"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_military_core_bushido"
5246	0	"i_gem_research_balanced"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_way_of_chi"
5251	0	"i_gem_research_balanced"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_poetry_and_literature"
5258	0	"i_gem_research_balanced"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_rice_loans"
526	0	"c_francis_xavier_SECOND_anti_nanban_riots"	"VAR_DELAY_MIN"	"1"
5262	0	"i_gem_research_balanced"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_core_koryu"
5266	0	"i_gem_research_balanced"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_core_bushi"
5271	0	"i_gem_research_balanced"	"CND_UNIQUE"	nil
5277	0	"i_gem_research_balanced"	"GEN_TARGET_NONE"	nil
5287	0	"i_gem_research_balanced"	"VAR_CHANCE"	"7"
5288	0	"i_gem_research_ratio_civil"	"CND_CAMPAIGN"	"jap_gempei"
5294	0	"i_gem_research_ratio_civil"	"CND_FIRST_ROUND"	"42"
5295	0	"i_gem_research_ratio_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_civil"
5298	0	"i_gem_research_ratio_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_military"
5300	0	"i_gem_research_ratio_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_military"
5301	0	"i_gem_research_ratio_civil"	"CND_MIN_CIVIL_TECHNOLOGY_RATIO"	"75"
5304	0	"i_gem_research_ratio_civil"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_military_core_bushido"
5308	0	"i_gem_research_ratio_civil"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_way_of_chi"
5314	0	"i_gem_research_ratio_civil"	"CND_UNIQUE"	nil
532	0	"c_francis_xavier_SECOND_anti_nanban_riots"	"VAR_DELAY_MAX"	"3"
5322	0	"i_gem_research_ratio_civil"	"GEN_TARGET_NONE"	nil
5328	0	"i_gem_research_ratio_civil"	"VAR_CHANCE"	"7"
533	0	"c_francis_xavier_SECOND_anti_nanban_riots"	"VAR_CHANCE"	"5"
5335	0	"i_gem_research_ratio_military"	"CND_CAMPAIGN"	"jap_gempei"
5344	0	"i_gem_research_ratio_military"	"CND_FIRST_ROUND"	"42"
5353	0	"i_gem_research_ratio_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_military"
5357	0	"i_gem_research_ratio_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_civil"
5359	0	"i_gem_research_ratio_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_civil"
5363	0	"i_gem_research_ratio_military"	"CND_MIN_MILITARY_TECHNOLOGY_RATIO"	"75"
5368	0	"i_gem_research_ratio_military"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_military_core_bushido"
5378	0	"i_gem_research_ratio_military"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_way_of_chi"
5382	0	"i_gem_research_ratio_military"	"CND_UNIQUE"	nil
5392	0	"i_gem_research_ratio_military"	"GEN_TARGET_NONE"	nil
5397	0	"i_gem_research_ratio_military"	"VAR_CHANCE"	"7"
5399	0	"i_gem_research_specific_civil"	"CND_CAMPAIGN"	"jap_gempei"
5408	0	"i_gem_research_specific_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_civil"
5414	0	"i_gem_research_specific_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_military"
542	0	"c_francis_xavier_SECOND_nanban_ambassador"	"VAR_DELAY_MIN"	"1"
5421	0	"i_gem_research_specific_civil"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_military"
5423	0	"i_gem_research_specific_civil"	"CND_MIN_CIVIL_TECHNOLOGY_RATIO"	"75"
5431	0	"i_gem_research_specific_civil"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_military_core_bushido"
5437	0	"i_gem_research_specific_civil"	"CND_NOT_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_way_of_chi"
5444	0	"i_gem_research_specific_civil"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_taoist_thinking"
5449	0	"i_gem_research_specific_civil"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_core_tax_quota"
545	0	"c_francis_xavier_SECOND_nanban_ambassador"	"VAR_DELAY_MAX"	"3"
5457	0	"i_gem_research_specific_civil"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_loyalty_kishomon"
5461	0	"i_gem_research_specific_civil"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_province_iron_manufacturing"
5465	0	"i_gem_research_specific_civil"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_civil_religion_confucianism"
5469	0	"i_gem_research_specific_civil"	"CND_UNIQUE"	nil
5478	0	"i_gem_research_specific_civil"	"GEN_TARGET_NONE"	nil
5482	0	"i_gem_research_specific_civil"	"VAR_CHANCE"	"7"
5483	0	"i_gem_research_specific_military"	"CND_CAMPAIGN"	"jap_gempei"
5485	0	"i_gem_research_specific_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_military"
5492	0	"i_gem_research_specific_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_specific_civil"
5497	0	"i_gem_research_specific_military"	"CND_INCIDENT_NOT_GENERATED"	"i_gem_research_ratio_civil"
5506	0	"i_gem_research_specific_military"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_bow_way_of_the_bow"
551	0	"c_francis_xavier_SECOND_nanban_ambassador"	"VAR_CHANCE"	"5"
5515	0	"i_gem_research_specific_military"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_core_the_old_way"
5517	0	"i_gem_research_specific_military"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_core_samurai_way"
5519	0	"i_gem_research_specific_military"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_horse_form"
5524	0	"i_gem_research_specific_military"	"CND_TECHNOLOGY_RESEARCHED"	"gempei_military_general_forms_of_the_earth"
5528	0	"i_gem_research_specific_military"	"CND_UNIQUE"	nil
5529	0	"i_gem_research_specific_military"	"GEN_TARGET_NONE"	nil
5538	0	"i_gem_research_specific_military"	"VAR_CHANCE"	"7"
5542	0	"i_inspiration_builders_daimyo"	"CND_CAMPAIGN"	"jap_gempei"
5546	0	"i_inspiration_builders_development"	"CND_CAMPAIGN"	"jap_gempei"
5547	0	"i_inspiration_farmers_daimyo"	"CND_CAMPAIGN"	"jap_gempei"
5551	0	"i_inspiration_soldiers_daimyo"	"CND_CAMPAIGN"	"jap_gempei"
5560	0	"i_inspiration_soldiers_warfare"	"CND_CAMPAIGN"	"jap_gempei"
5565	0	"i_safeguard"	"CND_CAMPAIGN"	"jap_gempei"
5566	0	"i_samurai_master"	"CND_CAMPAIGN"	"jap_gempei"
557	0	"c_gaijin_trouble_FIRST_anti_nanban_riots"	"VAR_DELAY_MIN"	"1"
5573	0	"i_teeming_sea"	"CND_CAMPAIGN"	"jap_gempei"
5575	0	"c_gem_enryakuji_FIRST_money"	"VAR_DELAY_MIN"	"1"
558	0	"c_gaijin_trouble_FIRST_anti_nanban_riots"	"VAR_DELAY_MAX"	"3"
5583	0	"c_gem_enryakuji_FIRST_money"	"VAR_DELAY_MAX"	"3"
5587	0	"c_gem_enryakuji_FIRST_money"	"VAR_CHANCE"	"5"
5595	0	"c_gem_enryakuji_FIRST_monks"	"VAR_DELAY_MIN"	"1"
5603	0	"c_gem_enryakuji_FIRST_monks"	"VAR_DELAY_MAX"	"3"
5607	0	"c_gem_enryakuji_FIRST_monks"	"VAR_CHANCE"	"5"
5613	0	"c_gem_enryakuji_FIRST_monks"	"GEN_TARGET_REGION"	nil
5618	0	"c_gem_enryakuji_FIRST_monks"	"GEN_CND_REGION"	"gem_yamashiro"
5623	0	"c_gem_enryakuji_FIRST_refuse"	"VAR_DELAY_MIN"	"1"
5633	0	"c_gem_enryakuji_FIRST_refuse"	"VAR_DELAY_MAX"	"3"
5638	0	"c_gem_enryakuji_FIRST_refuse"	"VAR_CHANCE"	"5"
5643	0	"c_gem_enryakuji_SECOND_rebellion"	"VAR_DELAY_MIN"	"1"
5653	0	"c_gem_enryakuji_SECOND_rebellion"	"VAR_DELAY_MAX"	"3"
566	0	"c_gaijin_trouble_FIRST_anti_nanban_riots"	"VAR_CHANCE"	"5"
5660	0	"c_gem_enryakuji_SECOND_rebellion"	"VAR_CHANCE"	"5"
5664	0	"c_gem_enryakuji_SECOND_rebellion"	"GEN_TARGET_REGION"	nil
5667	0	"c_gem_enryakuji_SECOND_rebellion"	"GEN_CND_REGION"	"gem_yamashiro"
5676	0	"c_gem_enryakuji_SECOND_rival_monks"	"VAR_DELAY_MIN"	"1"
5679	0	"c_gem_enryakuji_SECOND_rival_monks"	"VAR_DELAY_MAX"	"3"
5689	0	"c_gem_enryakuji_SECOND_rival_monks"	"VAR_CHANCE"	"5"
5691	0	"c_gem_enryakuji_SECOND_rival_monks"	"GEN_TARGET_REGION"	nil
5692	0	"c_gem_enryakuji_SECOND_rival_monks"	"GEN_CND_REGION"	"gem_yamashiro"
5701	0	"c_gem_kofukuji_FIRST_money"	"VAR_DELAY_MIN"	"1"
5711	0	"c_gem_kofukuji_FIRST_money"	"VAR_DELAY_MAX"	"3"
5721	0	"c_gem_kofukuji_FIRST_money"	"VAR_CHANCE"	"5"
5723	0	"c_gem_kofukuji_FIRST_monks"	"VAR_DELAY_MIN"	"1"
5724	0	"c_gem_kofukuji_FIRST_monks"	"VAR_DELAY_MAX"	"3"
5729	0	"c_gem_kofukuji_FIRST_monks"	"VAR_CHANCE"	"5"
5734	0	"c_gem_kofukuji_FIRST_monks"	"GEN_TARGET_REGION"	nil
574	0	"c_gaijin_trouble_FIRST_nanban_ambassador"	"VAR_DELAY_MIN"	"1"
5743	0	"c_gem_kofukuji_FIRST_monks"	"GEN_CND_REGION"	"gem_yamato"
5746	0	"c_gem_kofukuji_FIRST_refuse"	"VAR_DELAY_MIN"	"1"
5748	0	"c_gem_kofukuji_FIRST_refuse"	"VAR_DELAY_MAX"	"3"
5752	0	"c_gem_kofukuji_FIRST_refuse"	"VAR_CHANCE"	"5"
5757	0	"c_gem_kofukuji_SECOND_rebellion"	"VAR_DELAY_MIN"	"1"
5763	0	"c_gem_kofukuji_SECOND_rebellion"	"VAR_DELAY_MAX"	"3"
5768	0	"c_gem_kofukuji_SECOND_rebellion"	"VAR_CHANCE"	"5"
5778	0	"c_gem_kofukuji_SECOND_rebellion"	"GEN_TARGET_REGION"	nil
5779	0	"c_gem_kofukuji_SECOND_rebellion"	"GEN_CND_REGION"	"gem_yamato"
578	0	"c_gaijin_trouble_FIRST_nanban_ambassador"	"VAR_DELAY_MAX"	"3"
5786	0	"c_gem_miidera_FIRST_money"	"VAR_DELAY_MIN"	"1"
5795	0	"c_gem_miidera_FIRST_money"	"VAR_DELAY_MAX"	"3"
5802	0	"c_gem_miidera_FIRST_money"	"VAR_CHANCE"	"5"
5812	0	"c_gem_miidera_FIRST_monks"	"VAR_DELAY_MIN"	"1"
5822	0	"c_gem_miidera_FIRST_monks"	"VAR_DELAY_MAX"	"3"
5823	0	"c_gem_miidera_FIRST_monks"	"VAR_CHANCE"	"5"
5833	0	"c_gem_miidera_FIRST_monks"	"GEN_TARGET_REGION"	nil
5841	0	"c_gem_miidera_FIRST_monks"	"GEN_CND_REGION"	"gem_yamashiro"
5851	0	"c_gem_miidera_FIRST_refuse"	"VAR_DELAY_MIN"	"1"
586	0	"c_gaijin_trouble_FIRST_nanban_ambassador"	"VAR_CHANCE"	"5"
5860	0	"c_gem_miidera_FIRST_refuse"	"VAR_DELAY_MAX"	"3"
5868	0	"c_gem_miidera_FIRST_refuse"	"VAR_CHANCE"	"5"
5874	0	"c_gem_miidera_SECOND_rebellion"	"VAR_DELAY_MIN"	"1"
5882	0	"c_gem_miidera_SECOND_rebellion"	"VAR_DELAY_MAX"	"3"
5889	0	"c_gem_miidera_SECOND_rebellion"	"VAR_CHANCE"	"5"
5896	0	"c_gem_miidera_SECOND_rebellion"	"GEN_TARGET_REGION"	nil
5903	0	"c_gem_miidera_SECOND_rebellion"	"GEN_CND_REGION"	"gem_yamashiro"
5905	0	"c_gem_miidera_SECOND_rival_monks"	"VAR_DELAY_MIN"	"1"
5907	0	"c_gem_miidera_SECOND_rival_monks"	"VAR_DELAY_MAX"	"3"
5910	0	"c_gem_miidera_SECOND_rival_monks"	"VAR_CHANCE"	"5"
5916	0	"c_gem_miidera_SECOND_rival_monks"	"GEN_TARGET_REGION"	nil
5923	0	"c_gem_miidera_SECOND_rival_monks"	"GEN_CND_REGION"	"gem_yamashiro"
5932	0	"c_gem_todaiji_FIRST_money"	"VAR_DELAY_MIN"	"1"
5939	0	"c_gem_todaiji_FIRST_money"	"VAR_DELAY_MAX"	"3"
5948	0	"c_gem_todaiji_FIRST_money"	"VAR_CHANCE"	"5"
595	0	"c_gaijin_trouble_SECOND_inspired_endeavours"	"VAR_DELAY_MIN"	"1"
5957	0	"c_gem_todaiji_FIRST_monks"	"VAR_DELAY_MIN"	"1"
5964	0	"c_gem_todaiji_FIRST_monks"	"VAR_DELAY_MAX"	"3"
5973	0	"c_gem_todaiji_FIRST_monks"	"VAR_CHANCE"	"5"
5981	0	"c_gem_todaiji_FIRST_monks"	"GEN_TARGET_REGION"	nil
5984	0	"c_gem_todaiji_FIRST_monks"	"GEN_CND_REGION"	"gem_yamato"
5987	0	"c_gem_todaiji_FIRST_refuse"	"VAR_DELAY_MIN"	"1"
5993	0	"c_gem_todaiji_FIRST_refuse"	"VAR_DELAY_MAX"	"3"
6002	0	"c_gem_todaiji_FIRST_refuse"	"VAR_CHANCE"	"5"
6008	0	"c_gem_todaiji_SECOND_rebellion"	"VAR_DELAY_MIN"	"1"
6018	0	"c_gem_todaiji_SECOND_rebellion"	"VAR_DELAY_MAX"	"3"
6024	0	"c_gem_todaiji_SECOND_rebellion"	"VAR_CHANCE"	"5"
6030	0	"c_gem_todaiji_SECOND_rebellion"	"GEN_TARGET_REGION"	nil
6031	0	"c_gem_todaiji_SECOND_rebellion"	"GEN_CND_REGION"	"gem_yamato"
6037	0	"i_gem_show_of_support"	"VAR_CHANCE"	"4"
6039	0	"i_gem_show_of_support"	"CND_CAMPAIGN"	"jap_gempei"
6048	0	"i_gem_show_of_support"	"CND_ROUNDS_UNTIL_NEXT"	"32"
605	0	"c_gaijin_trouble_SECOND_inspired_endeavours"	"VAR_DELAY_MAX"	"3"
6055	0	"i_gem_show_of_support"	"GEN_TARGET_REGION"	nil
6059	0	"i_gem_show_of_support"	"GEN_CND_MAX_REGION_DISTANCE"	"2"
6064	0	"i_gem_show_of_support"	"GEN_CND_NOT_OWNS"	nil
607	0	"c_gaijin_trouble_SECOND_inspired_endeavours"	"VAR_CHANCE"	"5"
6073	0	"i_gem_show_of_support"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"75"
6083	0	"i_gem_show_of_support"	"GEN_CND_NOT_WAR"	nil
6093	0	"c_gem_enryakuji_FIRST_money"	"GEN_TARGET_NONE"	nil
6108	0	"c_gem_enryakuji_FIRST_refuse"	"GEN_TARGET_NONE"	nil
6122	0	"c_gem_kofukuji_FIRST_money"	"GEN_TARGET_NONE"	nil
613	0	"c_heralding_spring_FIRST_grateful_populace"	"VAR_DELAY_MIN"	"1"
6135	0	"c_gem_kofukuji_FIRST_refuse"	"GEN_TARGET_NONE"	nil
6143	0	"c_gem_miidera_FIRST_money"	"GEN_TARGET_NONE"	nil
6149	0	"c_gem_miidera_FIRST_refuse"	"GEN_TARGET_NONE"	nil
615	0	"c_heralding_spring_FIRST_grateful_populace"	"VAR_DELAY_MAX"	"3"
6157	0	"c_gem_todaiji_FIRST_money"	"GEN_TARGET_NONE"	nil
6173	0	"c_gem_todaiji_FIRST_refuse"	"GEN_TARGET_NONE"	nil
619	0	"c_heralding_spring_FIRST_grateful_populace"	"VAR_CHANCE"	"5"
6196	0	"i_gem_dedicated_builder"	"GEN_TARGET_NONE"	nil
6200	0	"i_gem_antoku_born_taira"	"VAR_CHANCE"	"10"
6209	0	"i_gem_antoku_born_taira"	"CND_UNIQUE"	nil
6215	0	"i_gem_antoku_born_taira"	"CND_CAMPAIGN"	"jap_gempei"
6219	0	"i_gem_antoku_born_taira"	"CND_FACTION"	"gem_taira_fukuhara"
6225	0	"i_gem_antoku_born_taira"	"CND_FACTION"	"gem_taira_yashima"
6233	0	"i_gem_antoku_born_taira"	"CND_FIRST_ROUND"	"15"
6235	0	"i_gem_antoku_born_taira"	"GEN_TARGET_NONE"	nil
6237	0	"i_gem_antoku_enthroned_taira"	"VAR_CHANCE"	"10"
6247	0	"i_gem_antoku_enthroned_taira"	"CND_UNIQUE"	nil
6256	0	"i_gem_antoku_enthroned_taira"	"CND_CAMPAIGN"	"jap_gempei"
6259	0	"i_gem_antoku_enthroned_taira"	"CND_FACTION"	"gem_taira_fukuhara"
6261	0	"i_gem_antoku_enthroned_taira"	"CND_FACTION"	"gem_taira_yashima"
6263	0	"i_gem_antoku_enthroned_taira"	"CND_FIRST_ROUND"	"21"
6266	0	"i_gem_antoku_enthroned_taira"	"GEN_TARGET_NONE"	nil
6271	0	"i_gem_antoku_enthroned_other"	"VAR_CHANCE"	"10"
6274	0	"i_gem_antoku_enthroned_other"	"CND_UNIQUE"	nil
