version 2, schema campaign_map_tooltips_tables, guid eb014d73-e009-4ffc-931c-ec952d125aad
Unknown1(string)	tooltip_ID(string)	unknown3(optstring)	unknown4(optstring)
"gempei_spy"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_gempei_spy"
"gempei_spy"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"gempei_spy"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"gempei_spy"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"gempei_spy"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"gempei_spy"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"gempei_spy"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"gempei_spy"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"gempei_spy"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"gempei_spy"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"gempei_spy"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"gempei_spy"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"gempei_spy"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"gempei_spy"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"gempei_spy"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"gempei_spy"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"gempei_spy"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"gempei_spy"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"metsuke"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	nil
"metsuke"	"land_cannot_disembark_can_ambush"	"tltip_right_clk_move"	nil
"metsuke"	"non_player_army"	"tltip_right_clk_operate_against_target"	"tltipt_metsuke_can_bribe"
"metsuke"	"non_player_geisha"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_attack_ninja_preferred"
"metsuke"	"non_player_ikko_monk"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_attack_monk_nemesis"
"metsuke"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"metsuke"	"non_player_metsuke"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_can_capture_and_trial"
"metsuke"	"non_player_missionary"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_attack_monk_nemesis"
"metsuke"	"non_player_monk"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_attack_monk_nemesis"
"metsuke"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"metsuke"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"metsuke"	"non_player_ninja"	"tltip_right_clk_operate_against_target"	"tltip_metsuke_attack_ninja_preferred"
"metsuke"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltipt_metsuke_can_bribe"
"metsuke"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"metsuke"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"metsuke"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"metsuke"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"metsuke"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"metsuke"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"metsuke"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"metsuke"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"metsuke"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"metsuke"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"metsuke"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"metsuke"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"metsuke"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"metsuke"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"metsuke"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"metsuke"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"metsuke"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"metsuke"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"metsuke"	"non_player_town"	"tltip_right_clk_operate_against_target"	"tltipt_metsuke_can_bribe"
"metsuke"	"player_army"	"tltip_move_agent_inside_army_for_protection"	"tltip_metsuke_protect_armies_from_ninjas"
"metsuke"	"player_army_can_ambush"	"tltip_move_agent_inside_army_for_protection"	"tltip_metsuke_protect_armies_from_ninjas"
"metsuke"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"metsuke"	"player_region_capital"	"tltip_right_clk_enter_city"	"tltip_about_player_town_metsuke"
"metsuke"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"metsuke"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"metsuke"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"metsuke"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"metsuke"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"metsuke"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"metsuke"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"metsuke"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"metsuke"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"metsuke"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"metsuke"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"metsuke"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"metsuke"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"metsuke"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"metsuke"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"metsuke"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"metsuke"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"metsuke"	"player_resource"	"tltip_left_clk_select"	nil
"missionary"	"land_can_disembark"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"missionary"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"missionary"	"land_cannot_disembark"	"tltip_right_clk_move"	nil
"missionary"	"land_cannot_disembark_can_ambush"	"tltip_right_clk_move"	nil
"missionary"	"non_player_army"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_demoralise_army"
"missionary"	"non_player_geisha"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"missionary"	"non_player_ikko_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"missionary"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"missionary"	"non_player_metsuke"	"tltip_right_clk_operate_against_target"	"tltip_monk_metsuke_preferred"
"missionary"	"non_player_missionary"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"missionary"	"non_player_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"missionary"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"missionary"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"missionary"	"non_player_ninja"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"missionary"	"non_player_port_occupied"	"tltip_agent_cannot_act_against_target"	nil
"missionary"	"non_player_port_unoccupied"	"tltip_agent_cannot_act_against_target"	nil
"missionary"	"non_player_region_capital"	"tltip_right_clk_enter_city"	"tltip_monk_incite_rebellion"
"missionary"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"missionary"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"missionary"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"missionary"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"missionary"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"missionary"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"missionary"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"missionary"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"missionary"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"missionary"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"missionary"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"missionary"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"missionary"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"missionary"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"missionary"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"missionary"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"missionary"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"missionary"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"missionary"	"non_player_town"	"tltip_right_clk_operate_against_target"	"tltip_agents_convert_population_to_national_religion"
"missionary"	"non_player_university"	"tltip_right_clk_enter_town"	"tltip_agents_convert_population_to_national_religion"
"missionary"	"player_army"	"tltip_right_clk_move_agent_into_army"	"tltip_monk_protect_armies_from_metsuke"
"missionary"	"player_army_can_ambush"	"tltip_right_clk_move_agent_into_army"	nil
"missionary"	"player_navy"	"tltip_right_clk_embark"	"tltip_transport_agents_by_sea_to_preach_abroad"
"missionary"	"player_port"	"tltip_right_clk_enter_port"	"tltip_agents_convert_population_to_national_religion"
"missionary"	"player_region_capital"	"tltip_right_clk_enter_city"	"tltip_about_player_town_religious_agent"
"missionary"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"missionary"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"missionary"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"missionary"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"missionary"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"missionary"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"missionary"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"missionary"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"missionary"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"missionary"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"missionary"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"missionary"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"missionary"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"missionary"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"missionary"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"missionary"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"missionary"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"missionary"	"player_resource"	"tltip_agent_cannot_act_against_target"	nil
"missionary"	"player_town"	"tltip_left_clk_select_dbl_left_clk_view_details"	nil
"missionary"	"player_university"	"tltip_right_clk_enter_town"	"tltip_agents_convert_population_to_national_religion"
"monk_ikko_ikki"	"land_can_disembark"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"monk_ikko_ikki"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"monk_ikko_ikki"	"non_player_geisha"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"monk_ikko_ikki"	"non_player_ikko_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk_ikko_ikki"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"monk_ikko_ikki"	"non_player_metsuke"	"tltip_right_clk_operate_against_target"	"tltip_monk_metsuke_preferred"
"monk_ikko_ikki"	"non_player_missionary"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk_ikko_ikki"	"non_player_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk_ikko_ikki"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"monk_ikko_ikki"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"monk_ikko_ikki"	"non_player_ninja"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"monk_ikko_ikki"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltip_ikko_monk_incite_rebellion"
"monk_ikko_ikki"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"monk_ikko_ikki"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"monk_ikko_ikki"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"monk_ikko_ikki"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"monk_ikko_ikki"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"monk_ikko_ikki"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"monk_ikko_ikki"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"monk_ikko_ikki"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"monk_ikko_ikki"	"non_player_town"	"tltip_agent_cannot_act_against_target"	nil
"monk_ikko_ikki"	"player_army"	"tltip_right_clk_move"	"tltip_monk_protect_armies_from_metsuke"
"monk_ikko_ikki"	"player_army_can_ambush"	"tltip_right_clk_move"	"tltip_metsuke_protect_armies_from_ninjas"
"monk_ikko_ikki"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"monk_ikko_ikki"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_religious_agent"
"monk_ikko_ikki"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"monk_ikko_ikki"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"monk_ikko_ikki"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"monk_ikko_ikki"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"monk_ikko_ikki"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"monk_ikko_ikki"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"monk_ikko_ikki"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"monk_ikko_ikki"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"monk_ikko_ikki"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"monk_ikko_ikki"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"monk_ikko_ikki"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"monk_ikko_ikki"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"monk_ikko_ikki"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"monk_ikko_ikki"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"monk_ikko_ikki"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"monk_ikko_ikki"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"monk_ikko_ikki"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"monk_ikko_ikki"	"player_resource"	"tltip_left_clk_select"	nil
"monk"	"land_can_disembark"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"monk"	"land_can_disembark_can_ambush"	"tltip_right_clk_move"	"tltip_agents_convert_population_to_national_religion"
"monk"	"non_player_geisha"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"monk"	"non_player_ikko_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk"	"non_player_land_trade_route"	"tltip_right_clk_move"	nil
"monk"	"non_player_metsuke"	"tltip_right_clk_operate_against_target"	"tltip_monk_metsuke_preferred"
"monk"	"non_player_missionary"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk"	"non_player_monk"	"tltip_right_clk_operate_against_target"	"tltip_monk_can_convert_agents"
"monk"	"non_player_navy_at_sea"	"tltip_agent_cannot_act_against_fleets"	nil
"monk"	"non_player_navy_in_port"	"tltip_agent_cannot_act_against_fleets"	nil
"monk"	"non_player_ninja"	"tltip_right_clk_operate_against_target"	"tltip_monk_attack_ninja_nemesis"
"monk"	"non_player_region_capital"	"tltip_right_clk_operate_against_target"	"tltip_monk_incite_rebellion"
"monk"	"non_player_region_specialty_artisans"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_crafts_non_player"
"monk"	"non_player_region_specialty_gold_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_gold_non_player"
"monk"	"non_player_region_specialty_holy_site"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_holy_non_player"
"monk"	"non_player_region_specialty_horses"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_horses_non_player"
"monk"	"non_player_region_specialty_iron_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player_gem"
"monk"	"non_player_region_specialty_iron_mining"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_iron_non_player"
"monk"	"non_player_region_specialty_isolated_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_isolated_hamlet_non_player_gem"
"monk"	"non_player_region_specialty_naval_tradition"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ships_non_player"
"monk"	"non_player_region_specialty_ninja"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_ninjas_non_player"
"monk"	"non_player_region_specialty_philosophical_trad"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_research_non_player"
"monk"	"non_player_region_specialty_prime_forest"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player"
"monk"	"non_player_region_specialty_silk_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_silk_non_player_gem"
"monk"	"non_player_region_specialty_smithing"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_weapons_non_player"
"monk"	"non_player_region_specialty_state_academy_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_state_academy_non_player_gem"
"monk"	"non_player_region_specialty_stone"	"tltip_agent_cannot_act_against_target"	"province_specialities_stone_non_player"
"monk"	"non_player_region_specialty_trade_hamlet_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_trade_hamlet_non_player_gem"
"monk"	"non_player_region_specialty_wood_gem"	"tltip_agent_cannot_act_against_target"	"tltip_about_province_specialities_wood_non_player_gem"
"monk"	"non_player_resource"	"tltip_agent_cannot_act_against_target"	nil
"monk"	"non_player_town"	"tltip_agent_cannot_act_against_target"	nil
"monk"	"player_army"	"tltip_right_clk_move"	"tltip_monk_protect_armies_from_metsuke"
"monk"	"player_army_can_ambush"	"tltip_right_clk_move"	"tltip_monk_protect_armies_from_metsuke"
"monk"	"player_navy"	"tltip_right_clk_embark"	"tltip_carry_agent_overseas_on_this_ship"
"monk"	"player_region_capital"	"tltip_right_clk_enter_town"	"tltip_about_player_town_religious_agent"
"monk"	"player_region_specialty_artisans"	"tltip_left_clk_select"	"tltip_about_province_specialities_crafts_player"
"monk"	"player_region_specialty_gold_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_gold_player"
"monk"	"player_region_specialty_holy_site"	"tltip_left_clk_select"	"tltip_about_province_specialities_holy_player"
"monk"	"player_region_specialty_horses"	"tltip_left_clk_select"	"tltip_about_province_specialities_horses_player"
"monk"	"player_region_specialty_iron_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player_gem"
"monk"	"player_region_specialty_iron_mining"	"tltip_left_clk_select"	"tltip_about_province_specialities_iron_player"
"monk"	"player_region_specialty_isolated_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_isolated_hamlet_player_gem"
"monk"	"player_region_specialty_naval_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_ships_player"
"monk"	"player_region_specialty_ninja"	"tltip_left_clk_select"	"tltip_about_province_specialities_ninjas_player"
"monk"	"player_region_specialty_philosophical_tradition"	"tltip_left_clk_select"	"tltip_about_province_specialities_research_player"
"monk"	"player_region_specialty_prime_forest"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player"
"monk"	"player_region_specialty_silk_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_silk_player_gem"
"monk"	"player_region_specialty_smithing"	"tltip_left_clk_select"	"tltip_about_province_specialities_weapons_player"
"monk"	"player_region_specialty_state_academy_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_state_academy_player_gem"
"monk"	"player_region_specialty_stone"	"tltip_left_clk_select"	"tltip_about_province_specialities_stone_player"
"monk"	"player_region_specialty_trade_hamlet_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_trade_hamlet_player_gem"
"monk"	"player_region_specialty_wood_gem"	"tltip_left_clk_select"	"tltip_about_province_specialities_wood_player_gem"
"monk"	"player_resource"	"tltip_left_clk_select"	nil
"navy_empty_can_bombard"	"non_player_army"	"tltip_right_clk_attack_army"	"tltip_boshin_navy_attack_army_bombard"
