version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"netherlands_garde_de_corps"	"unitmodels/textures/netherlands_garde_de_corps"	"animation"
"netherlands_holland_guards"	"unitmodels/textures/netherlands_holland_guards"	"animation"
"netherlands_horse_guards"	"unitmodels/textures/netherlands_horse_guards"	"animation"
"north_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_church02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_clock_tower_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house13_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house13a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut03_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural02_piece01_destruct01_looped_anim"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural04_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"norwegian_ski_troops"	"unitmodels/textures/norwegian_ski_troops"	"animation"
"nwe_euro_ruins01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"nwe_euro_ruins02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"oar_L_anim_loop"	"RigidModels/Naval/Textures"	"animation"
"oar_L_anim_lower"	"RigidModels/Naval/Textures"	"animation"
"oar_L_anim_raise"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_loop"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_lower"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_raise"	"RigidModels/Naval/Textures"	"animation"
"Ott_Field_Cannon_12lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_12lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_18lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_18lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_24lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_24lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_32lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_32lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_3lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_3lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_9lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_9lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_howitzer_12lb"	"Enginemodels/Textures"	"animation"
"ott_howitzer_12lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_howitzer_24lb"	"Enginemodels/Textures"	"animation"
"ott_howitzer_24lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_mortar_4inch"	"Enginemodels/Textures"	"animation"
"ott_mortar_4inch_destruction"	"enginemodels/textures"	"animation"
"Ott_mortar_8inch"	"Enginemodels/Textures"	"animation"
"ott_mortar_8inch_destruction"	"enginemodels/textures"	"animation"
"Ott_resource_farm_lvl1_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl1_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl1_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gems_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gold_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gold_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_iron_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_iron_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_silver_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_silver_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_plantation_sugar_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_timber_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_town_ind_lvl3_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_town_ind_lvl4_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_town_ind_lvl4_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ottoman_admiral"	"unitmodels/textures/ottoman_admiral"	"animation"
"ottoman_beylick_grenadiers"	"unitmodels/textures/ottoman_beylick_grenadiers"	"animation"
"ottoman_beylick_janissaries"	"unitmodels\\textures\\ottoman_beylick_janissaries"	"animation"
"ottoman_cemaat_grenadiers"	"unitmodels/textures/ottoman_cemaat_grenadiers"	"animation"
"ottoman_cemaat_janissaries"	"UnitModels/Textures/Ottoman_Cemaat_Janissaries"	"animation"
"ottoman_colonel"	"unitmodels/textures/ottoman_colonel"	"animation"
"ottoman_commodore"	"unitmodels/textures/ottoman_commodore"	"animation"
"Ottoman_Deli_Scout"	"UnitModels/Textures/ottoman_deli_scout"	"animation"
"ottoman_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_general"	"unitmodels/textures/ottoman_general"	"animation"
"ottoman_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_barracks_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_nizam_y_cedid"	"UnitModels/Textures/Ottoman_Nizam_y_cedid"	"animation"
"ottoman_nizam_y_cedid_light_infantry"	"unitmodels/textures/ottoman_nizam_y_cedid_light_infantry"	"animation"
"ottoman_nizam_y_cedid_rifles"	"unitmodels/textures/ottoman_nizam_y_cedid_rifles"	"animation"
"ottoman_organ_gun"	"enginemodels/Textures"	"animation"
"ottoman_organ_gun_destruction"	"enginemodels/Textures"	"animation"
"ottoman_ruins01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_sekban_grenadiers"	"UnitModels/Textures/Ottoman_Sekban_Grenadiers"	"animation"
"ottoman_sekban_janissaries"	"UnitModels/Textures/Ottoman_Sekban_Janissaries"	"animation"
"ottoman_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"Pandours"	"UnitModels/Textures/Pandours"	"animation"
"plains_archer"	"unitmodels/textures/plains_archer"	"animation"
"plains_blackfoot_blood_warriors"	"unitmodels/textures/plains_blackfoot_blood_warriors"	"animation"
"plains_braves"	"unitmodels/textures/plains_braves"	"animation"
"plains_cheyenne_dog_soldiers"	"unitmodels/textures/plains_cheyenne_dog_soldiers"	"animation"
"plains_Comanche_Mounted_Warriors"	"unitmodels/textures/plains_Comanche_Mounted_Warriors"	"animation"
"plains_elite"	"unitmodels/textures/plains_elite"	"animation"
"plains_medicineman"	"unitmodels/textures/plains_medicineman"	"animation"
"plains_mounted_braves"	"unitmodels/textures/plains_mounted_braves"	"animation"
"poland_lithuania_guard_grenadiers"	"unitmodels/textures/poland_lithuania_guard_grenadiers"	"animation"
"positional_oar_L01_anim"	"RigidModels/Naval/Textures"	"animation"
"positional_oar_L02_anim"	"RigidModels/Naval/Textures"	"animation"
"prop_field_fallen_oak_log01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_oak_log02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_oak_log03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fire_pit_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_wagon_covered_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_wagon_uncovered_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_fire_pit_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_flagpole_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_food_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_native_totempole01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_food_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_pagoda_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stone_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_pile_of_stones_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_pulley_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_scaffolding_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_signpost_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stack_of_barrels_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stack_of_trunks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stone_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stone_pillar_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_street_lamp_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wicker_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_boards_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_pole_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_shack_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_woodenstructure_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prussia_2nd_hussars"	"unitmodels/textures/prussia_2nd_hussars"	"animation"
"prussia_bosniaks"	"unitmodels/textures/prussia_bosniaks"	"animation"
"prussia_freikorps"	"unitmodels/textures/prussia_freikorps"	"animation"
"prussia_garde_du_corp"	"unitmodels/textures/prussia_garde_du_corp"	"animation"
"prussia_grenadiers"	"unitmodels/textures/prussia_grenadiers"	"animation"
"prussia_leib_grenadiers"	"unitmodels/textures/prussia_leib_grenadiers"	"animation"
"puckle_barrel"	"enginemodels/textures"	"animation"
"puckle_carriage"	"enginemodels/textures"	"animation"
"pueblo_apache_mescalero_warriors"	"unitmodels/textures/pueblo_apache_mescalero_warriors"	"animation"
"pueblo_archer"	"unitmodels/textures/pueblo_archer"	"animation"
"pueblo_braves"	"unitmodels/textures/pueblo_braves"	"animation"
"pueblo_crow_horse_warriors"	"unitmodels/textures/pueblo_crow_horse_warriors"	"animation"
"pueblo_elite"	"unitmodels/textures/pueblo_elite"	"animation"
"pueblo_medicineman"	"unitmodels/textures/pueblo_medicineman"	"animation"
"pueblo_mounted_braves"	"unitmodels/textures/pueblo_mounted_braves"	"animation"
"pueblo_navajo_scout_warriors"	"unitmodels/textures/pueblo_navajo_scout_warriors"	"animation"
"riskers_of_souls"	"unitmodels/textures/riskers_of_souls"	"animation"
"rocket"	"EngineModels/Textures"	"animation"
"rocket_destruction"	"EngineModels/Textures"	"animation"
"rocket_only"	"enginemodels/textures"	"animation"
"rogers_rangers"	"unitmodels/textures/rogers_rangers"	"animation"
"russia_garde_cheval"	"unitmodels/textures/russia_garde_cheval"	"animation"
"russia_grenadiers"	"unitmodels/textures/russia_grenadiers"	"animation"
"russia_siemenovski_foot_guards"	"unitmodels/textures/russia_siemenovski_foot_guards"	"animation"
"siberian_hunters"	"UnitModels/Textures/siberian_hunters"	"animation"
"Slot_resource_farm_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"south_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
