version 1, schema cdir_unit_qualities_tables, guid a9fc5f76-571b-4edb-8df8-404246ac5062
unknown1(string)	unknown2(string)	unknown3(string)	unknown4(int)
"date"	"light_ship"	"Light_Ship_Bow_Kobaya"	400
"date"	"light_ship"	"Light_Ship_Bow_Kobaya_MP"	0
"date"	"light_ship"	"Light_Ship_Bow_Kobaya_Mori"	450
"date"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya"	500
"date"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_MP"	0
"date"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_Mori"	550
"date"	"light_ship"	"Light_Ship_Matchlock_Kobaya"	600
"date"	"light_ship"	"Light_Ship_Matchlock_Kobaya_MP"	0
"date"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Mori"	650
"date"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Otomo"	650
"date"	"light_ship"	"Light_Ship_Siege_Tower_Bune"	350
"date"	"light_ship"	"Light_Ship_Siege_Tower_Bune_MP"	0
"date"	"light_ship"	"Light_Ship_Siege_Tower_Bune_Mori"	400
"date"	"light_ship"	"Trade_Ship_Wako_Trade_Ship"	250
"date"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship"	600
"date"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship_MP"	0
"date"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Attendants"	800
"date"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Pirate"	600
"date"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai"	800
"date"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai_MP"	0
"date"	"medium_ship"	"Medium_Ship_Medium_Bune"	500
"date"	"medium_ship"	"Medium_Ship_Medium_Bune_MP"	0
"date"	"medium_ship"	"Medium_Ship_Medium_Bune_Mori"	550
"date"	"medium_ship"	"Medium_Ship_Sengoku_Bune"	650
"date"	"medium_ship"	"Medium_Ship_Sengoku_Bune_MP"	0
"date"	"medium_ship"	"Medium_Ship_Sengoku_Bune_Mori"	700
"date"	"medium_ship"	"Medium_Ship_Wako_Medium_Bune"	400
"date"	"siege"	"Art_European_Cannons"	600
"date"	"siege"	"Art_European_Cannons_Hojo"	650
"date"	"siege"	"Art_European_Cannons_MP"	0
"date"	"siege"	"Art_Fire_Projecting_Mangonels"	500
"date"	"siege"	"Art_Fire_Projecting_Mangonels_Hojo"	550
"date"	"siege"	"Art_Fire_Projecting_Mangonels_MP"	0
"date"	"siege"	"Art_Large_Shafted_Fire_Rockets"	450
"date"	"siege"	"Art_Large_Shafted_Fire_Rockets_Hojo"	500
"date"	"siege"	"Art_Large_Shafted_Fire_Rockets_MP"	0
"date"	"siege"	"UP1_Art_Hand_Mortar_Hojo"	500
"date"	"siege"	"UP1_Art_Hand_Mortar_MP"	0
"date"	"trade_ship"	"Trade_Ship_Red_Seal_Ship"	500
"date"	"trade_ship"	"Trade_Ship_Trade_Ship"	250
"default"	"artillery"	"Boshin_Art_Armstrong_Guns"	800
"default"	"artillery"	"Boshin_Art_Armstrong_Guns_MP"	0
"default"	"artillery"	"Boshin_Art_Coastal_Guns_Large"	0
"default"	"artillery"	"Boshin_Art_Coastal_Guns_Small"	0
"default"	"artillery"	"Boshin_Art_Coastal_Guns_Small_MP"	0
"default"	"artillery"	"Boshin_Art_Coastal_Guns__Large_MP"	0
"default"	"artillery"	"Boshin_Art_Gatling_Guns"	1200
"default"	"artillery"	"Boshin_Art_Gatling_Guns_MP"	0
"default"	"artillery"	"Boshin_Art_Parrot_Guns"	700
"default"	"artillery"	"Boshin_Art_Parrot_Guns_MP"	0
"default"	"cannon_ship"	"Cannon_Ship_Cannon_Bune"	800
"default"	"cannon_ship"	"Cannon_Ship_Cannon_Bune_MP"	0
"default"	"cannon_ship"	"Cannon_Ship_Cannon_Bune_Mori"	850
"default"	"cannon_ship"	"Galleon_Caravel"	900
"default"	"cannon_ship"	"Galleon_Caravel_Mori"	950
"default"	"cannon_ship"	"Galleon_The_Black_Ship"	1000
"default"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry"	300
"default"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry_MP"	0
"default"	"cavalry_missile"	"Cav_Missile_Bow_Cavalry_Takeda"	400
"default"	"cavalry_missile"	"Cav_Missile_Donderbuss_Cavalry"	800
"default"	"cavalry_missile"	"Cav_Missile_Donderbuss_Cavalry_MP"	0
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Onna_Bushi_Heroine"	900
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Onna_Bushi_Heroine_MP"	0
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Cavalry"	1000
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Cavalry_MP"	0
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Hero"	1200
"default"	"cavalry_missile"	"Genpei_Cav_Missile_Samurai_Hero_MP"	0
"default"	"cavalry_missile"	"Sh_Cav_Missile_Bow_Cavalry_Hero"	1000
"default"	"cavalry_missile"	"Sh_Cav_Missile_Bow_Cavalry_Hero_MP"	0
"default"	"cavalry_missile"	"UP1_Cav_Missile_Mounted_Gunners_MP"	0
"default"	"cavalry_missile"	"UP1_Cav_Missile_Mounted_Gunners_Tokugawa"	350
"default"	"cavalry_spear"	"Cav_Spear_Great_Guard"	500
"default"	"cavalry_spear"	"Cav_Spear_Great_Guard_MP"	0
"default"	"cavalry_spear"	"Cav_Spear_Great_Guard_Takeda"	600
"default"	"cavalry_spear"	"Cav_Spear_Light_Cavalry"	100
"default"	"cavalry_spear"	"Cav_Spear_Light_Cavalry_MP"	0
"default"	"cavalry_spear"	"Cav_Spear_Light_Cavalry_Takeda"	200
"default"	"cavalry_spear"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry"	500
"default"	"cavalry_spear"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry_MP"	0
"default"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry"	400
"default"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_Dojo"	0
"default"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_MP"	0
"default"	"cavalry_spear"	"Cav_Spear_Yari_Cavalry_Takeda"	500
"default"	"cavalry_spear"	"Genpei_Cav_Spear_Naginata_Cavalry"	500
"default"	"cavalry_spear"	"Genpei_Cav_Spear_Naginata_Cavalry_MP"	0
"default"	"cavalry_spear"	"Sh_Cav_Spear_Yari_Cavalry_Hero"	1000
"default"	"cavalry_spear"	"Sh_Cav_Spear_Yari_Cavalry_Hero_MP"	0
"default"	"cavalry_spear"	"UP1_Cav_Spear_Fire_Cavalry_MP"	0
"default"	"cavalry_spear"	"UP1_Cav_Spear_Fire_Cavalry_Takeda"	450
"default"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry"	800
"default"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry_MP"	0
"default"	"cavalry_sword"	"Cav_Sword_Katana_Cavalry_Takeda"	900
"default"	"cavalry_sword"	"Sh_Cav_Sword_Katana_Cavalry_Hero"	1000
"default"	"cavalry_sword"	"Sh_Cav_Sword_Katana_Cavalry_Hero_MP"	0
"default"	"general"	"Boshin_Gen_Generals_Bodyguard"	100
"default"	"general"	"Boshin_Gen_Generals_Bodyguard_MP"	0
"default"	"general"	"Boshin_Gen_Generals_Hatamoto"	100
"default"	"general"	"Boshin_Gen_Generals_Hatamoto_MP"	0
"default"	"general"	"Boshin_Gen_Saigo_Takamori"	0
"default"	"general"	"Gen_Ashikaga_Haruuji"	0
"default"	"general"	"Gen_Chosokabe_Motochika"	0
"default"	"general"	"Gen_Date_Masamune"	0
"default"	"general"	"Gen_Hattori_Hanzo"	0
"default"	"general"	"Gen_Hojo_Tsunanari"	0
"default"	"general"	"Gen_Hojo_Ujiyasu"	0
"default"	"general"	"Gen_Imagawa_Ujichika"	0
"default"	"general"	"Gen_Imagawa_Yoshimoto"	0
"default"	"general"	"Gen_Ishida_Mitsunari"	0
"default"	"general"	"Gen_Kobayakawa_Hideaki"	0
"default"	"general"	"Gen_Mori_Motonari"	0
"default"	"general"	"Gen_Oda_Nobunaga"	0
"default"	"general"	"Gen_Ogigayatsu_Tomosada"	0
"default"	"general"	"Gen_Otomo_Sorin"	0
"default"	"general"	"Gen_Shimazu_Yoshihiro"	0
"default"	"general"	"Gen_Shimotsuma_Nakayuki"	0
"default"	"general"	"Gen_Taisho"	0
"default"	"general"	"Gen_Taisho_Bow_MP"	0
"default"	"general"	"Gen_Taisho_Mp"	0
"default"	"general"	"Gen_Takeda_Katsuyori"	0
"default"	"general"	"Gen_Takeda_Nobukado"	0
"default"	"general"	"Gen_Takeda_Shingen"	0
"default"	"general"	"Gen_Tokugawa_Ieyasu"	0
"default"	"general"	"Gen_Uesugi_Kenshin"	0
"default"	"general"	"Gen_Uesugi_Norimasa"	0
"default"	"general"	"Genpei_Gen_Bodyguard"	0
"default"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Attendants"	600
"default"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Attendants_MP"	0
"default"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Samurai"	900
"default"	"heavy_ship"	"Genpei_Heavy_Ship_Heavy_Ship_Samurai_MP"	0
"default"	"heavy_ship"	"Heavy_Ship_Heavy_Bune"	500
"default"	"heavy_ship"	"Heavy_Ship_Heavy_Bune_MP"	0
"default"	"heavy_ship"	"Heavy_Ship_Heavy_Bune_Mori"	550
"default"	"heavy_ship"	"Heavy_Ship_Nihon_Maru"	800
"default"	"heavy_ship"	"Heavy_Ship_Nihon_Maru_MP"	0
"default"	"heavy_ship"	"Heavy_Ship_Nihon_Maru_Mori"	850
"default"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune"	700
"default"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_Kizugawa"	0
"default"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_MP"	0
"default"	"heavy_ship"	"Heavy_Ship_O_Ataka_Bune_Mori"	750
"default"	"infantry_bow"	"Cinematic_Advisor_Shogun"	0
"default"	"infantry_bow"	"Cinematic_Agents"	0
"default"	"infantry_bow"	"Cinematic_European_Sailors"	0
"default"	"infantry_bow"	"Cinematic_Farmers"	0
"default"	"infantry_bow"	"Cinematic_Jogger"	0
"default"	"infantry_bow"	"Cinematic_No_Helmet_Generals"	0
"default"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Attendants"	600
"default"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Levy"	300
"default"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Levy_Garrison"	0
"default"	"infantry_bow"	"Genpei_Inf_Missile_Bow_Warrior_Monks"	800
"default"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry"	800
"default"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry_Garrison"	0
"default"	"infantry_bow"	"Genpei_Inf_Missile_Samurai_Infantry_MP"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru"	250
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Chosokabe"	300
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Citizenry"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Hattori"	250
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Ikko_Ikki"	250
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_MP"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Oda"	300
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Tutorial"	250
"default"	"infantry_bow"	"Inf_Missile_Bow_Ashigaru_Tutorial_No_Cap"	250
"default"	"infantry_bow"	"Inf_Missile_Bow_Hero"	850
"default"	"infantry_bow"	"Inf_Missile_Bow_Hero_Chosokabe"	950
"default"	"infantry_bow"	"Inf_Missile_Bow_Hero_MP"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Ronin"	300
"default"	"infantry_bow"	"Inf_Missile_Bow_Samurai"	400
"default"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Chosokabe"	500
"default"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Dojo"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Samurai_Hattori"	400
"default"	"infantry_bow"	"Inf_Missile_Bow_Samurai_MP"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Wako"	400
"default"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks"	400
"default"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Chosokabe"	500
"default"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Ikko_Ikki"	400
"default"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_MP"	0
"default"	"infantry_bow"	"Inf_Missile_Bow_Warrior_Monks_Uesugi"	450
"default"	"infantry_bow"	"UP1_Inf_Missile_Bandits_Hattori"	400
"default"	"infantry_bow"	"UP1_Inf_Missile_Bandits_MP"	0
"default"	"infantry_bow"	"UP1_Inf_Missile_Daikyu_Samurai_Chosokabe"	600
"default"	"infantry_bow"	"UP1_Inf_Missile_Daikyu_Samurai_MP"	0
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Attendants"	500
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Attendants_MP"	0
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Levy"	250
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Levy_Garrison"	0
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero"	1000
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"	700
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Onna_Bushi"	0
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks"	1000
"default"	"infantry_heavy"	"Genpei_Inf_Heavy_Tetsubo_Warrior_Monks_MP"	0
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai"	550
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai_Hattori"	550
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Samurai_MP"	0
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero"	850
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_MP"	0
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_Uesugi"	900
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks"	600
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks_MP"	0
"default"	"infantry_heavy"	"Inf_Heavy_Naginata_Warrior_Monks_Uesugi"	650
"default"	"infantry_heavy"	"Inf_Heavy_Onna_Bushi"	0
"default"	"infantry_heavy"	"Inf_Heavy_Warrior_Nuns"	400
"default"	"infantry_heavy"	"Inf_Heavy_Warrior_Nuns_MP"	0
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Hero"	1000
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Hero_MP"	0
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Heroine"	1000
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Naginata_Heroine_MP"	0
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Tetsubo_Hero"	1000
"default"	"infantry_heavy"	"Sh_Inf_Heavy_Tetsubo_Hero_MP"	0
"default"	"infantry_matchlock"	"Inf_Missile_Imported_Matchlock_Ashigaru"	450
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru"	400
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Hattori"	400
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Ikko_Ikki"	400
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_MP"	0
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Oda"	400
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Ashigaru_Otomo"	400
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai"	700
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_Hattori"	700
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_MP"	0
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Samurai_Otomo"	700
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks"	750
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks_MP"	0
"default"	"infantry_matchlock"	"Inf_Missile_Matchlock_Warrior_Monks_Uesugi"	800
"default"	"infantry_matchlock"	"Inf_Missile_Portuguese_Tercos"	800
"default"	"infantry_matchlock"	"Inf_Missile_Portuguese_Tercos_MP"	0
"default"	"infantry_matchlock"	"Sh_Inf_Missile_Matchlock_Hero"	1000
"default"	"infantry_matchlock"	"Sh_Inf_Missile_Matchlock_Hero_MP"	0
"default"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monk_Hero_Ikko_Ikki"	850
"default"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monks_Citizenry"	0
"default"	"infantry_spear"	"Inf_Heavy_Naginata_Warrior_Monks_Ikko_Ikki"	600
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru"	250
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Citizenry"	0
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Hattori"	250
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Ikko_Ikki"	250
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_MP"	0
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Oda"	300
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Tutorial"	250
"default"	"infantry_spear"	"Inf_Spear_Yari_Ashigaru_Tutorial_No_Cap"	250
"default"	"infantry_spear"	"Inf_Spear_Yari_Hero"	900
"default"	"infantry_spear"	"Inf_Spear_Yari_Hero_MP"	0
"default"	"infantry_spear"	"Inf_Spear_Yari_Ronin"	0
"default"	"infantry_spear"	"Inf_Spear_Yari_Samurai"	500
"default"	"infantry_spear"	"Inf_Spear_Yari_Samurai_Dojo"	0
"default"	"infantry_spear"	"Inf_Spear_Yari_Samurai_Hattori"	500
"default"	"infantry_spear"	"Inf_Spear_Yari_Samurai_MP"	0
"default"	"infantry_spear"	"UP1_Inf_Spear_Long_Yari_Ashigaru_MP"	0
"default"	"infantry_spear"	"UP1_Inf_Spear_Long_Yari_Ashigaru_Oda"	350
"default"	"infantry_spear"	"UP1_Inf_Spear_Yari_Bulletproof_Samurai_Date"	700
"default"	"infantry_spear"	"UP1_Inf_Spear_Yari_Bulletproof_Samurai_MP"	0
"default"	"infantry_special"	"Cinematic_Farmers_Blue"	0
"default"	"infantry_special"	"Cinematic_Farmers_Green"	0
"default"	"infantry_special"	"Cinematic_Farmers_No_Hats"	0
"default"	"infantry_special"	"Cinematic_Farmers_Red"	0
"default"	"infantry_special"	"Genpei_Inf_Special_Fire_Bomb_Throwers"	300
"default"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers"	400
"default"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_Dojo"	0
"default"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_Hojo"	500
"default"	"infantry_special"	"Inf_Special_Fire_Bomb_Throwers_MP"	0
"default"	"infantry_special"	"Inf_Special_Kisho_Ninjas"	400
"default"	"infantry_special"	"Inf_Special_Kisho_Ninjas_Hattori"	400
"default"	"infantry_special"	"Inf_Special_Kisho_Ninjas_MP"	0
"default"	"infantry_special"	"Inf_Special_Kisho_Ninjas_Tokugawa"	500
"default"	"infantry_special"	"Sh_Inf_Special_Kisho_Ninja_Hero"	1000
"default"	"infantry_special"	"Sh_Inf_Special_Kisho_Ninja_Hero_MP"	0
"default"	"infantry_sword"	"Cinematic_Damsels"	0
"default"	"infantry_sword"	"Genpei_Inf_Sword_Sword_Attendants"	200
"default"	"infantry_sword"	"Genpei_Inf_Sword_Sword_Attendants_MP"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Ashigaru"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Ashigaru_MP"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Hero"	900
"default"	"infantry_sword"	"Inf_Sword_Katana_Hero_MP"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Hero_Shimazu"	1000
"default"	"infantry_sword"	"Inf_Sword_Katana_Ronin"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Samurai"	450
"default"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Dojo"	450
"default"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Hattori"	450
"default"	"infantry_sword"	"Inf_Sword_Katana_Samurai_MP"	0
"default"	"infantry_sword"	"Inf_Sword_Katana_Samurai_Shimazu"	550
"default"	"infantry_sword"	"Inf_Sword_Katana_Wako"	500
"default"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai"	100
"default"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_Date"	200
"default"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_Hattori"	100
"default"	"infantry_sword"	"Inf_Sword_Nodachi_Samurai_MP"	0
"default"	"infantry_sword"	"Inf_Sword_Samurai_Retainers"	0
"default"	"infantry_sword"	"Sh_Inf_Sword_Nodachi_Hero"	1000
"default"	"infantry_sword"	"Sh_Inf_Sword_Nodachi_Hero_MP"	0
"default"	"infantry_sword"	"UP1_Inf_Sword_Wako_Raiders_MP"	0
"default"	"infantry_sword"	"UP1_Inf_Sword_Wako_Raiders_Mori"	400
"default"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Attendants"	400
"default"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Attendants_MP"	0
"default"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Pirate"	300
"default"	"light_ship"	"Genpei_Light_Ship_Light_Ship_Samurai"	700
"default"	"light_ship"	"Genpei_Trade_Ship_Trade_Ship"	50
"default"	"light_ship"	"Light_Ship_Bow_Kobaya"	400
"default"	"light_ship"	"Light_Ship_Bow_Kobaya_MP"	0
"default"	"light_ship"	"Light_Ship_Bow_Kobaya_Mori"	450
"default"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya"	500
"default"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_MP"	0
"default"	"light_ship"	"Light_Ship_Fire_Bomb_Kobaya_Mori"	550
"default"	"light_ship"	"Light_Ship_Matchlock_Kobaya"	600
"default"	"light_ship"	"Light_Ship_Matchlock_Kobaya_MP"	0
"default"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Mori"	650
"default"	"light_ship"	"Light_Ship_Matchlock_Kobaya_Otomo"	650
"default"	"light_ship"	"Light_Ship_Siege_Tower_Bune"	350
"default"	"light_ship"	"Light_Ship_Siege_Tower_Bune_MP"	0
"default"	"light_ship"	"Light_Ship_Siege_Tower_Bune_Mori"	400
"default"	"light_ship"	"Trade_Ship_Wako_Trade_Ship"	250
"default"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship"	400
"default"	"medium_ship"	"Genpei_Medium_Ship_Fire_Bomb_Medium_Ship_MP"	0
"default"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Attendants"	500
"default"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Pirate"	600
"default"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai"	800
"default"	"medium_ship"	"Genpei_Medium_Ship_Medium_Ship_Samurai_MP"	0
"default"	"medium_ship"	"Medium_Ship_Medium_Bune"	500
"default"	"medium_ship"	"Medium_Ship_Medium_Bune_MP"	0
"default"	"medium_ship"	"Medium_Ship_Medium_Bune_Mori"	550
"default"	"medium_ship"	"Medium_Ship_Sengoku_Bune"	650
"default"	"medium_ship"	"Medium_Ship_Sengoku_Bune_MP"	0
"default"	"medium_ship"	"Medium_Ship_Sengoku_Bune_Mori"	700
"default"	"medium_ship"	"Medium_Ship_Wako_Medium_Bune"	400
"default"	"modern_cav"	"Boshin_Cav_Missile_Carbine_Cavalry"	600
"default"	"modern_cav"	"Boshin_Cav_Missile_Carbine_Cavalry_MP"	0
"default"	"modern_cav"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry"	800
"default"	"modern_cav"	"Boshin_Cav_Missile_Imperial_Guard_Cavalry_MP"	0
"default"	"modern_cav"	"Boshin_Cav_Missile_Revolver_Cavalry"	400
"default"	"modern_cav"	"Boshin_Cav_Missile_Revolver_Cavalry_MP"	0
"default"	"modern_cav"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry"	800
"default"	"modern_cav"	"Boshin_Cav_Spear_Shogunate_Guard_Cavalry_MP"	0
"default"	"modern_cav"	"Boshin_Cav_Sword_Republican_Guard_Cavalry"	800
"default"	"modern_cav"	"Boshin_Cav_Sword_Sabre_Cavalry"	500
"default"	"modern_cav"	"Boshin_Cav_Sword_Sabre_Cavalry_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Imperial_Guard_Infantry"	900
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Imperial_Guard_Infantry_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Infanterie_de_marine"	1000
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Infanterie_de_marine_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Kihetai"	800
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Kihetai_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Republican_Guard_Infantry"	900
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Royal_Marines"	1000
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Royal_Marines_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry"	900
"default"	"modern_elite_light"	"Boshin_Inf_Elite_Shogunate_Guard_Infantry_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Elite_United_States_Marines"	1000
"default"	"modern_elite_light"	"Boshin_Inf_Elite_United_States_Marines_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Light_Sharpshooters"	500
"default"	"modern_elite_light"	"Boshin_Inf_Light_Sharpshooters_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Light_Tosa_Riflemen"	600
"default"	"modern_elite_light"	"Boshin_Inf_Light_Tosa_Riflemen_MP"	0
"default"	"modern_elite_light"	"Boshin_Inf_Light_Yugekitai"	600
"default"	"modern_elite_light"	"Boshin_Inf_Light_Yugekitai_MP"	0
"default"	"modern_line"	"Boshin_Inf_Garrison_Infantry"	0
"default"	"modern_line"	"Boshin_Inf_Line_Azure_Dragon_Force"	600
"default"	"modern_line"	"Boshin_Inf_Line_Azure_Dragon_Force_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Black_Bear_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_Black_Bear_Infantry_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Black_Tortoise_Force"	500
"default"	"modern_line"	"Boshin_Inf_Line_Black_Tortoise_Force_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Imperial_Infantry"	700
"default"	"modern_line"	"Boshin_Inf_Line_Imperial_Infantry_MP"	0
"default"	"modern_line"	"Boshin_Inf_Line_Infantry"	600
"default"	"modern_line"	"Boshin_Inf_Line_Infantry_MP"	0
