version 1, schema ministerial_positions_by_gov_types_tables
Faction(string)	Position(string)	Government_x0020_Type(string)	Gender(string)	Title(string)
"maratha_rebels"	"navy"	"gov_republic"	"b"	"darya_saranga"
"mecklenburg"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"mecklenburg"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"mecklenburg"	"army"	"gov_republic"	"b"	"minister_of_war"
"mecklenburg"	"faction_leader"	"gov_absolute_monarchy"	"f"	"duchess"
"mecklenburg"	"faction_leader"	"gov_absolute_monarchy"	"m"	"duke"
"mecklenburg"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"duchess"
"mecklenburg"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"duke"
"mecklenburg"	"faction_leader"	"gov_republic"	"b"	"president"
"mecklenburg"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"mecklenburg"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"mecklenburg"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"mecklenburg"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"mecklenburg"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"mecklenburg"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"mecklenburg"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"mecklenburg"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"mecklenburg"	"justice"	"gov_republic"	"b"	"attorney_general"
"mecklenburg"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"mecklenburg"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"mecklenburg"	"navy"	"gov_republic"	"b"	"minister_of_the_admiralty"
"mexico"	"faction_leader"	"gov_absolute_monarchy"	"f"	"empress"
"mexico"	"faction_leader"	"gov_absolute_monarchy"	"m"	"emperor"
"mexico"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"empress"
"mexico"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"emperor"
"mexico"	"faction_leader"	"gov_republic"	"b"	"president"
"morocco"	"army"	"gov_absolute_monarchy"	"b"	"wazir_al_harb"
"morocco"	"army"	"gov_constitutional_monarchy"	"b"	"wazir_al_harb"
"morocco"	"army"	"gov_republic"	"b"	"wazir_al_harb"
"morocco"	"faction_leader"	"gov_absolute_monarchy"	"f"	"sultana"
"morocco"	"faction_leader"	"gov_absolute_monarchy"	"m"	"sultan"
"morocco"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"sultana"
"morocco"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"sultan"
"morocco"	"faction_leader"	"gov_republic"	"b"	"jumhuri"
"morocco"	"finance"	"gov_absolute_monarchy"	"b"	"wazir_al_qalam"
"morocco"	"finance"	"gov_constitutional_monarchy"	"b"	"wazir_al_qalam"
"morocco"	"finance"	"gov_republic"	"b"	"wazir_al_qalam"
"morocco"	"head_of_government"	"gov_absolute_monarchy"	"b"	"wazir_al_akbar"
"morocco"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"wazir_al_akbar"
"morocco"	"head_of_government"	"gov_republic"	"b"	"wazir_al_akbar"
"morocco"	"justice"	"gov_absolute_monarchy"	"b"	"wazir_al_amala"
"morocco"	"justice"	"gov_constitutional_monarchy"	"b"	"wazir_al_amala"
"morocco"	"justice"	"gov_republic"	"b"	"wazir_al_amala"
"morocco"	"navy"	"gov_absolute_monarchy"	"b"	"amir_al_bahr"
"morocco"	"navy"	"gov_constitutional_monarchy"	"b"	"amir_al_bahr"
"morocco"	"navy"	"gov_republic"	"b"	"amir_al_bahr"
"mughal"	"army"	"gov_absolute_monarchy"	"b"	"bakshi"
"mughal"	"army"	"gov_constitutional_monarchy"	"b"	"bakshi"
"mughal"	"army"	"gov_republic"	"b"	"bakshi"
"mughal"	"faction_leader"	"gov_absolute_monarchy"	"f"	"empress"
"mughal"	"faction_leader"	"gov_absolute_monarchy"	"m"	"emperor"
"mughal"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"empress"
"mughal"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"emperor"
"mughal"	"faction_leader"	"gov_republic"	"b"	"jumhuri"
"mughal"	"finance"	"gov_absolute_monarchy"	"b"	"wazir"
"mughal"	"finance"	"gov_constitutional_monarchy"	"b"	"wazir"
"mughal"	"finance"	"gov_republic"	"b"	"wazir"
"mughal"	"head_of_government"	"gov_absolute_monarchy"	"b"	"wakil"
"mughal"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"wakil"
"mughal"	"head_of_government"	"gov_republic"	"b"	"wakil"
"mughal"	"justice"	"gov_absolute_monarchy"	"b"	"sadr_us_sudur"
"mughal"	"justice"	"gov_constitutional_monarchy"	"b"	"sadr_us_sudur"
"mughal"	"justice"	"gov_republic"	"b"	"sadr_us_sudur"
"mughal"	"navy"	"gov_absolute_monarchy"	"b"	"mir_bahr"
"mughal"	"navy"	"gov_constitutional_monarchy"	"b"	"mir_bahr"
"mughal"	"navy"	"gov_republic"	"b"	"mir_bahr"
"mughal_rebels"	"army"	"gov_absolute_monarchy"	"b"	"mir_bakshi"
"mughal_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"mir_bakshi"
"mughal_rebels"	"army"	"gov_republic"	"b"	"mir_bakshi"
"mughal_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"wazir"
"mughal_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"wazir"
"mughal_rebels"	"finance"	"gov_republic"	"b"	"wazir"
"mughal_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"vakil"
"mughal_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"vakil"
"mughal_rebels"	"head_of_government"	"gov_republic"	"b"	"vakil"
"mughal_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"sadr_us_sudur"
"mughal_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"sadr_us_sudur"
"mughal_rebels"	"justice"	"gov_republic"	"b"	"sadr_us_sudur"
"mughal_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"mir_bahr"
"mughal_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"mir_bahr"
"mughal_rebels"	"navy"	"gov_republic"	"b"	"mir_bahr"
"mysore"	"army"	"gov_absolute_monarchy"	"b"	"senakarta"
"mysore"	"army"	"gov_constitutional_monarchy"	"b"	"senakarta"
"mysore"	"army"	"gov_republic"	"b"	"senakarta"
"mysore"	"faction_leader"	"gov_absolute_monarchy"	"f"	"wodeyara"
"mysore"	"faction_leader"	"gov_absolute_monarchy"	"m"	"wodeyar"
"mysore"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"wodeyara"
"mysore"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"wodeyar"
"mysore"	"faction_leader"	"gov_republic"	"b"	"jumhuri"
"mysore"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"mysore"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"mysore"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"mysore"	"head_of_government"	"gov_absolute_monarchy"	"b"	"peshwa"
"mysore"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"peshwa"
"mysore"	"head_of_government"	"gov_republic"	"b"	"peshwa"
"mysore"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"mysore"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"mysore"	"justice"	"gov_republic"	"b"	"attorney_general"
"mysore"	"navy"	"gov_absolute_monarchy"	"b"	"darya_saranga"
"mysore"	"navy"	"gov_constitutional_monarchy"	"b"	"darya_saranga"
"mysore"	"navy"	"gov_republic"	"b"	"darya_saranga"
"naples_sicily"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"naples_sicily"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"naples_sicily"	"army"	"gov_republic"	"b"	"secretary_of_war"
"naples_sicily"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"naples_sicily"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"naples_sicily"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"naples_sicily"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"naples_sicily"	"faction_leader"	"gov_republic"	"b"	"president"
"naples_sicily"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"naples_sicily"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"naples_sicily"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"naples_sicily"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_premier"
"naples_sicily"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"premier"
"naples_sicily"	"head_of_government"	"gov_republic"	"b"	"premier"
"naples_sicily"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"naples_sicily"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"naples_sicily"	"justice"	"gov_republic"	"b"	"attorney_general"
"naples_sicily"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"naples_sicily"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"naples_sicily"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"netherlands"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"netherlands"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"netherlands"	"army"	"gov_republic"	"b"	"secretary_of_war"
"netherlands"	"faction_leader"	"gov_absolute_monarchy"	"f"	"princess_orange"
"netherlands"	"faction_leader"	"gov_absolute_monarchy"	"m"	"prince_orange"
"netherlands"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"princess_orange"
"netherlands"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"prince_orange"
"netherlands"	"faction_leader"	"gov_republic"	"b"	"stadtholder"
"netherlands"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"netherlands"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"netherlands"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"netherlands"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_grand_pensionary"
"netherlands"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"grand_pensionary"
"netherlands"	"head_of_government"	"gov_republic"	"b"	"grand_pensionary"
"netherlands"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"netherlands"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"netherlands"	"justice"	"gov_republic"	"b"	"attorney_general"
"netherlands"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"netherlands"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navies"
"netherlands"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralties"
"new_spain"	"faction_leader"	"gov_absolute_monarchy"	"b"	"viceroy"
"new_spain"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"viceroy"
"new_spain"	"faction_leader"	"gov_republic"	"b"	"president"
"norway"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"norway"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"norway"	"army"	"gov_republic"	"b"	"secretary_of_war"
"norway"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"norway"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"norway"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"norway"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"norway"	"faction_leader"	"gov_republic"	"b"	"stattholder"
"norway"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"norway"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"norway"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"norway"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_chief_minister"
"norway"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"norway"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"norway"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"norway"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"norway"	"justice"	"gov_republic"	"b"	"attorney_general"
"norway"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"norway"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"norway"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"ottoman_rebels"	"army"	"gov_absolute_monarchy"	"b"	"vizier_for_the_army"
"ottoman_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"vizier_for_the_army"
"ottoman_rebels"	"army"	"gov_republic"	"b"	"vizier_for_the_army"
"ottoman_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"defterdar"
"ottoman_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"defterdar"
"ottoman_rebels"	"finance"	"gov_republic"	"b"	"defterdar"
"ottoman_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"grand_vizier"
"ottoman_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"grand_vizier"
"ottoman_rebels"	"head_of_government"	"gov_republic"	"b"	"grand_vizier"
"ottoman_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"adliye_naziri"
"ottoman_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"adliye_naziri"
"ottoman_rebels"	"justice"	"gov_republic"	"b"	"adliye_naziri"
"ottoman_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"vizier_of_the_sea"
"ottoman_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"vizier_of_the_sea"
"ottoman_rebels"	"navy"	"gov_republic"	"b"	"vizier_of_the_sea"
"ottomans"	"army"	"gov_absolute_monarchy"	"b"	"vizier_for_the_army"
"ottomans"	"army"	"gov_constitutional_monarchy"	"b"	"vizier_for_the_army"
"ottomans"	"army"	"gov_republic"	"b"	"vizier_for_the_army"
"ottomans"	"faction_leader"	"gov_absolute_monarchy"	"f"	"sultana"
"ottomans"	"faction_leader"	"gov_absolute_monarchy"	"m"	"sultan"
"ottomans"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"sultana"
"ottomans"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"sultan"
"ottomans"	"faction_leader"	"gov_republic"	"f"	"rektor"
"ottomans"	"faction_leader"	"gov_republic"	"m"	"rektor"
"ottomans"	"finance"	"gov_absolute_monarchy"	"b"	"defterdar"
"ottomans"	"finance"	"gov_constitutional_monarchy"	"b"	"defterdar"
"ottomans"	"finance"	"gov_republic"	"b"	"defterdar"
"ottomans"	"head_of_government"	"gov_absolute_monarchy"	"b"	"grand_vizier"
"ottomans"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"grand_vizier"
"ottomans"	"head_of_government"	"gov_republic"	"b"	"chief_vizier"
"ottomans"	"justice"	"gov_absolute_monarchy"	"b"	"adliye_naziri"
"ottomans"	"justice"	"gov_constitutional_monarchy"	"b"	"adliye_naziri"
"ottomans"	"justice"	"gov_republic"	"b"	"adliye_naziri"
"ottomans"	"navy"	"gov_absolute_monarchy"	"b"	"vizier_of_the_sea"
"ottomans"	"navy"	"gov_constitutional_monarchy"	"b"	"vizier_of_the_sea"
"ottomans"	"navy"	"gov_republic"	"b"	"vizier_of_the_sea"
"papal_states"	"army"	"gov_absolute_monarchy"	"b"	"military_councillor"
"papal_states"	"army"	"gov_constitutional_monarchy"	"b"	"military_councillor"
"papal_states"	"army"	"gov_republic"	"b"	"military_councillor"
"papal_states"	"faction_leader"	"gov_absolute_monarchy"	"f"	"protectress"
"papal_states"	"faction_leader"	"gov_absolute_monarchy"	"m"	"pope"
"papal_states"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"protectress"
"papal_states"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"pope"
"papal_states"	"faction_leader"	"gov_republic"	"f"	"protectress"
"papal_states"	"faction_leader"	"gov_republic"	"m"	"pope"
"papal_states"	"finance"	"gov_absolute_monarchy"	"b"	"trade_counsellor"
"papal_states"	"finance"	"gov_constitutional_monarchy"	"b"	"trade_counsellor"
"papal_states"	"finance"	"gov_republic"	"b"	"trade_counsellor"
"papal_states"	"head_of_government"	"gov_absolute_monarchy"	"b"	"chief_counsellor"
"papal_states"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_counsellor"
"papal_states"	"head_of_government"	"gov_republic"	"b"	"chief_counsellor"
"papal_states"	"justice"	"gov_absolute_monarchy"	"b"	"justice_counsellor"
"papal_states"	"justice"	"gov_constitutional_monarchy"	"b"	"justice_counsellor"
"papal_states"	"justice"	"gov_republic"	"b"	"justice_counsellor"
"papal_states"	"navy"	"gov_absolute_monarchy"	"b"	"counsellor_for_the_fleet"
"papal_states"	"navy"	"gov_constitutional_monarchy"	"b"	"counsellor_for_the_fleet"
"papal_states"	"navy"	"gov_republic"	"b"	"counsellor_for_the_fleet"
"persian_rebels"	"army"	"gov_absolute_monarchy"	"b"	"bakshi"
"persian_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"bakshi"
"persian_rebels"	"army"	"gov_republic"	"b"	"bakshi"
"persian_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"wazir"
"persian_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"wazir"
"persian_rebels"	"finance"	"gov_republic"	"b"	"wazir"
"persian_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"wakil"
"persian_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"wakil"
"persian_rebels"	"head_of_government"	"gov_republic"	"b"	"wakil"
"persian_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"sadr_us_sudur"
"persian_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"sadr_us_sudur"
"persian_rebels"	"justice"	"gov_republic"	"b"	"sadr_us_sudur"
"persian_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"mir_bahr"
"persian_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"mir_bahr"
"persian_rebels"	"navy"	"gov_republic"	"b"	"mir_bahr"
"piedmont_savoy"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"piedmont_savoy"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"piedmont_savoy"	"army"	"gov_republic"	"b"	"secretary_of_war"
"piedmont_savoy"	"faction_leader"	"gov_absolute_monarchy"	"f"	"duchess"
"piedmont_savoy"	"faction_leader"	"gov_absolute_monarchy"	"m"	"duke"
"piedmont_savoy"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"duchess"
"piedmont_savoy"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"duke"
"piedmont_savoy"	"faction_leader"	"gov_republic"	"b"	"president"
"piedmont_savoy"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"piedmont_savoy"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"piedmont_savoy"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"piedmont_savoy"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"piedmont_savoy"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"piedmont_savoy"	"head_of_government"	"gov_republic"	"b"	"premier"
"piedmont_savoy"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"piedmont_savoy"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"piedmont_savoy"	"justice"	"gov_republic"	"b"	"attorney_general"
"piedmont_savoy"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"piedmont_savoy"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"piedmont_savoy"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"pirates"	"army"	"gov_absolute_monarchy"	"b"	"marine_captain"
"pirates"	"army"	"gov_constitutional_monarchy"	"b"	"marine_captain"
"pirates"	"army"	"gov_republic"	"b"	"marine_captain"
"pirates"	"finance"	"gov_absolute_monarchy"	"b"	"purser_of_the_black_flag"
"pirates"	"faction_leader"	"gov_absolute_monarchy"	"b"	"leader_black"
"pirates"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"leader_black"
"pirates"	"faction_leader"	"gov_republic"	"b"	"leader_black"
"pirates"	"finance"	"gov_constitutional_monarchy"	"b"	"purser_of_the_black_flag"
"pirates"	"finance"	"gov_republic"	"b"	"purser_of_the_black_flag"
"pirates"	"head_of_government"	"gov_absolute_monarchy"	"b"	"vice_admiral_of_the_black"
"pirates"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"vice_admiral_of_the_black"
"pirates"	"head_of_government"	"gov_republic"	"b"	"vice_admiral_of_the_black"
"pirates"	"justice"	"gov_absolute_monarchy"	"b"	"bosun_of_the_black_flag"
"pirates"	"justice"	"gov_constitutional_monarchy"	"b"	"bosun_of_the_black_flag"
"pirates"	"justice"	"gov_republic"	"b"	"bosun_of_the_black_flag"
"pirates"	"navy"	"gov_absolute_monarchy"	"b"	"commodore_of_the_black_fleet"
"pirates"	"navy"	"gov_constitutional_monarchy"	"b"	"commodore_of_the_black_fleet"
"pirates"	"navy"	"gov_republic"	"b"	"commodore_of_the_black_fleet"
"plains"	"army"	"gov_absolute_monarchy"	"b"	"war_advisor"
"plains"	"army"	"gov_constitutional_monarchy"	"b"	"war_advisor"
"plains"	"army"	"gov_republic"	"b"	"war_advisor"
"plains"	"faction_leader"	"gov_absolute_monarchy"	"b"	"army_elder"
"plains"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"army_elder"
"plains"	"faction_leader"	"gov_republic"	"b"	"army_elder"
"plains"	"finance"	"gov_absolute_monarchy"	"b"	"trade_advisor"
"plains"	"finance"	"gov_constitutional_monarchy"	"b"	"trade_advisor"
"plains"	"finance"	"gov_republic"	"b"	"trade_advisor"
"plains"	"head_of_government"	"gov_absolute_monarchy"	"b"	"advisor_to_the_war_chief"
"plains"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"advisor_to_the_war_chief"
"plains"	"head_of_government"	"gov_republic"	"b"	"advisor_to_the_war_chief"
"plains"	"justice"	"gov_absolute_monarchy"	"b"	"justice_advisor"
"plains"	"justice"	"gov_constitutional_monarchy"	"b"	"justice_advisor"
"plains"	"justice"	"gov_republic"	"b"	"justice_advisor"
"plains"	"navy"	"gov_absolute_monarchy"	"b"	"canoe_advisor"
"plains"	"navy"	"gov_constitutional_monarchy"	"b"	"canoe_advisor"
"plains"	"navy"	"gov_republic"	"b"	"canoe_advisor"
"poland_lithuania"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"poland_lithuania"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"poland_lithuania"	"army"	"gov_republic"	"b"	"secretary_of_war"
"poland_lithuania"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"poland_lithuania"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"poland_lithuania"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"poland_lithuania"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"poland_lithuania"	"faction_leader"	"gov_republic"	"b"	"president"
"poland_lithuania"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"poland_lithuania"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"poland_lithuania"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"poland_lithuania"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"poland_lithuania"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"poland_lithuania"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"poland_lithuania"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"poland_lithuania"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"poland_lithuania"	"justice"	"gov_republic"	"b"	"attorney_general"
"poland_lithuania"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_fleet"
"poland_lithuania"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"poland_lithuania"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"portugal"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"portugal"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"portugal"	"army"	"gov_republic"	"b"	"secretary_of_war"
"portugal"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"portugal"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"portugal"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"portugal"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"portugal"	"faction_leader"	"gov_republic"	"b"	"president"
"portugal"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"portugal"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"portugal"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"portugal"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"portugal"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"portugal"	"head_of_government"	"gov_republic"	"b"	"premier"
"portugal"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"portugal"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"portugal"	"justice"	"gov_republic"	"b"	"attorney_general"
"portugal"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"portugal"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"portugal"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"portugese_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"portugese_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"portugese_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"portugese_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"finance_chancellor"
"portugese_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"portugese_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"portugese_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"portugese_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"portugese_rebels"	"head_of_government"	"gov_republic"	"b"	"premier"
"portugese_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"portugese_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"portugese_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"portugese_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"portugese_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"portugese_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"powhatan"	"faction_leader"	"gov_absolute_monarchy"	"b"	"chief"
"powhatan"	"faction_leader"	"gov_constitutional_monarchy"	"b"	"chief"
"powhatan"	"faction_leader"	"gov_republic"	"b"	"chief"
"prussia"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"prussia"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"prussia"	"army"	"gov_republic"	"b"	"secretary_of_war"
"prussia"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"prussia"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
