name,category,volume,min_pitch,max_pitch,min_dist,max_dist,falloff,low_pass_freq_cutoff,priority,looped,playback,group,probability,is_2d,streamed,fade_in,fade_out,start_delay,random_trigger_delay,rand_volume,priority_reduction_by_distance,loop_start_block,loop_end_block,mute_when_game_speed_changed,game_mode_stay_in_memory,PROBABILITY_REDUCTION_PER_NUM_SAME_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,speaker_output,APPLY_LAUNCH_DELAY_RELATIVE_TO_DISTANCE_FROM_LISTENER,PROBABILITY_REDUCTION_PER_ANY_SOUND_EVENTS_FROM_SAME_SOUND_GROUP_PLAYING,FADE_TYPE,RESERVED_3,RESERVED_4,RESERVED_5,RESERVED_6,MAX_NUMBER_OF_SOUNDS_PLAYING_AT_ONCE,DELAY_BEFORE_SOUND_CAN_PLAY_AGAIN,wavefile_1,wavefile_2,wavefile_3,wavefile_4,wavefile_5,wavefile_6,wavefile_7,wavefile_8,wavefile_9,wavefile_10,wavefile_11,wavefile_12,wavefile_13,wavefile_14,wavefile_15,wavefile_16,wavefile_17,wavefile_18,wavefile_19,wavefile_20,wavefile_21,wavefile_22,wavefile_23,wavefile_24,wavefile_25,wavefile_26,wavefile_27,wavefile_28,wavefile_29,wavefile_30,wavefile_31,wavefile_32,wavefile_33,wavefile_34,wavefile_35,wavefile_36,wavefile_37,wavefile_38,wavefile_39,wavefile_40,wavefile_41,wavefile_42,wavefile_43,wavefile_44,wavefile_45,wavefile_46,wavefile_47,wavefile_48
mouse_over_audio,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_nav_button_shot_chain,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_turn,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_type,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_uc_button_increase_file,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_uc_button_increase_rank,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_option14,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_constructable5,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_unit23,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_limitless_ammo,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_unit_button,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_button_delete,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_uc_button_move_forwards,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_uc_button_turn_left,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_uc_button_turn_right,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tab_taxes,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_option10,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tech_4,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_button_ability1_dy,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tab_trade,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_taxes_checkbox,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tech_1,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_diplomacy_alliance,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_triplelineintegratedartillery,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_agents,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tech_6,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_constructable10,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_east_africa,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_building1_upgrade2,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_pay_demand,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_unit25,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_nation,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_battle_select_unit,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_public_order_lowest,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_unit7,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_button_halt,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_button_audio,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_option18,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tech_3,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_option20,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_poland_lithuania,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_tab_military,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_unit1,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_options_bar1,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_character1,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
button_kick,ui,0.144000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_character8,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_character20,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse_over_character2,ui,0.032000,0.000000,0.000000,1.000000,600.000000,1.000000,1.000000,97.000000,0.000000,random,interface,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.000000,0.000000,none,-1.000000,default,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1000.000000,0.000000,sfx\hud\front_end\emp_hyb_tab_mouseover_01_v1.00_gme.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
