version 2, schema cdir_events_mission_option_junctions_tables, guid bba5e18d-01dd-4f28-8e39-4104bfa0b028
unknown1(int)	unknown2(float)	unknown3(string)	unknown4(string)	unknown5(optstring)
18578	0	"m_bos_shogun_bribe_enemy_army"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
18580	0	"m_bos_shogun_bribe_enemy_army"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
18590	0	"m_bos_shogun_bribe_enemy_army"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
18591	0	"m_bos_shogun_bribe_enemy_army"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
18593	0	"m_bos_shogun_bribe_enemy_army"	"CND_CAMPAIGN"	"jap_boshin"
18602	0	"m_bos_shogun_bribe_enemy_army"	"CND_MIN_WAR"	"3"
18603	0	"m_bos_shogun_bribe_enemy_army"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
18612	0	"m_bos_shogun_bribe_enemy_army"	"CND_HAS_AGENT"	"boshin_shinsengumi"
18618	0	"m_bos_shogun_bribe_enemy_army"	"GEN_TARGET_FACTION"	nil
18619	0	"m_bos_shogun_bribe_enemy_army"	"GEN_CND_WAR"	nil
18622	0	"m_bos_shogun_bribe_enemy_army"	"GEN_CND_TARGET_ARMY_IN_ANY_REGION"	nil
18625	0	"m_bos_shogun_bribe_enemy_army"	"GEN_CND_FACTION_RELIGION"	"inf_bos_imperial"
18633	0	"m_bos_shogun_bribe_enemy_army"	"CND_RELIGION"	"inf_bos_shogunate"
18635	0	"m_bos_shogun_capture_edo"	"VAR_CHANCE"	"5"
18645	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MIN"	"2"
18651	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MAX"	"6"
18652	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
18662	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
18665	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
18668	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
18671	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
18681	0	"m_bos_shogun_capture_edo"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
18684	0	"m_bos_shogun_capture_edo"	"CND_CAMPAIGN"	"jap_boshin"
18694	0	"m_bos_shogun_capture_edo"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
18698	0	"m_bos_shogun_capture_edo"	"CND_ROUNDS_UNTIL_NEXT"	"48"
18707	0	"m_bos_shogun_capture_edo"	"CND_RELIGION"	"inf_bos_shogunate"
18708	0	"m_bos_shogun_capture_edo"	"GEN_TARGET_REGION"	nil
18709	0	"m_bos_shogun_capture_edo"	"GEN_CND_REGION"	"bos_musashi"
18715	0	"m_bos_shogun_capture_edo"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
18723	0	"m_bos_shogun_capture_edo"	"GEN_CND_REGION_RELIGION"	"inf_bos_imperial"
18731	0	"m_bos_shogun_capture_edo"	"GEN_CND_NOT_ALLIED"	nil
18739	0	"m_bos_shogun_capture_edo"	"GEN_CND_NOT_ARMY_IN_REGION"	nil
18745	0	"m_bos_shogun_capture_kyoto"	"VAR_CHANCE"	"5"
18754	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MIN"	"2"
18759	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MAX"	"6"
18769	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
18777	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
18778	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
18783	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
18792	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
18799	0	"m_bos_shogun_capture_kyoto"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
18804	0	"m_bos_shogun_capture_kyoto"	"CND_CAMPAIGN"	"jap_boshin"
18808	0	"m_bos_shogun_capture_kyoto"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
18817	0	"m_bos_shogun_capture_kyoto"	"CND_ROUNDS_UNTIL_NEXT"	"48"
18819	0	"m_bos_shogun_capture_kyoto"	"CND_RELIGION"	"inf_bos_shogunate"
18826	0	"m_bos_shogun_capture_kyoto"	"GEN_TARGET_REGION"	nil
18833	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_REGION"	"bos_yamashiro"
18843	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
18846	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_REGION_RELIGION"	"inf_bos_imperial"
18847	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_NOT_ALLIED"	nil
18855	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_NOT_ARMY_IN_REGION"	nil
18857	0	"m_bos_shogun_capture_region"	"VAR_CHANCE"	"5"
18863	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MIN"	"2"
18873	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MAX"	"6"
18876	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
18886	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
18888	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
18898	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
18908	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
18914	0	"m_bos_shogun_capture_region"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
18923	0	"m_bos_shogun_capture_region"	"CND_MIN_FACTION_NEIGHBOUR_WAR"	"1"
18925	0	"m_bos_shogun_capture_region"	"CND_ROUNDS_UNTIL_NEXT"	"24"
18933	0	"m_bos_shogun_capture_region"	"CND_RELIGION"	"inf_bos_shogunate"
18936	0	"m_bos_shogun_capture_region"	"GEN_TARGET_REGION"	nil
18941	0	"m_bos_shogun_capture_region"	"GEN_CND_REGION_RELIGION"	"inf_bos_imperial"
18945	0	"m_bos_shogun_capture_region"	"GEN_CND_WAR"	nil
18955	0	"m_bos_shogun_capture_region"	"GEN_CND_REGION_NEIGHBOURS"	nil
18959	0	"m_bos_shogun_capture_region"	"GEN_CND_NOT_ARMY_IN_REGION"	nil
18963	0	"m_bos_shogun_capture_region"	"CND_CAMPAIGN"	"jap_boshin"
18970	0	"m_bos_shogun_convert_other_region"	"VAR_CHANCE"	"5"
18978	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MIN"	"5"
18986	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MAX"	"10"
18988	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
18993	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
18996	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19002	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19008	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19015	0	"m_bos_shogun_convert_other_region"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19017	0	"m_bos_shogun_convert_other_region"	"CND_ROUNDS_UNTIL_NEXT"	"24"
19027	0	"m_bos_shogun_convert_other_region"	"CND_RELIGION"	"inf_bos_shogunate"
19031	0	"m_bos_shogun_convert_other_region"	"GEN_TARGET_REGION"	nil
19033	0	"m_bos_shogun_convert_other_region"	"CND_HAS_AGENT"	"boshin_shinsengumi"
19034	0	"m_bos_shogun_convert_other_region"	"GEN_CND_NOT_OWNS"	nil
19044	0	"m_bos_shogun_convert_other_region"	"GEN_CND_REGION_NEIGHBOURS"	nil
19046	0	"m_bos_shogun_convert_other_region"	"GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO"	"40"
19047	0	"m_bos_shogun_convert_other_region"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"10"
19057	0	"m_bos_shogun_convert_other_region"	"CND_CAMPAIGN"	"jap_boshin"
19065	0	"m_bos_shogun_convert_other_region"	"GEN_CND_REGION_NOT_RELIGION"	nil
19074	0	"m_bos_shogun_convert_other_region"	"GEN_CND_WAR"	nil
19079	0	"m_bos_shogun_convert_other_region"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19082	0	"m_bos_shogun_convert_own_region"	"VAR_CHANCE"	"5"
19083	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MIN"	"5"
19088	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MAX"	"10"
19095	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19102	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19106	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19111	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19118	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19122	0	"m_bos_shogun_convert_own_region"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19126	0	"m_bos_shogun_convert_own_region"	"CND_ROUNDS_UNTIL_NEXT"	"24"
19128	0	"m_bos_shogun_convert_own_region"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19137	0	"m_bos_shogun_convert_own_region"	"CND_RELIGION"	"inf_bos_shogunate"
19139	0	"m_bos_shogun_convert_own_region"	"GEN_TARGET_REGION"	nil
19148	0	"m_bos_shogun_convert_own_region"	"CND_HAS_AGENT"	"boshin_shinsengumi"
19154	0	"m_bos_shogun_convert_own_region"	"GEN_CND_OWNS"	nil
19161	0	"m_bos_shogun_convert_own_region"	"GEN_CND_REGION_MAX_FACTION_RELIGION_RATIO"	"40"
19168	0	"m_bos_shogun_convert_own_region"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"10"
19175	0	"m_bos_shogun_convert_own_region"	"CND_CAMPAIGN"	"jap_boshin"
19183	0	"m_bos_shogun_convert_own_region"	"GEN_CND_REGION_NOT_RELIGION"	"inf_bos_shogunate"
19187	0	"m_bos_shogun_crush_rebellion"	"VAR_CHANCE"	"5"
19195	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MIN"	"2"
19198	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MAX"	"6"
19200	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19209	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19218	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19227	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19230	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19238	0	"m_bos_shogun_crush_rebellion"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19242	0	"m_bos_shogun_crush_rebellion"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19244	0	"m_bos_shogun_crush_rebellion"	"CND_RELIGION"	"inf_bos_shogunate"
19248	0	"m_bos_shogun_crush_rebellion"	"GEN_TARGET_REGION"	nil
19251	0	"m_bos_shogun_crush_rebellion"	"GEN_CND_OWNS"	nil
19261	0	"m_bos_shogun_crush_rebellion"	"GEN_CND_REGION_REBELLION"	nil
19271	0	"m_bos_shogun_crush_rebellion"	"CND_CAMPAIGN"	"jap_boshin"
19279	0	"m_bos_shogun_incite_revolt"	"VAR_CHANCE"	"5"
19280	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MIN"	"2"
19287	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MAX"	"6"
19297	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19305	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19314	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19316	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19321	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19328	0	"m_bos_shogun_incite_revolt"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19331	0	"m_bos_shogun_incite_revolt"	"CND_ROUNDS_UNTIL_NEXT"	"24"
19341	0	"m_bos_shogun_incite_revolt"	"CND_RELIGION"	"inf_bos_shogunate"
19345	0	"m_bos_shogun_incite_revolt"	"GEN_TARGET_REGION"	nil
19355	0	"m_bos_shogun_incite_revolt"	"CND_HAS_AGENT"	"boshin_shinsengumi"
19365	0	"m_bos_shogun_incite_revolt"	"GEN_CND_NOT_OWNS"	nil
19374	0	"m_bos_shogun_incite_revolt"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
19381	0	"m_bos_shogun_incite_revolt"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"60"
19384	0	"m_bos_shogun_incite_revolt"	"CND_CAMPAIGN"	"jap_boshin"
19393	0	"m_bos_shogun_incite_revolt"	"GEN_CND_REGION_NOT_RELIGION"	"inf_bos_shogunate"
19397	0	"m_bos_shogun_incite_revolt"	"GEN_CND_WAR"	nil
19399	0	"m_bos_shogun_incite_revolt"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19406	0	"m_bos_shogun_kill_character"	"VAR_CHANCE"	"5"
19416	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MIN"	"2"
19423	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MAX"	"6"
19433	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19437	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19440	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19450	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19460	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19470	0	"m_bos_shogun_kill_character"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19475	0	"m_bos_shogun_kill_character"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19484	0	"m_bos_shogun_kill_character"	"CND_HAS_AGENT"	"boshin_shinobi"
19485	0	"m_bos_shogun_kill_character"	"CND_HAS_AGENT"	"boshin_shinsengumi"
19493	0	"m_bos_shogun_kill_character"	"CND_RELIGION"	"inf_bos_shogunate"
19501	0	"m_bos_shogun_kill_character"	"GEN_TARGET_FACTION"	nil
19502	0	"m_bos_shogun_kill_character"	"GEN_CND_FACTION_RELIGION"	"inf_bos_imperial"
19505	0	"m_bos_shogun_kill_character"	"GEN_CND_WAR"	nil
19507	0	"m_bos_shogun_kill_character"	"GEN_CND_FACTION_NEIGHBOURS"	nil
19514	0	"m_bos_shogun_kill_character"	"CND_CAMPAIGN"	"jap_boshin"
19521	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_CHANCE"	"5"
19531	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MIN"	"2"
19541	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MAX"	"6"
19550	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19556	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19557	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19567	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19576	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19586	0	"m_bos_shogun_kill_daimyo_in_battle"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19587	0	"m_bos_shogun_kill_daimyo_in_battle"	"CND_CAMPAIGN"	"jap_boshin"
19588	0	"m_bos_shogun_kill_daimyo_in_battle"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19592	0	"m_bos_shogun_kill_daimyo_in_battle"	"CND_RELIGION"	"inf_bos_shogunate"
19602	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_TARGET_CHARACTER"	nil
19609	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_CND_WAR"	nil
19613	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_CND_DAIMYO"	nil
19622	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_CND_FACTION_RELIGION"	"inf_bos_imperial"
19628	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_CND_VISIBLE"	nil
19635	0	"m_bos_shogun_military_expedition"	"VAR_CHANCE"	"5"
19641	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MIN"	"2"
19648	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MAX"	"6"
19653	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
19659	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
19666	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
19673	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
19677	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MOD_HARD"	"1.0"
19680	0	"m_bos_shogun_military_expedition"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
19689	0	"m_bos_shogun_military_expedition"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"24"
19694	0	"m_bos_shogun_military_expedition"	"CND_RELIGION"	"inf_bos_shogunate"
19699	0	"m_bos_shogun_military_expedition"	"GEN_TARGET_FACTION"	nil
19705	0	"m_bos_shogun_military_expedition"	"GEN_CND_WAR"	nil
19708	0	"m_bos_shogun_military_expedition"	"GEN_CND_DIPLOMACY_AVAILABLE"	nil
19709	0	"m_bos_shogun_military_expedition"	"CND_CAMPAIGN"	"jap_boshin"
19719	0	"m_bos_shogun_military_expedition"	"GEN_CND_FACTION_RELIGION"	"inf_bos_imperial"
19729	0	"m_bos_shogun_military_expedition"	"VAR_OBJECTIVE_REQUIRES_VICTORY"	nil
19733	0	"m_bos_kill_general_in_battle"	"CND_MIN_WAR"	"1"
19737	0	"bos_intro_1_mission_clan_level"	"VAR_CHANCE"	"5"
19742	0	"bos_intro_1_mission_clan_level"	"VAR_MISSION_LENGTH_MIN"	"0"
19744	0	"bos_intro_1_mission_clan_level"	"VAR_MISSION_LENGTH_MAX"	"0"
19792	0	"bos_intro_1_mission_clan_level"	"CND_CAMPAIGN"	"jap_boshin"
19795	0	"bos_intro_1_mission_clan_level"	"CND_FIRST_ROUND"	"2"
19805	0	"bos_intro_1_mission_clan_level"	"CND_UNIQUE"	nil
19819	0	"bos_intro_1_mission_clan_level"	"GEN_TARGET_NONE"	nil
19822	0	"bos_intro_2a_mission_expand_shogun"	"VAR_CHANCE"	"5"
19828	0	"bos_intro_2a_mission_expand_shogun"	"VAR_MISSION_LENGTH_MIN"	"0"
19834	0	"bos_intro_2a_mission_expand_shogun"	"VAR_MISSION_LENGTH_MAX"	"0"
19843	0	"bos_intro_2a_mission_expand_shogun"	"CND_CAMPAIGN"	"jap_boshin"
19852	0	"bos_intro_2a_mission_expand_shogun"	"CND_FIRST_ROUND"	"2"
19857	0	"bos_intro_2a_mission_expand_shogun"	"CND_UNIQUE"	nil
19867	0	"bos_intro_2a_mission_expand_shogun"	"GEN_TARGET_REGION"	nil
19877	0	"bos_intro_2a_mission_expand_shogun"	"CND_RELIGION"	"inf_bos_shogunate"
19887	0	"bos_intro_2b_mission_expand_imperial"	"CND_RELIGION"	"inf_bos_imperial"
19897	0	"bos_intro_2b_mission_expand_imperial"	"GEN_TARGET_REGION"	nil
19900	0	"bos_intro_2b_mission_expand_imperial"	"CND_UNIQUE"	nil
19910	0	"bos_intro_2b_mission_expand_imperial"	"CND_FIRST_ROUND"	"2"
19916	0	"bos_intro_2b_mission_expand_imperial"	"CND_CAMPAIGN"	"jap_boshin"
19926	0	"bos_intro_2b_mission_expand_imperial"	"VAR_MISSION_LENGTH_MAX"	"0"
19933	0	"bos_intro_2b_mission_expand_imperial"	"VAR_MISSION_LENGTH_MIN"	"0"
19935	0	"bos_intro_2b_mission_expand_imperial"	"VAR_CHANCE"	"5"
19936	0	"bos_intro_2b_mission_expand_imperial"	"CND_MISSION_NOT_GENERATED"	"bos_intro_2a_mission_expand_shogun"
19942	0	"bos_intro_2a_mission_expand_shogun"	"CND_MISSION_NOT_GENERATED"	"bos_intro_2b_mission_expand_imperial"
19950	0	"bos_intro_1_mission_clan_level"	"VAR_OBJECTIVE_CLAN_LEVEL"	"1"
19960	0	"m_bos_shogun_military_expedition"	"GEN_CND_NOT_PLAYER_ARMY_IN_ANY_REGION"	nil
19967	0	"m_cultural_development"	"CND_NOT_RELIGION"	"rel_ikko"
19969	0	"m_bos_shogun_kill_daimyo_in_battle"	"GEN_CND_FACTION_NEIGHBOURS"	nil
19973	0	"m_bos_imperial_kill_daimyo_in_battle"	"GEN_CND_FACTION_NEIGHBOURS"	nil
19976	0	"bos_intro_2b_mission_expand_imperial"	"GEN_CND_FACTION_NEIGHBOURS"	nil
19977	0	"bos_intro_2a_mission_expand_shogun"	"GEN_CND_FACTION_NEIGHBOURS"	nil
19983	0	"bos_intro_2b_mission_expand_imperial"	"GEN_CND_WAR"	nil
19987	0	"bos_intro_2a_mission_expand_shogun"	"GEN_CND_WAR"	nil
19990	0	"bos_intro_2b_mission_expand_imperial"	"GEN_CND_FACTION_RELIGION"	"inf_bos_shogunate"
19996	0	"bos_intro_2a_mission_expand_shogun"	"GEN_CND_FACTION_RELIGION"	"inf_bos_imperial"
20005	0	"m_trade_disruption"	"CND_NOT_BLOCKADING_PORT"	nil
20007	0	"m_bos_shogun_capture_kyoto"	"GEN_CND_NOT_OWNS"	nil
20016	0	"m_bos_imperial_capture_kyoto"	"GEN_CND_NOT_OWNS"	nil
20017	0	"jap_otomo_intro_mission_three"	"VAR_CHANCE"	"5"
20023	0	"jap_otomo_intro_mission_three"	"VAR_MISSION_LENGTH_MIN"	"0"
20027	0	"jap_otomo_intro_mission_three"	"VAR_MISSION_LENGTH_MAX"	"0"
20034	0	"jap_otomo_intro_mission_three"	"CND_CAMPAIGN"	"jap_shogun"
20040	0	"jap_otomo_intro_mission_three"	"CND_BUILDING_LEVEL"	"SHO_Christian_1_Chapel"
20049	0	"jap_otomo_intro_mission_three"	"CND_UNIQUE"	nil
20055	0	"jap_otomo_intro_mission_three"	"GEN_TARGET_NONE"	nil
20063	0	"jap_otomo_intro_mission_three"	"CND_FACTION"	"otomo"
20070	0	"jap_otomo_intro_mission_three"	"VAR_OBJECTIVE_BUILDING_LEVEL"	"SHO_Port_4_Nanban_Quarter"
20073	0	"jap_otomo_intro_mission_two"	"VAR_CHANCE"	"5"
20083	0	"jap_otomo_intro_mission_two"	"VAR_MISSION_LENGTH_MIN"	"0"
20084	0	"jap_otomo_intro_mission_two"	"VAR_MISSION_LENGTH_MAX"	"0"
20087	0	"jap_otomo_intro_mission_two"	"CND_CAMPAIGN"	"jap_shogun"
20089	0	"jap_otomo_intro_mission_two"	"CND_FIRST_ROUND"	"1"
20094	0	"jap_otomo_intro_mission_two"	"CND_UNIQUE"	nil
20096	0	"jap_otomo_intro_mission_two"	"GEN_TARGET_NONE"	nil
20100	0	"jap_otomo_intro_mission_two"	"CND_FACTION"	"otomo"
20109	0	"jap_otomo_intro_mission_two"	"VAR_OBJECTIVE_UNIT"	"Inf_Missile_Imported_Matchlock_Ashigaru"
20119	0	"m_otomo_persecution"	"GEN_CND_NOT_ALLIED"	nil
20127	0	"m_otomo_persecution"	"GEN_CND_MAX_REGION_DISTANCE"	"3"
20129	0	"m_otomo_persecution"	"VAR_CHANCE"	"5"
20131	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MIN"	"2"
20133	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MAX"	"6"
20134	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_ADDITIONAL_MIN"	"0"
20142	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_ADDITIONAL_MAX"	"4"
20146	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MOD_EASY"	"1.5"
20156	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MOD_NORMAL"	"1.2"
20159	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MOD_HARD"	"1"
20163	0	"m_otomo_persecution"	"VAR_MISSION_LENGTH_MOD_VERY_HARD"	"0.9"
20166	0	"m_otomo_persecution"	"CND_CAMPAIGN"	"jap_shogun"
20170	0	"m_otomo_persecution"	"CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT"	"16"
20179	0	"m_otomo_persecution"	"CND_ROUNDS_UNTIL_NEXT"	"20"
20187	0	"m_otomo_persecution"	"GEN_TARGET_REGION"	nil
20191	0	"m_otomo_persecution"	"GEN_CND_REGION_RELIGION"	"rel_buddhist"
20199	0	"m_otomo_persecution"	"GEN_CND_NOT_ARMY_IN_REGION"	nil
20206	0	"m_otomo_persecution"	"GEN_CND_REGION_MIN_FACTION_RELIGION_RATIO"	"40"
20210	0	"m_otomo_persecution"	"GEN_CND_NOT_OWNS"	nil
20220	0	"m_otomo_persecution"	"CND_FACTION"	"otomo"
20223	0	"jap_otomo_intro_mission_three"	"CND_NOT_BUILDING_LEVEL"	"SHO_Port_4_Nanban_Quarter"
20231	0	"jap_otomo_intro_mission_two"	"CND_NOT_MULTIPLAYER"	nil
20234	0	"jap_otomo_intro_mission_three"	"CND_NOT_MULTIPLAYER"	nil
2669	0	"m_delusions_grandeur"	"VAR_CHANCE"	"5"
2671	0	"m_delusions_grandeur"	"VAR_MISSION_LENGTH_MIN"	"2"
2681	0	"m_delusions_grandeur"	"VAR_MISSION_LENGTH_MAX"	"6"
