version 1, schema names_tables, guid 7d0cdbfd-a2c0-4027-9913-2e00d2f8dacc
Name_ID(string)	Unknown1(string)	Type(string)	Unknown2(string)	Unknown3(int)	Unknown4(boolean)	Unknown5(string)
"names_iga"	"Sue"	"surname"	"b"	1	false	"2147316773"
"names_iga"	"Taira"	"surname"	"b"	1	false	"2147314107"
"names_iga"	"Toda"	"surname"	"b"	1	false	"2147314297"
"names_iga"	"Togakure"	"surname"	"b"	1	false	"2147314184"
"names_iga"	"Toyata"	"surname"	"b"	1	false	"2147314287"
"names_iga"	"Tozawa"	"surname"	"b"	1	false	"2147314086"
"names_iga"	"Tsutsumi"	"surname"	"b"	1	false	"2147314141"
"names_iga"	"Ueno"	"surname"	"b"	1	false	"2147314224"
"names_iga"	"Watanabe"	"surname"	"b"	1	false	"2147314414"
"names_iga"	"Yasunaga"	"forename"	"m"	0	false	"2147313349"
"names_ikko_ikki"	"Akagawa"	"surname"	"b"	1	false	"2147319502"
"names_ikko_ikki"	"Chuko"	"forename"	"m"	2	false	"2147319479"
"names_ikko_ikki"	"Hajikano"	"surname"	"b"	1	false	"2147319521"
"names_ikko_ikki"	"Jutsurai"	"forename"	"m"	0	false	"2147319469"
"names_ikko_ikki"	"Kennyo"	"forename"	"m"	0	false	"2147319496"
"names_ikko_ikki"	"Matsunaga"	"surname"	"b"	1	false	"2147319504"
"names_ikko_ikki"	"Nakayuki"	"forename"	"m"	0	false	"2147319473"
"names_ikko_ikki"	"Nyoenni"	"forename"	"f"	1	false	"2147319489"
"names_ikko_ikki"	"Sadayu"	"forename"	"m"	0	false	"2147319468"
"names_ikko_ikki"	"Shigehide"	"forename"	"m"	1	false	"2147319460"
"names_ikko_ikki"	"Shigetomo"	"forename"	"m"	1	false	"2147319467"
"names_ikko_ikki"	"Shiji"	"surname"	"b"	1	false	"2147319513"
"names_ikko_ikki"	"Shimozuma"	"surname"	"b"	0	false	"2147319447"
"names_ikko_ikki"	"Shonyo"	"forename"	"m"	0	false	"2147319495"
"names_ikko_ikki"	"Suzuki"	"surname"	"b"	1	false	"2147319450"
"names_ikko_ikki"	"Yokota"	"surname"	"b"	1	false	"2147319515"
"names_japanese"	"Acha"	"forename"	"f"	1	false	"2147274978"
"names_japanese"	"Achacha"	"forename"	"f"	1	false	"2147274976"
"names_japanese"	"Adachi"	"surname"	"b"	0	false	"2147320394"
"names_japanese"	"Ai"	"forename"	"f"	1	false	"2147274974"
"names_japanese"	"Akagawa"	"surname"	"b"	1	false	"2147275173"
"names_japanese"	"Akamatsu"	"surname"	"b"	0	false	"2147320411"
"names_japanese"	"Akane"	"forename"	"f"	1	false	"2147274662"
"names_japanese"	"Akara"	"forename"	"f"	1	false	"2147274660"
"names_japanese"	"Akebono"	"forename"	"f"	1	false	"2147274658"
"names_japanese"	"Akeha"	"forename"	"f"	1	false	"2147274656"
"names_japanese"	"Akemi"	"forename"	"f"	1	false	"2147274654"
"names_japanese"	"Aki"	"forename"	"f"	1	false	"2147274652"
"names_japanese"	"Akie"	"forename"	"f"	1	false	"2147274650"
"names_japanese"	"Akifusa"	"forename"	"m"	1	false	"2147272877"
"names_japanese"	"Akihide"	"forename"	"m"	1	false	"2147272879"
"names_japanese"	"Akihira"	"forename"	"m"	1	false	"2147272881"
"names_japanese"	"Akihiro"	"forename"	"m"	1	false	"2147272883"
"names_japanese"	"Akihisa"	"forename"	"m"	0	false	"2147275221"
"names_japanese"	"Akiie"	"forename"	"m"	1	false	"2147272885"
"names_japanese"	"Akikane"	"forename"	"m"	1	false	"2147272887"
"names_japanese"	"Akikuni"	"forename"	"m"	0	false	"2147272889"
"names_japanese"	"Akimasa"	"forename"	"m"	0	false	"2147272891"
"names_japanese"	"Akimori"	"forename"	"m"	1	false	"2147272893"
"names_japanese"	"Akimoto"	"forename"	"m"	0	false	"2147272895"
"names_japanese"	"Akimune"	"forename"	"m"	0	false	"2147272897"
"names_japanese"	"Akinaga"	"forename"	"m"	1	false	"2147272899"
"names_japanese"	"Akinao"	"forename"	"m"	1	false	"2147272901"
"names_japanese"	"Akinobu"	"forename"	"m"	1	false	"2147272903"
"names_japanese"	"Akinori"	"forename"	"m"	1	false	"2147272905"
"names_japanese"	"Akioki"	"forename"	"m"	1	false	"2147272907"
"names_japanese"	"Akisuke"	"forename"	"m"	1	false	"2147272911"
"names_japanese"	"Akitada"	"forename"	"m"	1	false	"2147272913"
"names_japanese"	"Akitane"	"forename"	"m"	1	false	"2147272915"
"names_japanese"	"Akitoki"	"forename"	"m"	1	false	"2147272917"
"names_japanese"	"Akitomo"	"forename"	"m"	1	false	"2147272919"
"names_japanese"	"Akitoshi"	"forename"	"m"	1	false	"2147272921"
"names_japanese"	"Akitsuna"	"forename"	"m"	1	false	"2147272925"
"names_japanese"	"Akiuji"	"forename"	"m"	1	false	"2147272927"
"names_japanese"	"Akiyasu"	"forename"	"m"	0	false	"2147272929"
"names_japanese"	"Akiyo"	"forename"	"f"	1	false	"2147274648"
"names_japanese"	"Akiyori"	"forename"	"m"	1	false	"2147272931"
"names_japanese"	"Akiyoshi"	"forename"	"m"	1	false	"2147272933"
"names_japanese"	"Akizuki"	"surname"	"b"	0	false	"2147320630"
"names_japanese"	"Akizumi"	"forename"	"m"	1	false	"2147272935"
"names_japanese"	"Ako"	"forename"	"f"	1	false	"2147274972"
"names_japanese"	"Amakasu"	"surname"	"b"	0	false	"2147320387"
"names_japanese"	"Amako"	"surname"	"b"	0	false	"2147275169"
"names_japanese"	"Amano"	"surname"	"b"	1	false	"2147275165"
"names_japanese"	"Ane"	"forename"	"f"	1	false	"2147274970"
"names_japanese"	"Anegakoji"	"surname"	"b"	0	false	"2147275163"
"names_japanese"	"Aoi"	"forename"	"f"	1	false	"2147274646"
"names_japanese"	"Arakabi"	"forename"	"f"	1	false	"2147274644"
"names_japanese"	"Ari"	"forename"	"f"	1	false	"2147274642"
"names_japanese"	"Arichika"	"forename"	"m"	1	false	"2147272937"
"names_japanese"	"Arifusa"	"forename"	"m"	1	false	"2147272908"
"names_japanese"	"Arihiro"	"forename"	"m"	1	false	"2147272910"
"names_japanese"	"Ariie"	"forename"	"m"	1	false	"2147272912"
"names_japanese"	"Arimasa"	"forename"	"m"	1	false	"2147272914"
"names_japanese"	"Arimitsu"	"forename"	"m"	1	false	"2147272916"
"names_japanese"	"Arimori"	"forename"	"m"	1	false	"2147272918"
"names_japanese"	"Arinaga"	"forename"	"m"	1	false	"2147272920"
"names_japanese"	"Arinobu"	"forename"	"m"	1	false	"2147272922"
"names_japanese"	"Arinori"	"forename"	"m"	1	false	"2147272924"
"names_japanese"	"Arisada"	"forename"	"m"	1	false	"2147272926"
"names_japanese"	"Arishige"	"forename"	"m"	1	false	"2147272928"
"names_japanese"	"Aritoki"	"forename"	"m"	1	false	"2147272930"
"names_japanese"	"Ariwara"	"surname"	"b"	0	false	"2147320365"
"names_japanese"	"Ariyasu"	"forename"	"m"	1	false	"2147272932"
"names_japanese"	"Ariyoshi"	"forename"	"m"	1	false	"2147272936"
"names_japanese"	"Asa"	"forename"	"f"	1	false	"2147274640"
"names_japanese"	"Asahi"	"forename"	"f"	1	false	"2147274638"
"names_japanese"	"Asai"	"surname"	"b"	0	false	"2147275161"
"names_japanese"	"Asami"	"forename"	"f"	1	false	"2147274636"
"names_japanese"	"Asayama"	"surname"	"m"	0	false	"2147314321"
"names_japanese"	"Ashikaga"	"surname"	"b"	0	false	"2147275159"
"names_japanese"	"Ashina"	"surname"	"b"	0	false	"2147275157"
"names_japanese"	"Atsu"	"forename"	"f"	1	false	"2147274634"
"names_japanese"	"Atsuari"	"forename"	"m"	1	false	"2147272938"
"names_japanese"	"Atsumori"	"forename"	"m"	1	false	"2147272940"
"names_japanese"	"Atsutada"	"forename"	"m"	1	false	"2147272942"
"names_japanese"	"Atsutaka"	"forename"	"m"	1	false	"2147272944"
"names_japanese"	"Atsuyo"	"forename"	"f"	1	false	"2147274632"
"names_japanese"	"Atsuyori"	"forename"	"m"	1	false	"2147272946"
"names_japanese"	"Aya"	"forename"	"f"	1	false	"2147274630"
"names_japanese"	"Ayaka"	"forename"	"f"	1	false	"2147274628"
"names_japanese"	"Ayame"	"forename"	"f"	1	false	"2147274626"
"names_japanese"	"Ayune"	"forename"	"f"	1	false	"2147274624"
"names_japanese"	"Bessho"	"surname"	"b"	0	false	"2147275153"
"names_japanese"	"Chiba"	"surname"	"b"	1	false	"2147275151"
"names_japanese"	"Chikaaki"	"forename"	"m"	1	false	"2147272960"
"names_japanese"	"Chikafusa"	"forename"	"m"	1	false	"2147272962"
"names_japanese"	"Chikaharu"	"forename"	"m"	1	false	"2147272964"
"names_japanese"	"Chikahide"	"forename"	"m"	1	false	"2147272966"
"names_japanese"	"Chikahira"	"forename"	"m"	1	false	"2147272968"
"names_japanese"	"Chikahiro"	"forename"	"m"	1	false	"2147272970"
"names_japanese"	"Chikaie"	"forename"	"m"	1	false	"2147272972"
"names_japanese"	"Chikakage"	"forename"	"m"	1	false	"2147272974"
"names_japanese"	"Chikakatsu"	"forename"	"m"	1	false	"2147272976"
"names_japanese"	"Chikakiyo"	"forename"	"m"	1	false	"2147272978"
"names_japanese"	"Chikakuni"	"forename"	"m"	1	false	"2147272980"
"names_japanese"	"Chikamasa"	"forename"	"m"	0	false	"2147272982"
"names_japanese"	"Chikamitsu"	"forename"	"m"	0	false	"2147272984"
"names_japanese"	"Chikamori"	"forename"	"m"	0	false	"2147314561"
"names_japanese"	"Chikamoto"	"forename"	"m"	1	false	"2147272986"
"names_japanese"	"Chikamune"	"forename"	"m"	1	false	"2147272988"
"names_japanese"	"Chikanaga"	"forename"	"m"	1	false	"2147272990"
"names_japanese"	"Chikanari"	"forename"	"m"	0	false	"2147314610"
"names_japanese"	"Chikanobu"	"forename"	"m"	0	false	"2147272992"
"names_japanese"	"Chikanori"	"forename"	"m"	1	false	"2147272862"
"names_japanese"	"Chikasada"	"forename"	"m"	1	false	"2147314560"
"names_japanese"	"Chikasue"	"forename"	"m"	1	false	"2147272977"
"names_japanese"	"Chikasuke"	"forename"	"m"	1	false	"2147272979"
"names_japanese"	"Chikataka"	"forename"	"m"	1	false	"2147272981"
"names_japanese"	"Chikatane"	"forename"	"m"	1	false	"2147272983"
"names_japanese"	"Chikatomo"	"forename"	"m"	1	false	"2147272985"
"names_japanese"	"Chikatoshi"	"forename"	"m"	0	false	"2147272987"
"names_japanese"	"Chikatsugu"	"forename"	"m"	1	false	"2147272989"
"names_japanese"	"Chikatsune"	"forename"	"m"	1	false	"2147272991"
"names_japanese"	"Chikayoshi"	"forename"	"m"	1	false	"2147272997"
"names_japanese"	"Chikayuki"	"forename"	"m"	1	false	"2147272999"
"names_japanese"	"Chikazane"	"forename"	"m"	0	false	"2147273001"
"names_japanese"	"Chisato"	"forename"	"m"	1	false	"2147273003"
"names_japanese"	"Chiyo"	"forename"	"f"	1	false	"2147274622"
"names_japanese"	"Chokei"	"forename"	"m"	0	false	"2147275249"
"names_japanese"	"Daisuke"	"surname"	"b"	0	false	"2147320414"
"names_japanese"	"Doi"	"surname"	"b"	1	false	"2147275174"
"names_japanese"	"Dosan"	"forename"	"m"	0	false	"2147275253"
"names_japanese"	"Edako"	"forename"	"f"	1	false	"2147274620"
"names_japanese"	"Edo"	"surname"	"b"	0	false	"2147320527"
"names_japanese"	"Emiko"	"forename"	"f"	1	false	"2147274618"
"names_japanese"	"Endo"	"surname"	"b"	1	false	"2147275141"
"names_japanese"	"Fude"	"forename"	"f"	1	false	"2147274616"
"names_japanese"	"Fuji"	"forename"	"f"	1	false	"2147274614"
"names_japanese"	"Fujifusa"	"forename"	"m"	1	false	"2147273052"
"names_japanese"	"Fujihiro"	"forename"	"m"	1	false	"2147272856"
"names_japanese"	"Fujiyori"	"forename"	"m"	1	false	"2147273050"
"names_japanese"	"Fumi"	"forename"	"f"	1	false	"2147274612"
"names_japanese"	"Fumiko"	"forename"	"f"	1	false	"2147274610"
"names_japanese"	"Fumitoki"	"forename"	"m"	1	false	"2147273048"
"names_japanese"	"Fumiyo"	"forename"	"f"	1	false	"2147274608"
"names_japanese"	"Fusa"	"forename"	"f"	1	false	"2147274606"
"names_japanese"	"Fusaaki"	"forename"	"m"	1	false	"2147273046"
"names_japanese"	"Fusae"	"forename"	"f"	1	false	"2147274604"
"names_japanese"	"Fusahira"	"forename"	"m"	1	false	"2147273044"
"names_japanese"	"Fusakage"	"forename"	"m"	1	false	"2147273042"
"names_japanese"	"Fusako"	"forename"	"f"	1	false	"2147274664"
"names_japanese"	"Fusamasa"	"forename"	"m"	1	false	"2147273040"
"names_japanese"	"Fusamoto"	"forename"	"m"	1	false	"2147307204"
"names_japanese"	"Fusanari"	"forename"	"m"	1	false	"2147273038"
"names_japanese"	"Fusasaki"	"forename"	"m"	1	false	"2147273036"
"names_japanese"	"Fusashige"	"forename"	"m"	1	false	"2147273034"
"names_japanese"	"Fusatsugu"	"forename"	"m"	1	false	"2147273032"
"names_japanese"	"Fusazane"	"forename"	"m"	1	false	"2147273030"
"names_japanese"	"Fushiyo"	"forename"	"f"	1	false	"2147274764"
"names_japanese"	"Fuyufusa"	"forename"	"m"	1	false	"2147273028"
"names_japanese"	"Fuyuhira"	"forename"	"m"	1	false	"2147273026"
"names_japanese"	"Fuyuie"	"forename"	"m"	1	false	"2147273024"
"names_japanese"	"Fuyumichi"	"forename"	"m"	1	false	"2147273022"
"names_japanese"	"Fuyunori"	"forename"	"m"	1	false	"2147273020"
"names_japanese"	"Fuyusuke"	"forename"	"m"	1	false	"2147273018"
"names_japanese"	"Fuyutsugu"	"forename"	"m"	1	false	"2147273016"
"names_japanese"	"Fuyuyasu"	"forename"	"m"	0	false	"2147273012"
"names_japanese"	"Gen'i"	"forename"	"m"	0	false	"2147314365"
"names_japanese"	"Gin"	"forename"	"f"	1	false	"2147274762"
"names_japanese"	"Godai"	"surname"	"b"	1	false	"2147275135"
"names_japanese"	"Gozen"	"forename"	"f"	1	false	"2147316776"
"names_japanese"	"Hagi"	"forename"	"f"	1	false	"2147274760"
"names_japanese"	"Hajikano"	"surname"	"b"	1	false	"2147274595"
"names_japanese"	"Hamaji"	"forename"	"f"	1	false	"2147274758"
"names_japanese"	"Hamako"	"forename"	"f"	1	false	"2147274756"
"names_japanese"	"Hamanari"	"forename"	"m"	1	false	"2147272854"
"names_japanese"	"Hanae"	"forename"	"f"	1	false	"2147274754"
"names_japanese"	"Hanawa"	"forename"	"f"	1	false	"2147274752"
"names_japanese"	"Hara"	"surname"	"b"	1	false	"2147275129"
"names_japanese"	"Harada"	"surname"	"b"	1	false	"2147275127"
"names_japanese"	"Harako"	"forename"	"f"	1	false	"2147274750"
"names_japanese"	"Haru"	"forename"	"f"	1	false	"2147274748"
"names_japanese"	"Haruda"	"surname"	"b"	1	false	"2147320338"
"names_japanese"	"Harue"	"forename"	"f"	1	false	"2147274746"
"names_japanese"	"Harufusa"	"forename"	"m"	1	false	"2147273033"
"names_japanese"	"Haruhiro"	"forename"	"m"	0	false	"2147275231"
"names_japanese"	"Haruhisa"	"forename"	"m"	0	false	"2147273035"
"names_japanese"	"Harukage"	"forename"	"m"	1	false	"2147316781"
"names_japanese"	"Harukiri"	"forename"	"f"	1	false	"2147274968"
"names_japanese"	"Harumichi"	"forename"	"m"	0	false	"2147314634"
"names_japanese"	"Harumoto"	"forename"	"m"	0	false	"2147275247"
"names_japanese"	"Harunaga"	"forename"	"m"	1	false	"2147273037"
"names_japanese"	"Harunobu"	"forename"	"m"	1	false	"2147273039"
"names_japanese"	"Harusada"	"forename"	"m"	1	false	"2147314447"
"names_japanese"	"Harutada"	"forename"	"m"	1	false	"2147273041"
"names_japanese"	"Harutomo"	"forename"	"m"	0	false	"2147273043"
"names_japanese"	"Haruuji"	"forename"	"m"	0	false	"2147275197"
"names_japanese"	"Haruyuki"	"forename"	"m"	1	false	"2147273045"
"names_japanese"	"Hasebe"	"surname"	"b"	0	false	"2147320436"
"names_japanese"	"Hasekura"	"surname"	"b"	1	false	"2147275125"
"names_japanese"	"Hata"	"surname"	"b"	0	false	"2147320427"
"names_japanese"	"Hatakeyama"	"surname"	"b"	0	false	"2147275123"
"names_japanese"	"Hatano"	"surname"	"b"	0	false	"2147275121"
"names_japanese"	"Hayashi"	"surname"	"b"	0	false	"2147307174"
"names_japanese"	"Hide"	"forename"	"f"	1	false	"2147274744"
"names_japanese"	"Hideaki"	"forename"	"m"	0	false	"2147273047"
"names_japanese"	"Hideharu"	"forename"	"m"	0	false	"2147314626"
"names_japanese"	"Hidehira"	"forename"	"m"	1	false	"2147273049"
"names_japanese"	"Hideie"	"forename"	"m"	1	false	"2147273051"
"names_japanese"	"Hidekane"	"forename"	"m"	0	false	"2147275203"
"names_japanese"	"Hidekazu"	"forename"	"m"	1	false	"2147273053"
"names_japanese"	"Hidekiyo"	"forename"	"m"	1	false	"2147273055"
"names_japanese"	"Hidemasa"	"forename"	"m"	0	false	"2147273057"
"names_japanese"	"Hidemichi"	"forename"	"m"	0	false	"2147275243"
"names_japanese"	"Hidemochi"	"forename"	"m"	1	false	"2147273059"
"names_japanese"	"Hidenaga"	"forename"	"m"	1	false	"2147273063"
"names_japanese"	"Hidenari"	"forename"	"m"	1	false	"2147278231"
"names_japanese"	"Hidenobu"	"forename"	"m"	1	false	"2147278173"
"names_japanese"	"Hidesato"	"forename"	"m"	1	false	"2147273065"
"names_japanese"	"Hidetaka"	"forename"	"m"	1	false	"2147275229"
"names_japanese"	"Hidetane"	"forename"	"m"	1	false	"2147273069"
"names_japanese"	"Hidetoki"	"forename"	"m"	1	false	"2147273071"
"names_japanese"	"Hidetomo"	"forename"	"m"	1	false	"2147273073"
"names_japanese"	"Hidetsugu"	"forename"	"m"	0	false	"2147273075"
"names_japanese"	"Hidetsuna"	"forename"	"m"	0	false	"2147273077"
"names_japanese"	"Hideuji"	"forename"	"m"	1	false	"2147273079"
"names_japanese"	"Hideyasu"	"forename"	"m"	1	false	"2147273081"
"names_japanese"	"Hideyoshi"	"forename"	"m"	0	false	"2147273083"
"names_japanese"	"Hideyuki"	"forename"	"m"	1	false	"2147273085"
"names_japanese"	"Hifumi"	"forename"	"f"	1	false	"2147274742"
"names_japanese"	"Hikaru"	"forename"	"m"	1	false	"2147273087"
"names_japanese"	"Hikogoro"	"forename"	"m"	0	false	"2147314621"
"names_japanese"	"Hikoyoshi"	"forename"	"m"	1	false	"2147273089"
"names_japanese"	"Hinako"	"forename"	"f"	1	false	"2147274740"
"names_japanese"	"Hiraga"	"surname"	"b"	1	false	"2147275117"
"names_japanese"	"Hirako"	"forename"	"f"	1	false	"2147274738"
"names_japanese"	"Hiroaki"	"forename"	"m"	1	false	"2147273091"
"names_japanese"	"Hirochika"	"forename"	"m"	1	false	"2147273093"
"names_japanese"	"Hiroe"	"forename"	"f"	1	false	"2147274736"
"names_japanese"	"Hirofusa"	"forename"	"m"	1	false	"2147273095"
"names_japanese"	"Hiroie"	"forename"	"m"	1	false	"2147273097"
"names_japanese"	"Hirokado"	"forename"	"m"	1	false	"2147273099"
"names_japanese"	"Hiroko"	"forename"	"f"	1	false	"2147274734"
"names_japanese"	"Hirokoto"	"forename"	"m"	1	false	"2147273101"
"names_japanese"	"Hiromasa"	"forename"	"m"	0	false	"2147273103"
"names_japanese"	"Hiromoto"	"forename"	"m"	1	false	"2147273105"
"names_japanese"	"Hirosada"	"forename"	"m"	1	false	"2147273107"
"names_japanese"	"Hiroshige"	"forename"	"m"	1	false	"2147273109"
"names_japanese"	"Hirotoshi"	"forename"	"m"	0	false	"2147273111"
"names_japanese"	"Hirotsugu"	"forename"	"m"	1	false	"2147273113"
"names_japanese"	"Hirotsuna"	"forename"	"m"	0	false	"2147273115"
"names_japanese"	"Hirotsune"	"forename"	"m"	1	false	"2147273117"
"names_japanese"	"Hiroyo"	"forename"	"m"	1	false	"2147273119"
"names_japanese"	"Hiroyoshi"	"forename"	"m"	1	false	"2147278223"
"names_japanese"	"Hirozumi"	"forename"	"m"	0	false	"2147273121"
"names_japanese"	"Hisahide"	"forename"	"m"	0	false	"2147273123"
"names_japanese"	"Hisakane"	"forename"	"m"	1	false	"2147273125"
"names_japanese"	"Hisako"	"forename"	"f"	1	false	"2147274732"
"names_japanese"	"Hisakuni"	"forename"	"m"	1	false	"2147273127"
"names_japanese"	"Hisamasa"	"forename"	"m"	0	false	"2147275239"
"names_japanese"	"Hisanaga"	"forename"	"m"	1	false	"2147273129"
"names_japanese"	"Hisanobu"	"forename"	"m"	1	false	"2147273131"
"names_japanese"	"Hisanori"	"forename"	"m"	1	false	"2147273133"
"names_japanese"	"Hisatake"	"surname"	"b"	1	false	"2147274577"
"names_japanese"	"Hisatoki"	"forename"	"m"	0	false	"2147273135"
"names_japanese"	"Hisatoyo"	"forename"	"m"	1	false	"2147273137"
"names_japanese"	"Hisatsuna"	"forename"	"m"	1	false	"2147273139"
"names_japanese"	"Hisatsune"	"forename"	"m"	1	false	"2147273141"
"names_japanese"	"Hisauji"	"forename"	"m"	1	false	"2147273143"
"names_japanese"	"Hisayoshi"	"forename"	"m"	1	false	"2147273145"
"names_japanese"	"Hisayuki"	"forename"	"m"	1	false	"2147314471"
"names_japanese"	"Hisijima"	"surname"	"b"	1	false	"2147275113"
"names_japanese"	"Hitoshi"	"forename"	"m"	1	false	"2147273147"
"names_japanese"	"Honda"	"surname"	"b"	0	false	"2147320513"
"names_japanese"	"Honma"	"surname"	"b"	0	false	"2147275105"
"names_japanese"	"Ichijo"	"surname"	"b"	0	false	"2147307182"
"names_japanese"	"Ichikawa"	"surname"	"b"	1	false	"2147275171"
"names_japanese"	"Iechika"	"forename"	"m"	0	false	"2147314571"
"names_japanese"	"Iefusa"	"forename"	"m"	1	false	"2147273155"
"names_japanese"	"Iehide"	"forename"	"m"	1	false	"2147273157"
"names_japanese"	"Iehira"	"forename"	"m"	1	false	"2147273159"
"names_japanese"	"Iekage"	"forename"	"m"	1	false	"2147273161"
"names_japanese"	"Iekane"	"forename"	"m"	0	false	"2147273163"
"names_japanese"	"Iekata"	"forename"	"m"	1	false	"2147273165"
"names_japanese"	"Iemasa"	"forename"	"m"	1	false	"2147273167"
"names_japanese"	"Iemichi"	"forename"	"m"	1	false	"2147273169"
"names_japanese"	"Iemitsu"	"forename"	"m"	1	false	"2147273171"
"names_japanese"	"Iemoto"	"forename"	"m"	0	false	"2147273173"
"names_japanese"	"Ienaga"	"forename"	"m"	0	false	"2147273175"
"names_japanese"	"Ienari"	"forename"	"m"	1	false	"2147273177"
"names_japanese"	"Ienori"	"forename"	"m"	1	false	"2147273179"
"names_japanese"	"Iesada"	"forename"	"m"	1	false	"2147273181"
"names_japanese"	"Ietada"	"forename"	"m"	0	false	"2147273183"
"names_japanese"	"Ietaka"	"forename"	"m"	1	false	"2147273185"
"names_japanese"	"Ietoki"	"forename"	"m"	1	false	"2147273187"
"names_japanese"	"Ietoyo"	"forename"	"m"	1	false	"2147273189"
"names_japanese"	"Ietsugu"	"forename"	"m"	0	false	"2147273191"
"names_japanese"	"Ietsune"	"forename"	"m"	1	false	"2147273193"
"names_japanese"	"Ietsura"	"forename"	"m"	1	false	"2147273195"
"names_japanese"	"Ieuji"	"forename"	"m"	1	false	"2147273197"
"names_japanese"	"Ieyoshi"	"forename"	"m"	1	false	"2147273201"
"names_japanese"	"Ieyuki"	"forename"	"m"	1	false	"2147273203"
"names_japanese"	"Iezane"	"forename"	"m"	1	false	"2147273205"
"names_japanese"	"Iezumi"	"forename"	"m"	1	false	"2147272858"
"names_japanese"	"Iha"	"forename"	"f"	1	false	"2147274964"
"names_japanese"	"Ii"	"surname"	"b"	0	false	"2147320621"
"names_japanese"	"Ijuin"	"surname"	"b"	1	false	"2147275101"
"names_japanese"	"Ima"	"forename"	"f"	1	false	"2147274962"
"names_japanese"	"Imagawa"	"surname"	"b"	0	false	"2147275099"
"names_japanese"	"Inomata"	"surname"	"b"	1	false	"2147275097"
"names_japanese"	"Inori"	"forename"	"m"	0	false	"2147314574"
"names_japanese"	"Inoue"	"surname"	"b"	0	false	"2147307172"
"names_japanese"	"Inuwaka"	"forename"	"f"	1	false	"2147274960"
"names_japanese"	"Isachi"	"forename"	"f"	1	false	"2147274730"
"names_japanese"	"Ishi"	"forename"	"f"	1	false	"2147274958"
"names_japanese"	"Ishikawa"	"surname"	"b"	0	false	"2147320492"
"names_japanese"	"Ishin"	"surname"	"m"	0	false	"2147314328"
"names_japanese"	"Isonokami"	"surname"	"b"	0	false	"2147320447"
"names_japanese"	"Ito"	"surname"	"b"	0	false	"2147275093"
"names_japanese"	"Itoito"	"forename"	"f"	1	false	"2147274956"
"names_japanese"	"Itsui"	"forename"	"f"	1	false	"2147274954"
"names_japanese"	"Itsuitsu"	"forename"	"f"	1	false	"2147274952"
"names_japanese"	"Iwa"	"forename"	"f"	1	false	"2147274950"
"names_japanese"	"Iyo"	"forename"	"f"	1	false	"2147274728"
"names_japanese"	"Izue"	"forename"	"f"	1	false	"2147274726"
"names_japanese"	"Jinbo"	"surname"	"b"	0	false	"2147275091"
"names_japanese"	"Joha"	"forename"	"m"	0	false	"2147314409"
"names_japanese"	"Joki"	"forename"	"m"	0	false	"2147314337"
"names_japanese"	"Junkei"	"forename"	"m"	0	false	"2147275257"
"names_japanese"	"Junko"	"forename"	"m"	0	false	"2147314513"
"names_japanese"	"Junsho"	"forename"	"m"	0	false	"2147275255"
"names_japanese"	"Kadoko"	"forename"	"f"	1	false	"2147274724"
"names_japanese"	"Kaede"	"forename"	"f"	1	false	"2147274722"
"names_japanese"	"Kagawa"	"surname"	"b"	0	false	"2147320351"
"names_japanese"	"Kagechika"	"forename"	"m"	1	false	"2147273200"
"names_japanese"	"Kageharu"	"forename"	"m"	1	false	"2147273202"
"names_japanese"	"Kagehira"	"forename"	"m"	1	false	"2147273204"
"names_japanese"	"Kagehiro"	"forename"	"m"	1	false	"2147273206"
"names_japanese"	"Kagehisa"	"forename"	"m"	1	false	"2147273208"
"names_japanese"	"Kageie"	"forename"	"m"	1	false	"2147273210"
"names_japanese"	"Kagekado"	"forename"	"m"	1	false	"2147273212"
"names_japanese"	"Kagekazu"	"forename"	"m"	1	false	"2147273216"
"names_japanese"	"Kagekiyo"	"forename"	"m"	1	false	"2147273218"
"names_japanese"	"Kagemasa"	"forename"	"m"	1	false	"2147273220"
"names_japanese"	"Kagemasu"	"forename"	"m"	1	false	"2147273222"
"names_japanese"	"Kagemitsu"	"forename"	"m"	1	false	"2147273224"
"names_japanese"	"Kagemochi"	"forename"	"m"	0	false	"2147273226"
"names_japanese"	"Kagemori"	"forename"	"m"	1	false	"2147273228"
"names_japanese"	"Kagemune"	"forename"	"m"	0	false	"2147273230"
"names_japanese"	"Kagenaga"	"forename"	"m"	1	false	"2147273232"
"names_japanese"	"Kagenaka"	"forename"	"m"	1	false	"2147273234"
"names_japanese"	"Kageshige"	"forename"	"m"	1	false	"2147273219"
"names_japanese"	"Kagesue"	"forename"	"m"	1	false	"2147273221"
"names_japanese"	"Kagesuke"	"forename"	"m"	1	false	"2147273223"
"names_japanese"	"Kagetada"	"forename"	"m"	1	false	"2147273225"
"names_japanese"	"Kagetaka"	"forename"	"m"	1	false	"2147273227"
"names_japanese"	"Kagetoki"	"forename"	"m"	1	false	"2147273229"
"names_japanese"	"Kagetomo"	"forename"	"m"	1	false	"2147273231"
"names_japanese"	"Kagetsugu"	"forename"	"m"	1	false	"2147273235"
"names_japanese"	"Kagetsuna"	"forename"	"m"	1	false	"2147273237"
"names_japanese"	"Kagetsune"	"forename"	"m"	1	false	"2147273239"
"names_japanese"	"Kageyasu"	"forename"	"m"	0	false	"2147273241"
"names_japanese"	"Kageyori"	"forename"	"m"	0	false	"2147273243"
