version 1, schema warscape_animated_lod_tables
Random_Index(string)	Path(string)	Meters_to_x0020_Lod_transition(float)	Filename_x0020_WA_ID(string)
"53490390"	"unitmodels/2_C_L_D_Lod4.variant_weighted_mesh"	0	"eua_2nd_dragoons"
"55107120"	"EngineModels/Naval_Cannon_12lb_LOD3.animatable_rigid_model"	30	"Naval_Cannon_12lb"
"58557426"	"UnitModels\\Netherlands_Horse_Guards_lod1.variant_weighted_mesh"	5	"netherlands_horse_guards"
"58738012"	"RigidModels\\Buildings\\north_euro_townhall\\north_euro_townhall_piece02_destruct02_anim.rigid_model_animation"	0	"north_euro_townhall_piece02_destruct02"
"62088132"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_warehouse04_piece01_destruct01"
"63871400"	"unitmodels/East_Ethnic_Peasants_Firelocks_lod1.variant_weighted_mesh"	5	"east_ethnic_peasants_firelocks"
"65279437"	"RigidModels/CampaignBuildings/Buildings/eu/eu_town_ind_lvl3_weavers.rigid_model_animation"	0	"eu_town_ind_lvl3_weavers"
"65577991"	"unitmodels\\cherokee_archer_lod2.variant_weighted_mesh"	10	"cherokee_archer"
"70278393"	"RigidModels\\Buildings\\indian_hut05\\indian_hut05_piece01_destruct01_anim.rigid_model_animation"	0	"indian_hut05_piece01_destruct01"
"73119302"	"unitmodels/Euro_bicorne_lod3.variant_weighted_mesh"	15	"euro_bicorne"
"74098684"	"unitmodels/Rifle_Corp_Lod2.variant_weighted_mesh"	10	"eua_morgans_rifles"
"74850427"	"unitmodels\\Iroquois_MedicineMan_Lod2.variant_weighted_mesh"	10	"iroquois_medicineman"
"77389703"	"RigidModels\\Buildings\\american_rural01\\american_rural01_piece01_destruct01_anim.rigid_model_animation"	0	"american_rural01_piece01_destruct01"
"80034876"	"unitmodels/United_States_Marine_Corps_Lod1.variant_weighted_mesh"	5	"united_states_marine_corps"
"81113210"	"UnitModels/Ottoman_Deli_Scout_lod4.variant_weighted_mesh"	0	"Ottoman_Deli_Scout"
"81555799"	"unitmodels\\Huron_Mounted_Braves_Lod2.variant_weighted_mesh"	10	"huron_mounted_braves"
"81684457"	"unitmodels\\pueblo_archer_lod3.variant_weighted_mesh"	15	"pueblo_archer"
"81845355"	"EngineModels/Field_Cannon_3lb_LOD2.animatable_rigid_model"	20	"Field_Cannon_3lb"
"88842927"	"RigidModels\\Buildings\\american_rural03\\american_rural03_piece01_destruct01_anim.rigid_model_animation"	0	"american_rural03_piece01_destruct01"
"90329554"	"unitmodels/Native_American_colonel_Lod4.variant_weighted_mesh"	0	"native_american_colonel"
"90438852"	"UnitModels/Native_American_Chief_lod3.variant_weighted_mesh"	15	"native_american_chief"
"91562781"	"unitmodels\\Plains_Comanche_Mounted_Warriors_Lod4.variant_weighted_mesh"	0	"plains_Comanche_Mounted_Warriors"
"93058597"	"RigidModels\\Buildings\\north_euro_house09a\\north_euro_house09a_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house09a_piece01_destruct01"
"95176803"	"unitmodels/horse/horse_D_artillery_lod3.variant_weighted_mesh"	50	"horse_D_artillery"
"96150434"	"UnitModels/campaign_native_American_colonel_Lod1.variant_weighted_mesh"	40	"campaign_native_american_colonel"
"96877820"	"unitmodels/horse/horse_E_eastern_lod4.variant_weighted_mesh"	0	"horse_E_eastern"
"97796440"	"RigidModels\\Buildings\\ottoman_house06\\ottoman_house06_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house06_piece01_destruct01"
"102947474"	"RigidModels\\Buildings\\prop_town_ottoman_stone_bench\\prop_town_ottoman_stone_bench_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_ottoman_stone_bench_piece01_destruct01"
"104337995"	"unitmodels/Spain_Walloon_Guards_lod4.variant_weighted_mesh"	0	"spain_walloon_guards"
"109522165"	"unitmodels\\cherokee_mounted_braves_lod4.variant_weighted_mesh"	0	"cherokee_mounted_braves"
"112340312"	"RigidModels\\Buildings\\indian_hut03\\indian_hut03_piece01_destruct01_anim.rigid_model_animation"	0	"indian_hut03_piece01_destruct01"
"112803350"	"RigidModels\\Buildings\\east_euro_house01b\\east_euro_house01b_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_house01b_piece01_destruct01"
"119548474"	"RigidModels\\Buildings\\north_euro_rural02\\north_euro_rural02_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_rural02_piece01_destruct01"
"130978421"	"RigidModels\\Buildings\\north_euro_hut01\\north_euro_hut01_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_hut01_piece01_destruct01"
"131718499"	"unitmodels/Ottoman_Beylick_Janissaries_lod4.variant_weighted_mesh"	0	"ottoman_beylick_janissaries"
"133011597"	"UnitModels/East_Ethnic_Musketmen_Bargir_lod4.variant_weighted_mesh"	0	"East_Ethnic_Musketmen_Bargir"
"136175471"	"UnitModels\\Spain_Guardias_De_Infanteria_lod2.variant_weighted_mesh"	10	"spain_guardias_de_infanteria"
"136665246"	"unitmodels/Lees_Legion_Lod4.variant_weighted_mesh"	0	"eua_lees_legion"
"139162734"	"unitmodels/33rd_Foot_Lod4.variant_weighted_mesh"	0	"eua_33rd_foot"
"140645463"	"unitmodels/horse/horse_D_eastern_lod2.variant_weighted_mesh"	20	"horse_D_eastern"
"143514781"	"unitmodels/Russia_Garde_a_Cheval_lod2.variant_weighted_mesh"	10	"russia_garde_cheval"
"144433848"	"RigidModels\\Buildings\\south_euro_house02\\south_euro_house02_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house02_piece01_destruct01"
"148309457"	"unitmodels\\Pueblo_Navajo_Scout_Warriors_Lod3.variant_weighted_mesh"	15	"pueblo_navajo_scout_warriors"
"151122611"	"UnitModels/East_lancers_silladar_lod4.variant_weighted_mesh"	0	"east_lancers_silladar"
"153756160"	"RigidModels\\Buildings\\fort_town\\fort_town_piece07_destruct01_gate_opening_anim.rigid_model_animation"	0	"fort_town_piece07_destruct01_gate_opening"
"156671279"	"RigidModels\\Buildings\\west_euro_house01\\west_euro_house01_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_house01_piece01_destruct01"
"156696329"	"RigidModels\\Buildings\\south_euro_house09b\\south_euro_house09b_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house09b_piece01_destruct01"
"157104702"	"unitmodels\\Huron_Archer_Lod1.variant_weighted_mesh"	5	"huron_archer"
"157419446"	"Unitmodels/euro_elite_light_infantry_windbuchse_jaegers_lod1.variant_weighted_mesh"	5	"euro_elite_light_infantry_windbuchse_jaegers"
"157561824"	"unitmodels/horse/horse_B_cavalry_lod4.variant_weighted_mesh"	0	"horse_B_heavy"
"158059412"	"unitmodels\\cherokee_braves_lod3.variant_weighted_mesh"	15	"cherokee_braves"
"158942824"	"unitmodels/2_C_L_D_Lod2.variant_weighted_mesh"	10	"eua_2nd_dragoons"
"159323019"	"RigidModels/CampaignBuildings/Buildings/eu/eu_resource_mining_iron_lvl2_blend.rigid_model_animation"	0	"eu_resource_mining_iron_lvl2_blend"
"160471901"	"unitmodels/ottoman_general_lod2.variant_weighted_mesh"	10	"ottoman_general"
"160681560"	"RigidModels\\Buildings\\east_euro_house02b\\east_euro_house02b_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_house02b_piece01_destruct01"
"161108159"	"unitmodels\\cherokee_braves_lod2.variant_weighted_mesh"	10	"cherokee_braves"
"164240913"	"RigidModels\\Buildings\\north_euro_townhall\\north_euro_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_townhall_piece01_destruct01"
"164590066"	"RigidModels\\Buildings\\european_warehouse03\\european_warehouse03_piece01_destruct02_anim.rigid_model_animation"	0	"european_warehouse03_piece01_destruct02"
"168499701"	"UnitModels/East_Ethnic_Hillmen_Musketeers_afghan_lod4.variant_weighted_mesh"	0	"east_ethnic_hillmen_musketeers_afghan"
"168649997"	"unitmodels\\Pueblo_Apache_Mescalero_Warriors_lod3.variant_weighted_mesh"	15	"pueblo_apache_mescalero_warriors"
"171468939"	"RigidModels\\Buildings\\star_fort_command_hq\\star_fort_command_hq_piece01_destruct01_anim.rigid_model_animation"	0	"star_fort_command_hq_piece01_destruct01"
"171719742"	"unitmodels/1st_Delaware_Lod4.variant_weighted_mesh"	0	"eua_1st_delaware"
"172860199"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece02_destruct01_anim.rigid_model_animation"	0	"fort_stockade_piece02_destruct01"
"174155328"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece07_destruct01_gate_closed_destruct_anim.rigid_model_animation"	0	"fort_jamestown_piece07_destruct01_gate_closed_destruct"
"174211430"	"unitmodels/Tarleton_Light_Dragoons_Lod4.variant_weighted_mesh"	0	"eua_tarleton_dragoons"
"176884896"	"RigidModels\\Buildings\\east_euro_stone_bridge\\east_euro_stone_bridge_piece02_destruct01_anim.rigid_model_animation"	0	"east_euro_stone_bridge_piece02_destruct01"
"183196635"	"unitmodels\\horse\\na_horse_C_base_lod2.variant_weighted_mesh"	10	"na_horse_C"
"184764062"	"RigidModels\\Buildings\\ottoman_hut06\\ottoman_hut06_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_hut06_piece01_destruct01"
"186353736"	"RigidModels/CampaignBuildings/Buildings/generic/all_resource_mining_gems_lvl1_blend.rigid_model_animation"	0	"all_resource_mining_gems_lvl1_blend"
"189836902"	"UnitModels/croatian_grenzers_lod3.variant_weighted_mesh"	15	"croatian_grenzers"
"190043627"	"RigidModels\\Buildings\\prop_town_market_stall05\\prop_town_market_stall05_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_market_stall05_piece01_destruct01"
"190742488"	"UnitModels/East_Ethnic_Musketmen_Fellahin_lod2.variant_weighted_mesh"	10	"east_ethnic_musketmen_fellahin"
"193658221"	"unitmodels\\Huron_Archer_Lod4.variant_weighted_mesh"	0	"huron_archer"
"195138377"	"unitmodels/horse/horse_A_artillery_lod3.variant_weighted_mesh"	50	"horse_A_artillery"
"195359810"	"unitmodels/wild_geese_lod4.variant_weighted_mesh"	0	"wild_geese"
"196680496"	"RigidModels/CampaignBuildings/Buildings/na/NA_resource_sheepfarm_lvl02_blend.rigid_model_animation"	0	"NA_resource_ sheepfarm_lvl02_blend"
"199315367"	"RigidModels\\Buildings\\south_euro_townhall\\south_euro_townhall_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_townhall_piece01_destruct01"
"205422648"	"EngineModels/destruction/ancient_field_cannon_9lb_model_destruction.rigid_model_animation"	0	"ancient_field_cannon_9lb_destruction"
"207295457"	"UnitModels/episodic_Washington_lod2.variant_weighted_mesh"	10	"episodic_Washington"
"208339093"	"unitmodels\\plains_medicineman_lod3.variant_weighted_mesh"	15	"plains_medicineman"
"208977099"	"RigidModels\\Buildings\\south_euro_church\\south_euro_church_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_church_piece01_destruct01"
"212490438"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece01_destruct02_anim.rigid_model_animation"	0	"european_warehouse01_piece01_destruct02"
"212634827"	"unitmodels\\plains_mounted_braves_lod1.variant_weighted_mesh"	5	"plains_mounted_braves"
"216166505"	"unitmodels\\Cherokee_Atakapa_Elite_Warriors_Lod4.variant_weighted_mesh"	0	"cherokee_atakapa_elite_warriors"
"216190787"	"UnitModels/campaign_indian_brahmin_lod2.variant_weighted_mesh"	0	"campaign_indian_brahmin"
"217777797"	"RigidModels\\Buildings\\native_house06\\native_house06_piece01_destruct01_anim.rigid_model_animation"	0	"native_house06_piece01_destruct01"
"220394747"	"Unitmodels/euro_rangers_frontiersmen_lod2.variant_weighted_mesh"	10	"euro_rangers_frontiersmen"
"220770849"	"unitmodels/horse/horse_F_cavalry_lod1.variant_weighted_mesh"	10	"horse_F_heavy"
"221593894"	"EngineModels/destruction/ancient_field_cannon_24lb_model_destruction.rigid_model_animation"	0	"ancient_field_cannon_24lb_destruction"
"230580572"	"UnitModels\\east_sipahi_lod2.variant_weighted_mesh"	10	"east_sipahi"
"230918958"	"unitmodels\\Plains_Comanche_Mounted_Warriors_Lod1.variant_weighted_mesh"	5	"plains_Comanche_Mounted_Warriors"
"240639910"	"RigidModels\\Buildings\\ottoman_hut05\\ottoman_hut05_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_hut05_piece01_destruct01"
"242581466"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece10_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece10_destruct01"
"249084935"	"unitmodels/eastern_musician2_lod1.variant_weighted_mesh"	5	"eastern_musician2"
"250295706"	"RigidModels\\Buildings\\east_euro_farmhouse\\east_euro_farmhouse_piece01_destruct02_anim.rigid_model_animation"	0	"east_euro_farmhouse_piece01_destruct02"
"250584843"	"unitmodels\\Huron_Petun_Wolf_Warriors_Lod1.variant_weighted_mesh"	10	"huron_petun_wolf_warriors"
"252741549"	"EngineModels/Field_Cannon_9lb_LOD4.animatable_rigid_model"	0	"Field_Cannon_9lb"
"253636087"	"UnitModels/Euro_officer1_lod4.variant_weighted_mesh"	0	"euro_officer1"
"257231438"	"unitmodels/Austrian_Hungarian_Grenadiers_Lod3.variant_weighted_mesh"	15	"austrian_hungarian_grenadiers"
"257283405"	"RigidModels\\Buildings\\euro_stone_armoury01\\euro_stone_armoury01_piece01_destruct02_anim.rigid_model_animation"	0	"euro_stone_armoury01_piece01_destruct02"
"260125535"	"RigidModels\\Buildings\\prop_town_ott_stall05\\prop_town_ott_stall05_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_ott_stall05_piece01_destruct01"
"266330475"	"RigidModels\\Buildings\\indian_warehouse01\\indian_warehouse01_piece01_destruct01_anim.rigid_model_animation"	0	"indian_warehouse01_piece01_destruct01"
"273855714"	"RigidModels\\Buildings\\west_euro_rural01\\west_euro_rural01_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_rural01_piece01_destruct01"
"274792335"	"RigidModels\\Buildings\\fort_star\\fort_star_piece03_destruct02_anim.rigid_model_animation"	0	"fort_star_piece03_destruct02"
"280137222"	"UnitModels/Horse/horse_E_base_lod3.variant_weighted_mesh"	50	"horse_E_default"
"285558073"	"unitmodels/Hessian_Grenadier_Lod3.variant_weighted_mesh"	15	"eua_hessian_grenadiers"
"286009564"	"unitmodels/Poland_Lithuania_Guard_Grenadiers_Lod1.variant_weighted_mesh"	5	"poland_lithuania_guard_grenadiers"
"287009184"	"unitmodels/Welch_Fusiliers_Lod2.variant_weighted_mesh"	10	"eua_royal_welch"
"294287033"	"RigidModels\\Buildings\\fort_star\\fort_star_piece01_destruct02_anim.rigid_model_animation"	0	"fort_star_piece01_destruct02"
"308168876"	"unitmodels/horse/horse_F_eastern_lod4.variant_weighted_mesh"	0	"horse_F_eastern"
"320309299"	"RigidModels\\Buildings\\north_euro_rural02\\north_euro_rural02_piece01_destruct01_looped_anim.rigid_model_animation"	0	"north_euro_rural02_piece01_destruct01_looped_anim"
"328770493"	"RigidModels/CampaignBuildings/Buildings/ott/ott_resource_mining_iron_lvl3_blend.rigid_model_animation"	0	"ott_resource_mining_iron_lvl3_blend"
"329398310"	"EngineModels/Ottoman_Field_Cannon_9lb_LOD1.animatable_rigid_model"	10	"Ott_Field_Cannon_9lb"
"330962455"	"UnitModels/East_armed_peasantry_tufangis_lod3.variant_weighted_mesh"	15	"East_armed_peasantry_tufangis"
"334767919"	"RigidModels\\Buildings\\prop_field_wagon_uncovered\\prop_field_wagon_uncovered_piece01_destruct01_anim.rigid_model_animation"	0	"prop_field_wagon_uncovered_piece01_destruct01"
"335244415"	"unitmodels/Royal_Deux_Ponts_Regiment_Lod1.variant_weighted_mesh"	5	"eua_royal_deux_ponts"
"337023641"	"RigidModels\\Buildings\\american_church\\american_church_piece01_destruct01_anim.rigid_model_animation"	0	"american_church_piece01_destruct01"
"338006896"	"UnitModels\\Netherlands_Horse_Guards_lod3.variant_weighted_mesh"	15	"netherlands_horse_guards"
"340455923"	"unitmodels/native_american_general_LOD4.variant_weighted_mesh"	0	"native_american_general"
"345201415"	"RigidModels\\Buildings\\prop_town_pulley\\prop_town_pulley_piece01_destruct01_anim.rigid_model_animation"	0	"prop_town_pulley_piece01_destruct01"
"348582102"	"unitmodels\\Huron_Elite_Lod1.variant_weighted_mesh"	5	"huron_elite"
"350728900"	"EngineModels/Ottoman_Field_Cannon_9lb_LOD3.animatable_rigid_model"	30	"Ott_Field_Cannon_9lb"
"357187663"	"EngineModels/Naval_Cannon_9lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_9lb"
"358058827"	"EngineModels/Naval_Cannon_12lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_12lb"
"360544447"	"unitmodels/Euro_Polish_Winged_Hussars_Lod4.variant_weighted_mesh"	0	"euro_polish_winged_hussars"
"366712286"	"unitmodels/Euro_officer_bicorne_lod3.variant_weighted_mesh"	15	"euro_officer_bicorne"
"367162468"	"unitmodels/euro_musician2_lod2.variant_weighted_mesh"	10	"euro_musician2"
"367185204"	"RigidModels\\Buildings\\ottoman_house05\\ottoman_house05_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house05_piece01_destruct01"
"372828925"	"RigidModels\\Buildings\\american_rural02b\\american_rural02b_piece01_destruct01_anim.rigid_model_animation"	0	"american_rural02b_piece01_destruct01"
"375107016"	"RigidModels\\Buildings\\ottoman_rural03\\ottoman_rural03_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_rural03_piece01_destruct01"
"378834490"	"UnitModels/barbary_pirates_lod4.variant_weighted_mesh"	0	"barbary_pirates"
"379070029"	"enginemodels/ancient_field_cannon_24lb_LOD3.animatable_rigid_model"	30	"ancient_field_cannon_24lb"
"385885747"	"UnitModels\\East_Islamic_Swordsmen_lod4.variant_weighted_mesh"	0	"east_islamic_swordsmen"
"386626400"	"RigidModels\\Buildings\\euro_stone_armoury02\\euro_stone_armoury02_piece01_destruct02_anim.rigid_model_animation"	0	"euro_stone_armoury02_piece01_destruct02"
"394392146"	"RigidModels\\Buildings\\indian_hut04\\indian_hut04_piece01_destruct01_anim.rigid_model_animation"	0	"indian_hut04_piece01_destruct01"
"396014010"	"unitmodels/Frasers_Rangers_Lod4.variant_weighted_mesh"	0	"eua_select_marksmen"
"396386790"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_farm_lvl4_sheep.rigid_model_animation"	0	"EU_resource_farm_lvl4_sheep"
"404600217"	"RigidModels/CampaignBuildings/Buildings/EU/EU_resource_farm_lvl4_corn.rigid_model_animation"	0	"EU_resource_farm_lvl4_corn"
"407247286"	"UnitModels\\Prussia_Leib_Grenadiers_Lod1.variant_weighted_mesh"	5	"prussia_leib_grenadiers"
"410772190"	"unitmodels/United_States_American_Legion_Lod3.variant_weighted_mesh"	15	"united_states_american_legion"
"410972345"	"RigidModels\\Buildings\\star_fort_barracks_v2\\star_fort_barracks_v2_piece01_destruct01_anim.rigid_model_animation"	0	"star_fort_barracks_v2_piece01_destruct01"
"415257628"	"UnitModels\\campaign_John_Smith_lod2.variant_weighted_mesh"	0	"campaign_john_smith"
"416316750"	"UnitModels/Euro_Musician1_lod4.variant_weighted_mesh"	0	"euro_musician1"
"419157981"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece08_destruct02_anim.rigid_model_animation"	0	"fort_indian_small_piece08_destruct02"
"419685719"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece07_destruct01_gate_opening_anim.rigid_model_animation"	0	"fort_jamestown_piece07_destruct01_gate_opening"
"420641247"	"RigidModels\\Buildings\\west_euro_church\\west_euro_church_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_church_piece01_destruct01"
"421250544"	"UnitModels\\armed_citizenry_africa_lod2.variant_weighted_mesh"	10	"armed_citizenry_africa"
"422805199"	"RigidModels\\Buildings\\european_warehouse01\\european_warehouse01_piece02_destruct01_anim.rigid_model_animation"	0	"european_warehouse01_piece02_destruct01"
"423985330"	"EngineModels/Naval_Cannon_12lb_LOD1.animatable_rigid_model"	10	"Naval_Cannon_12lb"
"424306849"	"unitmodels/Austrian_Hungarian_Grenadiers_Lod2.variant_weighted_mesh"	10	"austrian_hungarian_grenadiers"
"427242411"	"EngineModels/Ottoman_Field_Cannon_12lb_LOD2.animatable_rigid_model"	20	"Ott_Field_Cannon_12lb"
"432373598"	"unitmodels/euro_jaeger_lod3.variant_weighted_mesh"	15	"euro_jaeger"
"435146512"	"UnitModels/East_landless_rabble_bhumiya_lod3.variant_weighted_mesh"	15	"East_landless_rabble_bhumiya"
"438419386"	"unitmodels/East_indian_general_lod4.variant_weighted_mesh"	0	"east_indian_general"
"438980970"	"RigidModels\\Buildings\\fort_stockade\\fort_stockade_piece03_destruct02_anim.rigid_model_animation"	0	"fort_stockade_piece03_destruct02"
"439130148"	"RigidModels\\Buildings\\ottoman_house01\\ottoman_house01_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house01_piece01_destruct01"
"440044532"	"unitmodels/horse/horse_A_eastern_lod2.variant_weighted_mesh"	20	"horse_A_eastern"
"440153605"	"RigidModels\\Buildings\\west_euro_hut02\\west_euro_hut02_piece01_destruct01_anim.rigid_model_animation"	0	"west_euro_hut02_piece01_destruct01"
"440927565"	"unitmodels\\Iroquois_Archer_Lod4.variant_weighted_mesh"	0	"iroquois_archer"
"442002417"	"unitmodels/euro_jaeger_lod2.variant_weighted_mesh"	10	"euro_jaeger"
"444225320"	"unitmodels\\Plains_Blackfoot_Blood_Warriors_Lod3.variant_weighted_mesh"	15	"plains_blackfoot_blood_warriors"
"444819537"	"EngineModels/limber_model_lod4.animatable_rigid_model"	0	"limber_model"
"448189104"	"unitmodels/Euro_grenadiers_bearskin_lod2.variant_weighted_mesh"	10	"euro_grenadiers_bearskin"
"448926842"	"unitmodels\\pueblo_elite_lod4.variant_weighted_mesh"	0	"pueblo_elite"
"451298367"	"RigidModels\\Buildings\\south_euro_hut05\\south_euro_hut05_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_hut05_piece01_destruct01"
"454333571"	"RigidModels\\Buildings\\north_euro_rural01\\north_euro_rural01_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_rural01_piece01_destruct01"
"456580440"	"unitmodels/Russia_Siemenovski_Foot_Guards_Lod1.variant_weighted_mesh"	5	"russia_siemenovski_foot_guards"
"459754308"	"RigidModels\\Buildings\\east_euro_house05b\\east_euro_house05b_piece01_destruct01_anim.rigid_model_animation"	0	"east_euro_house05b_piece01_destruct01"
"460948315"	"UnitModels\\riskers_of_souls_lod3.variant_weighted_mesh"	15	"riskers_of_souls"
"471052451"	"RigidModels\\Buildings\\north_euro_house09\\north_euro_house09_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house09_piece01_destruct01"
"472673544"	"EngineModels/Naval_Cannon_24lb_LOD3.animatable_rigid_model"	30	"Naval_Cannon_24lb"
"478942761"	"unitmodels/Pulaskis_Legion_Lod3.variant_weighted_mesh"	15	"eua_pulaskis_legion"
"479428454"	"unitmodels\\Iroquois_onondaga_fire_keepers_lod1.variant_weighted_mesh"	5	"iroquois_onondaga_fire_keepers"
"479933253"	"UnitModels\\Prussia_Leib_Grenadiers_Lod4.variant_weighted_mesh"	0	"prussia_leib_grenadiers"
"481815676"	"UnitModels\\cossack_hetman_Lod4.variant_weighted_mesh"	0	"cossack_hetman"
"487092603"	"EngineModels/cannon_test_model.animatable_rigid_model"	0	"cannon"
"491031658"	"RigidModels\\Buildings\\south_euro_hut01\\south_euro_hut01_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_hut01_piece01_destruct01"
"491255403"	"RigidModels/CampaignBuildings/Buildings/OTT/Ott_resource_farm_lvl2_corn.rigid_model_animation"	0	"Ott_resource_farm_lvl2_corn"
"492803249"	"UnitModels\\cossack_hetman_Lod1.variant_weighted_mesh"	5	"cossack_hetman"
"499819885"	"RigidModels\\Buildings\\american_house01\\american_house01_piece01_destruct01_anim.rigid_model_animation"	0	"american_house01_piece01_destruct01"
"501195927"	"UnitModels/episodic_musketman_LOD4.variant_weighted_mesh"	0	"episodic_musketman"
"507129591"	"UnitModels/East_Desert_Nomads_Black_lod3.variant_weighted_mesh"	15	"east_desert_nomads_black"
"508930700"	"UnitModels/East_Azzars_lod2.variant_weighted_mesh"	10	"East_Azzars"
"513760512"	"unitmodels\\Plains_Cheyenne_Dog_Soldiers_Lod1.variant_weighted_mesh"	15	"plains_cheyenne_dog_soldiers"
"517025075"	"RigidModels\\Buildings\\euro_stone_command_hq\\euro_stone_command_hq_piece01_destruct02_anim.rigid_model_animation"	0	"euro_stone_command_hq_piece01_destruct02"
"517060097"	"RigidModels\\Buildings\\south_euro_house10\\south_euro_house10_piece01_destruct01_anim.rigid_model_animation"	0	"south_euro_house10_piece01_destruct01"
"521430956"	"UnitModels\\ottoman_nizam_y_cedid_rifles_lod2.variant_weighted_mesh"	10	"ottoman_nizam_y_cedid_rifles"
"521929952"	"unitmodels/Native_American_Archers_lod1.variant_weighted_mesh"	5	"native_american_archers"
"526378555"	"RigidModels\\Buildings\\american_rural02\\american_rural02_piece01_destruct01_anim.rigid_model_animation"	0	"american_rural02_piece01_destruct01"
"530444767"	"EngineModels/Field_Cannon_18lb_LOD2.animatable_rigid_model"	20	"Field_Cannon_18lb"
"530954432"	"unitmodels/elephant/elephant_lod2.variant_weighted_mesh"	25	"elephant"
"552584114"	"EngineModels/rocket_large_LOD3.animatable_rigid_model"	30	"rocket_only"
"557703706"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece07_destruct01_anim.rigid_model_animation"	0	"fort_indian_piece07_destruct01"
"558386249"	"RigidModels\\Buildings\\indian_house02\\indian_house02_piece01_destruct01_anim.rigid_model_animation"	0	"indian_house02_piece01_destruct01"
"559660625"	"unitmodels\\Cherokee_Muscogee_Elite_Tribesmen_Lod4.variant_weighted_mesh"	0	"cherokee_muscogee_elite_tribesmen"
"563414706"	"unitmodels/euro_commodore_lod3.variant_weighted_mesh"	15	"euro_commodore"
"567461101"	"EngineModels/Ottoman_Field_Cannon_18lb_LOD4.animatable_rigid_model"	0	"Ott_Field_Cannon_18lb"
"581278924"	"RigidModels\\Buildings\\fort_indian_small\\fort_indian_small_piece08_destruct01_anim.rigid_model_animation"	0	"fort_indian_small_piece08_destruct01"
"584030017"	"unitmodels/rogers_rangers_LOD3.variant_weighted_mesh"	15	"rogers_rangers"
"585672181"	"RigidModels\\Buildings\\north_euro_house12b\\north_euro_house12b_piece01_destruct01_anim.rigid_model_animation"	0	"north_euro_house12b_piece01_destruct01"
"586349158"	"RigidModels\\Buildings\\ottoman_townhall\\ottoman_townhall_piece03_destruct01_anim.rigid_model_animation"	0	"ottoman_townhall_piece03_destruct01"
"586921091"	"EngineModels/Naval_Cannon_24lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_24lb"
"587717236"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_large_fort_command_hq_piece01_destruct01"
"592359626"	"RigidModels\\Buildings\\ottoman_house07\\ottoman_house07_piece01_destruct01_anim.rigid_model_animation"	0	"ottoman_house07_piece01_destruct01"
"592820024"	"unitmodels\\pueblo_medicineman_lod2.variant_weighted_mesh"	10	"pueblo_medicineman"
"593520025"	"RigidModels\\Buildings\\fort_ottoman\\fort_ottoman_piece06_destruct01_gate_open_destruct_anim.rigid_model_animation"	0	"fort_ottoman_piece06_destruct01_gate_open_destruct"
"602914607"	"unitmodels/Native_American_Mounted_Braves_lod4.variant_weighted_mesh"	0	"native_american_mounted_braves"
