key	men	horse	guns	officer	musician	standard_bearer	soldier_model	man_entity	man_animations_table	equipment_theme	armour	armour_audio	man_health	mount_model	mount_entity	mount_animations_table	mount_armour	mount_health	articulated_entity	ammo_caisson_entity	ammo_caisson_model	artillery_model	siege_gun	gun_type	primary_missile_weapon	core_marksmanship	core_loading_skill	primary_missile_attack	firing_mechanism	default_missile_type	ammo	skeleton_missile	melee_weapon_type	melee_attack	charge_bonus	dismounted_melee_attack	dismounted_charge_bonus	melee_defense	shield_bonus	skeleton_melee	pistols	unit_drill_set	unit_training_level	morale	rank_depth	close_formation_spacing_horizontal	close_formation_spacing_vertical	loose_formation_spacing_horizontal	loose_formation_spacing_vertical	dismounted_close_formation_spacing_horizontal	dismounted_close_formation_spacing_vertical	loose_loose_formation_spacing_horizontal	loose_loose_formation_spacing_vertical	base_density	melee_bonus_vs_cavalry	grenades	skirmish	guard_mode	can_dismount	can_place_stakes	cannot_run	can_rally	hide_medium_woodland	hide_scrub	hide_long_grass	hide_buildings	can_stalk	can_snipe	does_fire_mounted_by_default	tree_spot_distance	scrub_spot_distance	long_grass_spot_distance	campmap_stealth	campmap_policing_bonus	disciplined	impetuous	scares_horses	fear_effect	inspire	fatigue_resistance	siege_ladders	heat_resistance	cold_resistance	can_do_formed_attack	pike_wall	pike_square	is_inmune_to_attrition	can_fire_mounted_whilst_moving	musician_2	ammo_caisson_destroyed_model	ammo_caisson_destruction	all_ranks_fire	guerrilla_deployment	audio_selected	audio_retreat	audio_engaged_in_battle	audio_idle	audio_enemy_approaching	audio_being_charged	audio_being_flanked	audio_wavering	can_climb_fast	can_fire_at_buildings	can_fire_at_ground	armour_piercing_missile_attack	armour_piercing_melee_attack	loose_formation	close_formation_spacing_variation	loose_formation_spacing_variation	dismounted_close_formation_spacing_variation	dismounted_loose_formation_spacing_variation	bulletproof
Gen_Taisho	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Taisho_Bow_MP	40	40	0	avatar_general_bow			shogun_samurai_test	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	7	leather	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false		bow	30	35	0	none	shogun_avatar_arrow	25	mounted_bow	sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Taisho_Mp	40	40	0	avatar_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Takeda_Katsuyori	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Takeda_Nobukado	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Takeda_Shingen	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	8	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Tokugawa_Ieyasu	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	7	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	6	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Uesugi_Kenshin	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	8	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	6	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Gen_Uesugi_Norimasa	40	40	0	shogun_general			shogun_samurai_test	shogun_inf_samurai	shogun_man_katana	shogun_katana	8	plate	1	shogun_horse_general	shogun_horse_katana	shogun_mount_horse_katana	6	1					false			0	0	0	none		0		sabre	14	15	14	8	6	0	mounted_slash	0	drill_set_cavalry	well_trained	15	4	2.0000	4.5000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	false	false	true	false	false	false	false	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	false				false	false	Unit_type_selection_Taisho	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	true	0.4000	0.8000	0.6000	1.2000	false
Genpei_Cav_Missile_Onna_Bushi_Heroine	20	20	0	officer_bow_yari			euroline	shogun_inf_samurai	shogun_man_bow_yari	shogun_yumi_naginata	5	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_yari	3	1					false		bow	50	50	0	none	shogun_arrow_genpei	25	mounted_bow	spear	24	25	20	12	8	0	mounted_lance	0	drill_set_cavalry	well_trained	20	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	15	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Onna_Bushi_Heroine	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Missile_Onna_Bushi_Heroine_MP	24	24	0	officer_bow_yari			euroline	shogun_inf_hero	shogun_man_bow_yari	shogun_yumi_naginata	4	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_yari	3	1					false		bow	45	50	0	none	shogun_arrow_genpei	25	mounted_bow	spear	18	20	18	12	4	0	mounted_lance	0	drill_set_cavalry	well_trained	20	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	12	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Onna_Bushi_Heroine	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Missile_Samurai_Cavalry	40	40	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	6	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		bow	60	60	0	none	shogun_arrow_genpei	25	mounted_bow	sabre	14	10	10	6	3	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Mounted_Samurai	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Missile_Samurai_Cavalry_MP	40	40	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	4	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		bow	55	45	0	none	shogun_arrow_genpei	25	mounted_bow	sabre	12	10	10	6	5	0	mounted_slash	0	drill_set_cavalry	well_trained	10	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Mounted_Samurai	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Missile_Samurai_Hero	20	20	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	7	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		bow	80	70	0	none	shogun_arrow_hero_genpei	25	mounted_bow	sabre	18	15	14	8	5	0	mounted_slash	0	drill_set_cavalry	well_trained	20	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Mounted_Samurai_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Missile_Samurai_Hero_MP	24	24	0	officer_bow			euroline	shogun_inf_hero	shogun_man_bow_katana	shogun_yumi	5	leather	1	shogun_horse_samurai	shogun_horse_bow	shogun_mount_horse_katana	3	1					false		bow	60	60	0	none	shogun_arrow_hero_genpei_mp	25	mounted_bow	sabre	12	10	12	8	4	0	mounted_slash	0	drill_set_cavalry	well_trained	20	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	true	true	false	false	false	false	false	false	false	true				true	false	Unit_type_selection_Mounted_Samurai_Hero	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Spear_Naginata_Cavalry	40	40	0	officer_yari			shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_naginata	5	leather	1	shogun_horse_samurai	shogun_horse_katana	shogun_mount_horse_yari	5	1					false			0	0	0	none		0		spear	14	15	12	7	7	0	mounted_lance	0	drill_set_cavalry	well_trained	10	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	7	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Mounted_Naginata	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Cav_Spear_Naginata_Cavalry_MP	40	40	0	officer_yari			shogun_samurai_test	shogun_inf_samurai	shogun_man_yari	shogun_naginata	3	leather	1	shogun_horse_samurai	shogun_horse_katana	shogun_mount_horse_yari	5	1					false			0	0	0	none		0		spear	12	12	12	7	7	0	mounted_lance	0	drill_set_cavalry	well_trained	10	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	7	false	false	false	true	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	false	false				false	false	Unit_type_selection_Naginata_warrior_monk_cavalry	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Gen_Bodyguard	40	40	0	avatar_general_bow			shogun_samurai_test	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	7	leather	1	shogun_horse_general	shogun_horse_bow	shogun_mount_horse_katana	6	1					false		bow	60	60	0	none	shogun_arrow_genpei	25	mounted_bow	sabre	10	10	10	6	3	0	mounted_slash	0	drill_set_cavalry	well_trained	12	4	3.5000	6.0000	3.2500	7.5000	1.2000	2.0000	2.0000	3.0000	10.0000	0	false	true	false	true	false	false	false	true	false	false	false	false	false	true	50.0000	100.0000	150.0000	false	false	true	false	false	0	false	true	false	false	false	false	false	false	true	true				true	false	Unit_type_selection_Generals_Bodyguard	Cavalry_Unit_Order_Retreat	Cavalry_in_melee	Cavalry_idle	Cavalry_enemy_approaching	Cavalry_charged	Cavalry_flanked	Cavalry_wavering	false	false	false	false	false	false	2.0000	2.0000	1.1000	1.1000	false
Genpei_Inf_Heavy_Naginata_Attendants	100	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	4	leather	1				0	0					false			0	0	0	none		0		spear	7	10	0	0	5	0	foot_spear	0	drill_set_infantry_line	trained	6	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Attendants	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Naginata_Attendants_MP	100	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	4	leather	1				0	0					false			0	0	0	none		0		spear	5	10	0	0	4	0	foot_spear	0	drill_set_infantry_line	trained	6	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Attendants	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Naginata_Levy	160	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	2	leather	1				0	0					false			0	0	0	none		0		spear	3	7	0	0	2	0	foot_spear	0	drill_set_infantry_line	trained	4	5	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Levy	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Naginata_Levy_Garrison	160	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	2	leather	1				0	0					false			0	0	0	none		0		spear	4	7	0	0	3	0	foot_spear	0	drill_set_infantry_line	trained	4	5	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	false	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Levy	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Naginata_Warrior_Monk_Hero	20	0	0	officer_naginata			shogun_samurai_test	shogun_inf_hero	shogun_man_yari	shogun_naginata	5	leather	1				0	0					false			0	0	0	none		0		spear	25	18	0	0	18	0	foot_spear	0	drill_set_infantry_line	trained	25	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata_Monk_Hero	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Naginata_Warrior_Monks	100	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	4	leather	1				0	0					false			0	0	0	none		0		spear	10	12	0	0	8	0	foot_spear	0	drill_set_infantry_line	trained	12	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Naginata Monk Heroes	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Onna_Bushi	60	0	0	officer_naginata			shogun_samurai_test	shogun_inf_naginata	shogun_man_yari	shogun_naginata	5	leather	1				0	0					false			0	0	0	none		0		spear	9	12	0	0	7	0	foot_spear	0	drill_set_infantry_line	trained	10	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	2.0000	3.0000	20.0000	15	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	false	false	true	false	false	true	false	false	false	false				false	false	Unit_type_selection_Onna bushi	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Tetsubo_Warrior_Monks	20	0	0	officer_tetsubo			shogun_samurai_test	shogun_inf_hero	shogun_man_tetsubo	shogun_tetsubo	5	leather	1				0	0					false			0	0	0	none		0		sabre	30	16	0	0	8	0	foot_sword	0	drill_set_infantry_line	trained	20	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Tetsubo_Warrior_Monks	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Heavy_Tetsubo_Warrior_Monks_MP	32	0	0	officer_tetsubo			shogun_samurai_test	shogun_inf_hero	shogun_man_tetsubo	shogun_tetsubo	5	leather	1				0	0					false			0	0	0	none		0		sabre	30	16	0	0	8	0	foot_sword	0	drill_set_infantry_line	trained	20	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	20.0000	0	false	false	false	false	false	false	false	true	false	false	false	false	false	false	50.0000	75.0000	100.0000	false	false	true	false	false	0	true	false	true	false	false	false	false	false	false	false				false	false	Unit_type_selection_Tetsubo_Warrior_Monks	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Missile_Bow_Attendants	80	0	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	3	leather	1				0	0					false		bow	30	40	0	none	shogun_arrow	25	foot_bow	sabre	3	5	0	0	2	0	foot_sword	0	drill_set_infantry_light	trained	5	3	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Attendants	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Missile_Bow_Levy	120	0	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	1	leather	1				0	0					false		bow	15	20	0	none	shogun_arrow	25	foot_bow	sabre	2	1	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	3	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Levy	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
Genpei_Inf_Missile_Bow_Levy_Garrison	120	0	0	officer_bow			euroline	shogun_inf_samurai	shogun_man_bow_katana	shogun_yumi	1	leather	1				0	0					false		bow	15	20	0	none	shogun_arrow	25	foot_bow	sabre	2	1	0	0	1	0	foot_sword	0	drill_set_infantry_light	trained	3	4	2.0000	3.0000	2.0000	3.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0	false	true	false	false	false	false	false	true	true	false	false	false	false	false	50.0000	100.0000	150.0000	false	false	false	false	false	0	false	false	true	false	false	false	false	false	false	false				true	false	Unit_type_selection_Bow_Levy	Infantry_Unit_Order_Retreat	Infantry_inmelee	Infantry_idle	Infantry_enemy_approaching	Infantry_charged	Infantry_flanked	Infantry_wavering	false	false	false	false	false	false	1.1000	1.1000	1.0000	1.0000	false
