version 1, schema battle_type_unit_to_faction_presets_tables
unknown1(string)	unknown2(int)	Unit_IDRef(string)	unknown3(int)
"1116"	84	"2_Decker_French_74"	1
"1117"	84	"2_Decker_French_74"	1
"1118"	84	"Frigate_French_38"	0
"1121"	85	"2_Decker_Dutch_74"	1
"1122"	85	"2_Decker_Dutch_74"	1
"1123"	85	"Frigate_Dutch_38"	2
"1129"	86	"2_Decker_Ottoman_64"	2
"1130"	86	"2_Decker_Ottoman_64"	1
"1134"	87	"2_Decker_74"	2
"1135"	87	"2_Decker_74"	1
"1136"	87	"Frigate_Carronade_Frigate"	1
"1141"	88	"2_Decker_Russian_74"	1
"1142"	88	"2_Decker_Russian_74"	1
"1143"	88	"Frigate_Russian_38"	1
"1149"	89	"2_Decker_Spanish_74"	1
"1150"	89	"2_Decker_Spanish_74"	1
"1151"	89	"Frigate_Spanish_38"	2
"1155"	90	"2_Decker_74"	1
"1156"	90	"2_Decker_74"	1
"1157"	90	"Frigate_38"	2
"1161"	44	"Inf_Skirm_Prussian_Silesian_Schuetzen"	0
"1162"	2	"Inf_Militia_Austrian_Landesschutzen"	0
"1163"	2	"Inf_Militia_Austrian_Landesschutzen"	0
"1164"	3	"Inf_Line_British_KGL_Foot"	0
"1165"	3	"Inf_Line_British_Foot"	0
"1166"	3	"Cav_Light_British_Light_Dragoons"	0
"1167"	4	"Inf_Militia_Militia"	0
"1168"	5	"Inf_Militia_French_National_Guard"	0
"1169"	5	"Inf_Skirm_French_Voltiguers"	0
"1170"	5	"Inf_Skirm_French_Voltiguers"	0
"1171"	5	"Inf_Light_French_Chasseurs"	0
"1172"	6	"Inf_Militia_Portuguese_Militia"	0
"1173"	7	"Cav_Heavy_Prussian_Cuirassiers"	0
"1174"	8	"Inf_Light_Russian_Jager"	0
"1175"	8	"Inf_Light_Russian_Jager"	0
"1176"	9	"Inf_Line_Spanish_Fusiliers"	0
"1177"	10	"Inf_Skirm_Jager"	0
"1178"	50	"Inf_Militia_Austrian_Landesschutzen"	0
"1179"	50	"Inf_Militia_Austrian_Landesschutzen"	0
"1180"	51	"Inf_Militia_British_Fencibles"	0
"1181"	51	"Inf_Militia_British_Fencibles"	0
"1182"	51	"Inf_Line_British_Highland_Foot"	0
"1183"	52	"Inf_Militia_Militia"	0
"1184"	53	"Inf_Skirm_French_Voltiguers"	0
"1185"	53	"Inf_Skirm_French_Voltiguers"	0
"1186"	53	"Inf_Light_French_Chasseurs"	0
"1187"	54	"Inf_Militia_Portuguese_Militia"	0
"1188"	55	"Inf_Line_Prussian_Musketeers"	0
"1189"	56	"Inf_Light_Russian_Jager"	0
"1190"	56	"Inf_Light_Russian_Jager"	0
"1191"	57	"Art_Horse_Spanish_6_lber"	0
"1192"	28	"Inf_Militia_Austrian_Landesschutzen"	0
"1193"	29	"Inf_Light_British_Light_Foot"	0
"1194"	29	"Cav_Light_British_Light_Dragoons"	0
"1195"	30	"Cav_Heavy_Dragoons"	0
"1196"	31	"Inf_Skirm_French_Voltiguers"	0
"1197"	31	"Inf_Skirm_French_Voltiguers"	0
"1198"	32	"Cav_Stand_Portuguese_Cavalry"	1
"1199"	33	"Cav_Heavy_Prussian_Dragoons"	0
"1200"	34	"Inf_Light_Russian_Jager"	0
"1201"	43	"Inf_Skirm_Portuguese_Tiradores"	0
"1202"	86	"2_Decker_Ottoman_64"	1
"1203"	61	"2_Decker_74"	4
"1204"	63	"2_Decker_80"	1
"1205"	77	"2_Decker_Dutch_74"	4
"1206"	65	"2_Decker_Ottoman_80"	1
"1207"	80	"2_Decker_Russian_80"	1
"1208"	68	"2_Decker_80"	1
"1209"	91	"2_Decker_74"	4
"1210"	91	"2_Decker_74"	4
"1211"	91	"2_Decker_74"	4
"1212"	91	"2_Decker_74"	4
"1213"	91	"2_Decker_74"	4
"1214"	91	"2_Decker_74"	4
"1215"	91	"2_Decker_74"	4
"1216"	91	"2_Decker_74"	4
"1217"	91	"2_Decker_74"	4
"1218"	91	"2_Decker_74"	4
"1219"	92	"2_Decker_74"	1
"1220"	92	"2_Decker_74"	1
"1221"	92	"2_Decker_74"	1
"1222"	92	"2_Decker_74"	0
"1223"	92	"2_Decker_74"	0
"1224"	92	"2_Decker_74"	0
"1225"	92	"2_Decker_74"	0
"1226"	93	"2_Decker_74"	1
"1227"	93	"2_Decker_74"	1
"1228"	93	"Frigate_38"	1
