version 1, schema warscape_rigid_lod_tables, guid 8a9d8839-7f61-4796-be11-25136078d866
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"2146869159"	"RigidModels\\Buildings\\compound_workshop_main\\compound_workshop_main_piece01_destruct03.rigid_model_v2"	"1_1"	"compound_workshop_main_piece01_destruct03"
"2146869164"	"RigidModels/CampaignBuildings/Gempei/GEM_Silk_3/campaign_gem_silk_3.rigid_model_v2"	"1_1"	"campaign_gem_silk_3"
"2146869167"	"RigidModels\\Buildings\\compound_farmhouse_main\\compound_farmhouse_main_piece01_destruct01.rigid_model_v2"	"1_1"	"compound_farmhouse_main_piece01_destruct01"
"2146869173"	"RigidModels\\Buildings\\compound_farmhouse_main\\compound_farmhouse_main_piece01_destruct02.rigid_model_v2"	"1_1"	"compound_farmhouse_main_piece01_destruct02"
"2146869178"	"RigidModels\\Buildings\\compound_farmhouse_main\\compound_farmhouse_main_piece01_destruct03.rigid_model_v2"	"1_1"	"compound_farmhouse_main_piece01_destruct03"
"2146869188"	"RigidModels/CampaignBuildings/SHO_Castle_1_Fort/campaign_sho_castle_1_fort.rigid_model_v2"	"1_1"	"campaign_sho_castle_1_fort"
"2146869192"	"RigidModels\\Buildings\\rock_a\\rock_A_piece01_destruct01.rigid_model_v2"	"1_1"	"rock_a_piece01_destruct01"
"2146869199"	"RigidModels/CampaignBuildings/SHO_Castle_2_Stronghold/campaign_sho_castle_2_stronghold.rigid_model_v2"	"1_1"	"campaign_sho_castle_2_stronghold"
"2146869217"	"RigidModels/CampaignBuildings/SHO_Castle_3_Fortress/campaign_sho_castle_3_fortress.rigid_model_v2"	"1_1"	"campaign_sho_castle_3_fortress"
"2146869225"	"RigidModels/CampaignBuildings/SHO_Castle_4_Castle/campaign_sho_castle_4_castle.rigid_model_v2"	"1_1"	"campaign_sho_castle_4_castle"
"2146869235"	"RigidModels\\Buildings\\compound_sword_dojo\\compound_sword_dojo_piece01_destruct01.rigid_model_v2"	"1_1"	"compound_sword_dojo_piece01_destruct01"
"2146869239"	"RigidModels\\Buildings\\compound_sword_dojo\\compound_sword_dojo_piece01_destruct02.rigid_model_v2"	"1_1"	"compound_sword_dojo_piece01_destruct02"
"2146869247"	"RigidModels\\Buildings\\compound_sword_dojo\\compound_sword_dojo_piece01_destruct03.rigid_model_v2"	"1_1"	"compound_sword_dojo_piece01_destruct03"
"2146869254"	"RigidModels/CampaignBuildings/SHO_Castle_5_Citadel/campaign_sho_castle_5_citadel.rigid_model_v2"	"1_1"	"campaign_sho_castle_5_citadel"
"2146869255"	"RigidModels\\Buildings\\rock_b\\rock_B_piece01_destruct01.rigid_model_v2"	"1_1"	"rock_b_piece01_destruct01"
"2146869257"	"RigidModels/CampaignBuildings/SHO_Farming_4_Consolidation/campaign_sho_farming_4_consolidation.rigid_model_v2"	"1_1"	"campaign_sho_farming_4_consolidation"
"2146869268"	"RigidModels/CampaignBuildings/SHO_Region_Specialty_Timber_3_Sawmills/campaign_sho_region_specialty_timber_3_sawmills.rigid_model_v2"	"1_1"	"campaign_sho_region_specialty_timber_3_sawmills"
"2146869291"	"RigidModels/artillery/Gatling_Gun/gatling_gun_destruction_model.rigid_model_v2"	"0"	"gatling_gun_destroyed_model"
"2146869301"	"RigidModels/artillery/Parrott_Gun/parrott_gun_destruction_model.rigid_model_v2"	"0"	"parrott_gun_destroyed_model"
"2146869307"	"RigidModels/CampaignBuildings/Boshin/BOS_Coastal_Defence/inactive_coastal_defence.rigid_model_v2"	"0"	"campaign_coastal_defence_inactive_model"
"2146869557"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Farming\\campaign_bos_farming_4_cavalry_tracks.rigid_model_v2"	"1_1"	"campaign_bos_farming_4_cavalry_tracks"
"2146869572"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Farming\\campaign_bos_farming_3_cavalry_stables.rigid_model_v2"	"1_1"	"campaign_bos_farming_3_cavalry_stables"
"2146869583"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Farming\\campaign_bos_farming_2_stables.rigid_model_v2"	"1_1"	"campaign_bos_farming_2_stables"
"2146869593"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Defenses\\campaign_bos_defenses_5_wall_guns_and_gatling_gun_towers.rigid_model_v2"	"1_1"	"campaign_bos_defenses_5_wall_guns_and_gatling_gun_towers"
"2146869597"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Defenses\\campaign_bos_defenses_4_gatling_gun_towers.rigid_model_v2"	"1_1"	"campaign_bos_defenses_4_gatling_gun_towers"
"2146869600"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Defenses\\campaign_bos_defenses_3_matchlock_towers.rigid_model_v2"	"1_1"	"campaign_bos_defenses_3_matchlock_towers"
"2146869606"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Defenses\\campaign_bos_defenses_2_archery_towers.rigid_model_v2"	"1_1"	"campaign_bos_defenses_2_archery_towers"
"2146869691"	"RigidModels\\Buildings\\coastal_battery_medium\\coastal_battery_medium_piece01_destruct01.rigid_model_v2"	"1_1"	"coastal_battery_medium_piece01_destruct01"
"2146869969"	"RigidModels\\CampaignTrain\\railway_train_carriage_lod1.rigid_model_v2"	"1_1"	"railway_train_carriage"
"2146869972"	"RigidModels\\CampaignTrain\\railway_train_engine_lod1.rigid_model_v2"	"1_1"	"railway_train_engine"
"2146869976"	"RigidModels\\CampaignRailways\\railway_telegraph_pole_lod1.rigid_model_v2"	"1_1"	"railway_telegraph_pole"
"2146869979"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Tea\\campaign_bos_region_specialtea_1_tea_plantation.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_tea_1_plantation"
"2146869991"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Tea\\campaign_bos_region_specialtea_3_sayama_corporation_depot.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_tea_3_sayama_corp"
"2146869997"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Tea\\campaign_bos_region_specialtea_2_tea_baler_facility.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_tea_2_baler_facility"
"2146870012"	"RigidModels/CampaignBuildings/Boshin/BOS_Holy_Site/campaign_bos_region_spec_holy_site_3_buddhist_temple_comple.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_holy_site_3_buddhist_temple_comple"
"2146870030"	"RigidModels/CampaignBuildings/Boshin/BOS_Silk/campaign_bos_region_spec_silk_1_silk_farm.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silk_1_silk_farm"
"2146870037"	"RigidModels\\Buildings\\tower_wood_05\\tower_wood_05_piece04_destruct01.rigid_model_v2"	"1_1"	"tower_wood_05_piece04_destruct01"
"2146870047"	"RigidModels\\Buildings\\tower_wood_05\\tower_wood_05_piece04_destruct02.rigid_model_v2"	"1_1"	"tower_wood_05_piece04_destruct02"
"2146870056"	"RigidModels/CampaignBuildings/Boshin/BOS_Silk/campaign_bos_region_spec_silk_2_raw_silk_threadmaker.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silk_2_raw_silk_threadmaker"
"2146870061"	"RigidModels\\Buildings\\cinematics_throne_room_roof\\cinematics_throne_room_ROOF_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_throne_room_roof_piece01_destruct01"
"2146870069"	"RigidModels/CampaignBuildings/Boshin/BOS_Silk/campaign_bos_region_spec_silk_3_sericultist.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silk_3_sericultist"
"2146870080"	"RigidModels/CampaignBuildings/Boshin/BOS_Smithing/campaign_bos_region_spec_smithing_1_blacksmith.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_smithing_1_blacksmith"
"2146870088"	"RigidModels\\Buildings\\cinematics_private_chambers_roof\\cinematics_private_chambers_ROOF_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_private_chambers_roof_piece01_destruct01"
"2146870089"	"RigidModels/CampaignBuildings/Boshin/BOS_Smithing/campaign_bos_region_spec_smithing_2_ironsmith.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_smithing_2_ironsmith"
"2146870096"	"RigidModels\\Buildings\\cinematics_scales\\cinematics_scales_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_scales_piece01_destruct01"
"2146870100"	"RigidModels/CampaignBuildings/Boshin/BOS_Smithing/campaign_bos_region_spec_smithing_3_armour_makers.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_smithing_3_armour_makers"
"2146870105"	"RigidModels\\Buildings\\stronghold_temple2_building\\Stronghold_temple2_building_piece01_destruct01.rigid_model_v2"	"1_1"	"stronghold_temple2_building_piece01_destruct01"
"2146870111"	"RigidModels/CampaignBuildings/Boshin/BOS_Smithing/campaign_bos_region_spec_smithing_3_riflemakers.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_smithing_3_riflemakers"
"2146870121"	"RigidModels/CampaignBuildings/Boshin/BOS_Smugglers/campaign_bos_region_spec_smugglers_1_smugglers_cove.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_smugglers_1_smugglers_cove"
"2146870128"	"RigidModels\\Buildings\\cinematics_private_balcony_roof\\cinematics_private_balcony_ROOF_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_private_balcony_roof_piece01_destruct01"
"2146870168"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_1_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_1_level_1"
"2146870171"	"RigidModels\\Buildings\\tower_wood_01\\tower_wood_01_piece08_destruct01.rigid_model_v2"	"1_1"	"tower_wood_01_piece08_destruct01"
"2146870180"	"RigidModels\\Buildings\\tower_wood_01\\tower_wood_01_piece08_destruct02.rigid_model_v2"	"1_1"	"tower_wood_01_piece08_destruct02"
"2146870185"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_1_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_1_level_2"
"2146870189"	"RigidModels\\Buildings\\tower_stone_01\\tower_stone_01_piece06_destruct01.rigid_model_v2"	"1_1"	"tower_stone_01_piece06_destruct01"
"2146870199"	"RigidModels\\Buildings\\tower_stone_01\\tower_stone_01_piece06_destruct02.rigid_model_v2"	"1_1"	"tower_stone_01_piece06_destruct02"
"2146870209"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_1_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_1_level_3"
"2146870237"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_2_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_2_level_1"
"2146870238"	"RigidModels\\Buildings\\tower_stone_02\\tower_stone_02_piece01_destruct01.rigid_model_v2"	"1_1"	"tower_stone_02_piece01_destruct01"
"2146870246"	"RigidModels\\Buildings\\tower_stone_02\\tower_stone_02_piece01_destruct02.rigid_model_v2"	"1_1"	"tower_stone_02_piece01_destruct02"
"2146870249"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_2_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_2_level_2"
"2146870253"	"RigidModels\\Buildings\\cinematics_palace_shogun_int\\cinematics_palace_shogun_INT_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_palace_shogun_int_piece01_destruct01"
"2146870262"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_2_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_2_level_3"
"2146870266"	"RigidModels\\Buildings\\tower_stone_03\\tower_stone_03_piece02_destruct01.rigid_model_v2"	"1_1"	"tower_stone_03_piece02_destruct01"
"2146870276"	"RigidModels\\Buildings\\tower_stone_03\\tower_stone_03_piece02_destruct02.rigid_model_v2"	"1_1"	"tower_stone_03_piece02_destruct02"
"2146870279"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_3_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_3_level_1"
"2146870297"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_3_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_3_level_2"
"2146870299"	"RigidModels\\Buildings\\tower_stone_04\\tower_stone_04_piece03_destruct01.rigid_model_v2"	"1_1"	"tower_stone_04_piece03_destruct01"
"2146870308"	"RigidModels\\Buildings\\tower_stone_04\\tower_stone_04_piece03_destruct02.rigid_model_v2"	"1_1"	"tower_stone_04_piece03_destruct02"
"2146870312"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_3_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_3_level_3"
"2146870320"	"RigidModels\\Buildings\\tower_wood_02\\tower_wood_02_piece01_destruct01.rigid_model_v2"	"1_1"	"tower_wood_02_piece01_destruct01"
"2146870326"	"RigidModels\\Buildings\\tower_wood_02\\tower_wood_02_piece01_destruct02.rigid_model_v2"	"1_1"	"tower_wood_02_piece01_destruct02"
"2146870332"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_4_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_4_level_1"
"2146870343"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_4_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_4_level_2"
"2146870357"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_4_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_4_level_3"
"2146870373"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_5_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_5_level_1"
"2146870381"	"RigidModels\\Buildings\\cinematics_lavish_balcony\\cinematics_lavish_balcony_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_lavish_balcony_piece01_destruct01"
"2146870382"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_5_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_5_level_2"
"2146870415"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_5_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_5_level_3"
"2146870422"	"RigidModels\\Buildings\\tower_wood_03\\tower_wood_03_piece02_destruct01.rigid_model_v2"	"1_1"	"tower_wood_03_piece02_destruct01"
"2146870430"	"RigidModels\\Buildings\\tower_wood_03\\tower_wood_03_piece02_destruct02.rigid_model_v2"	"1_1"	"tower_wood_03_piece02_destruct02"
"2146870437"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_6_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_6_level_1"
"2146870484"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_6_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_6_level_2"
"2146870491"	"RigidModels\\Buildings\\cinematics_map_on_low_table\\cinematics_map_on_low_table_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_map_on_low_table_piece01_destruct01"
"2146870494"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_6_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_6_level_3"
"2146870503"	"RigidModels\\Buildings\\1meterblock\\1meterblock_piece01_destruct01.rigid_model_v2"	"1_1"	"1meterblock_piece01_destruct01"
"2146870505"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_7_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_7_level_1"
"2146870515"	"RigidModels\\Buildings\\5meterblock\\5meterblock_piece01_destruct01.rigid_model_v2"	"1_1"	"5meterblock_piece01_destruct01"
"2146870517"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_7_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_7_level_2"
"2146870521"	"RigidModels\\Buildings\\5meterblock_wire\\5meterblock_wire_piece01_destruct01.rigid_model_v2"	"1_1"	"5meterblock_wire_piece01_destruct01"
"2146870526"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_7_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_7_level_3"
"2146870535"	"RigidModels\\Buildings\\torii_medium_v2\\torii_medium_v2_piece01_destruct01.rigid_model_v2"	"1_1"	"torii_medium_v2_piece01_destruct01"
"2146870544"	"RigidModels\\Buildings\\torii_medium_v2\\torii_medium_v2_piece01_destruct02.rigid_model_v2"	"1_1"	"torii_medium_v2_piece01_destruct02"
"2146870550"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_8_level_1.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_8_level_1"
"2146870560"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_8_level_2.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_8_level_2"
"2146870563"	"RigidModels\\Buildings\\tower_wood_04\\tower_wood_04_piece03_destruct01.rigid_model_v2"	"1_1"	"tower_wood_04_piece03_destruct01"
"2146870571"	"RigidModels\\Buildings\\tower_wood_04\\tower_wood_04_piece03_destruct02.rigid_model_v2"	"1_1"	"tower_wood_04_piece03_destruct02"
"2146870580"	"RigidModels/CampaignBuildings/Boshin/BOS_Sprawl/campaign_bos_sprawl_8_level_3.rigid_model_v2"	"1_1"	"campaign_bos_sprawl_8_level_3"
"2146870585"	"RigidModels/CampaignBuildings/Boshin/BOS_Holy_Site/campaign_bos_region_spec_holy_site_1_buddhist_shrine.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_holy_site_1_buddhist_shrine"
"2146870590"	"RigidModels\\Buildings\\cinematics_dais\\cinematics_dais_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_dais_piece01_destruct01"
"2146870596"	"RigidModels/CampaignBuildings/Boshin/BOS_Holy_Site/campaign_bos_region_spec_holy_site_2_buddhist_temple.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_holy_site_2_buddhist_temple"
"2146873285"	"RigidModels\\Buildings\\stronghold_pagoda_building\\stronghold_pagoda_building_piece01_destruct01.rigid_model_v2"	"1_1"	"stronghold_pagoda_building_piece01_destruct01"
"2146873310"	"RigidModels\\Buildings\\stronghold_temple_building\\Stronghold_temple_building_piece01_destruct01.rigid_model_v2"	"1_1"	"stronghold_temple_building_piece01_destruct01"
"2146873601"	"RigidModels\\CampaignProps\\campaign_boshin_bombard_cannonball.rigid_model_v2"	"1_1"	"campaign_bos_bombard_cannonball"
"2146873608"	"RigidModels\\Buildings\\tower_stone_05\\tower_stone_05_piece04_destruct01.rigid_model_v2"	"1_1"	"tower_stone_05_piece04_destruct01"
"2146873611"	"RigidModels\\Buildings\\tower_stone_05\\tower_stone_05_piece04_destruct02.rigid_model_v2"	"1_1"	"tower_stone_05_piece04_destruct02"
"2146873621"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_traditional_military.rigid_model_v2"	"1_1"	"campaign_bos_slot_traditional_military"
"2146873636"	"RigidModels/CampaignBuildings/Boshin/BOS_Silver_Mining/campaign_bos_region_spec_silver_mining_1_lead_ore_mine.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silver_mining_1_lead_ore_mine"
"2146873646"	"RigidModels/CampaignBuildings/Boshin/BOS_Castle/campaign_bos_castle_4_castle.rigid_model_v2"	"1_1"	"campaign_bos_castle_4_castle"
"2146873649"	"RigidModels/CampaignBuildings/Boshin/BOS_Silver_Mining/campaign_bos_region_spec_silver_mining_2_silver_smelters.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silver_mining_2_silver_smelters"
"2146873658"	"RigidModels/CampaignBuildings/Boshin/BOS_Copper_Mining/campaign_bos_region_spec_copper_mining_1_open-pit_copper_mi.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_copper_mining_1_open-pit_copper_mi"
"2146873660"	"RigidModels/CampaignBuildings/Boshin/BOS_Silver_Mining/campaign_bos_region_spec_silver_mining_3_silver_smelting_pl.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silver_mining_3_silver_smelting_pl"
"2146873667"	"RigidModels\\Buildings\\cinematics_audience_tent\\cinematics_audience_tent_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_audience_tent_piece01_destruct01"
"2146873671"	"RigidModels/CampaignBuildings/Boshin/BOS_Silver_Mining/campaign_bos_region_spec_silver_mining_3_silver_vault.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_silver_mining_3_silver_vault"
"2146873679"	"RigidModels/CampaignBuildings/Boshin/BOS_Copper_Mining/campaign_bos_region_spec_copper_mining_2_smelting_mill.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_copper_mining_2_smelting_mill"
"2146873787"	"RigidModels/CampaignBuildings/Boshin/BOS_Castle/campaign_bos_castle_5_citadel.rigid_model_v2"	"1_1"	"campaign_bos_castle_5_citadel"
"2146873889"	"RigidModels/CampaignBuildings/Boshin/BOS_Copper_Mining/campaign_bos_region_spec_copper_mining_3_anode_furnace.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_copper_mining_3_anode_furnace"
"2146874045"	"RigidModels/CampaignBuildings/Boshin/BOS_Copper_Mining/campaign_bos_region_spec_copper_mining_3_copper_refinery.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_copper_mining_3_copper_refinery"
"2146874130"	"RigidModels/CampaignBuildings/Boshin/BOS_Castle/campaign_bos_castle_6_star_fort.rigid_model_v2"	"1_1"	"campaign_bos_castle_6_star_fort"
"2146874215"	"RigidModels/CampaignBuildings/Boshin/BOS_Gold_Mining/campaign_bos_region_spec_gold_mining_1_placer_deposits.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_gold_mining_1_placer_deposits"
"2146875001"	"RigidModels/CampaignBuildings/Boshin/BOS_Iron_Mining/campaign_bos_region_spec_iron_mining_1_iron_mine.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_iron_mining_1_iron_mine"
"2146875100"	"RigidModels\\Buildings\\cinematics_floating_platform\\cinematics_floating_platform_piece01_destruct01.rigid_model_v2"	"1_1"	"cinematics_floating_platform_piece01_destruct01"
"2146875207"	"RigidModels/CampaignBuildings/Boshin/BOS_Iron_Mining/campaign_bos_region_spec_iron_mining_2_deep_iron_mine.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_iron_mining_2_deep_iron_mine"
"2146875458"	"RigidModels/CampaignBuildings/Boshin/BOS_Castle/campaign_bos_castle_2_stronghold.rigid_model_v2"	"1_1"	"campaign_bos_castle_2_stronghold"
"2146875755"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_empty.rigid_model_v2"	"1_1"	"campaign_bos_slot_empty"
"2146875852"	"RigidModels\\Buildings\\cinematics_stone_floor_tile\\cinematics_stone_floor_tile_piece26_destruct01.rigid_model_v2"	"1_1"	"cinematics_stone_floor_tile_piece26_destruct01"
"2146876013"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_industry.rigid_model_v2"	"1_1"	"campaign_bos_slot_industry"
"2146876117"	"RigidModels/CampaignBuildings/Boshin/BOS_Coal_Mining/campaign_bos_region_spec_coal_mining_1_open-pit_coal_face.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_coal_mining_1_open-pit_coal_face"
"2146876236"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_modern_military.rigid_model_v2"	"1_1"	"campaign_bos_slot_modern_military"
"2146876343"	"RigidModels/CampaignBuildings/Boshin/BOS_Castle/campaign_bos_castle_3_fortress.rigid_model_v2"	"1_1"	"campaign_bos_castle_3_fortress"
"2146876434"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_propaganda.rigid_model_v2"	"1_1"	"campaign_bos_slot_propaganda"
"2146876575"	"RigidModels/CampaignBuildings/Boshin/BOS_Coal_Mining/campaign_bos_region_spec_coal_mining_2_coal_preparation_pla.rigid_model_v2"	"1_1"	"campaign_bos_region_spec_coal_mining_2_coal_preparation_pla"
"2146876689"	"RigidModels/CampaignBuildings/Boshin/BOS_Settlement_Slots/campaign_bos_slot_social.rigid_model_v2"	"1_1"	"campaign_bos_slot_social"
"2146876691"	"RigidModels/Naval/Variant/naval_mine.rigid_model_v2"	"1_1"	"naval_mine"
"2146876701"	"RigidModels/Naval/Variant/boshin_naval_mine.rigid_model_v2"	"1_1"	"boshin_naval_mine"
"2146876706"	"RigidModels/artillery/breech_loading_ship/breech_loading_ship_large_destroyed_model.rigid_model_v2"	"0"	"breech_cannon_naval_big_destroyed"
"2146876716"	"RigidModels/artillery/breech_loading_ship/breech_loading_ship_medium_destroyed_model.rigid_model_v2"	"0"	"breech_cannon_naval_med_destroyed"
"2146876726"	"RigidModels/artillery/breech_loading_ship/breech_loading_ship_small_destroyed_model.rigid_model_v2"	"0"	"breech_cannon_naval_sml_destroyed"
"2146876735"	"RigidModels/artillery/wooden_cannon/wooden_cannon_destroyed_model.rigid_model_v2"	"0"	"wooden_cannon_destroyed"
"2146876740"	"RigidModels/artillery/Armstrong_Gun/armstrong_gun_destroyed_model.rigid_model_v2"	"0"	"armstrong_gun_destroyed"
"2146876746"	"RigidModels\\CampaignRailways\\railway_bos_mino_track_Lod1.rigid_model_v2"	"0"	"railway_bos_mino_track"
"2146876749"	"RigidModels\\CampaignRailways\\railway_bos_shimotsuke_track_Lod1.rigid_model_v2"	"0"	"railway_bos_shimotsuke_track"
"2146876758"	"RigidModels\\CampaignRailways\\railway_bos_fukushima_track_Lod1.rigid_model_v2"	"0"	"railway_bos_fukushima_track"
"2146876764"	"RigidModels\\CampaignRailways\\railway_bos_bitchu_track_Lod1.rigid_model_v2"	"0"	"railway_bos_bitchu_track"
"2146876768"	"RigidModels\\CampaignRailways\\railway_bos_musashi_track_Lod1.rigid_model_v2"	"0"	"railway_bos_musashi_track"
"2146876775"	"RigidModels\\CampaignRailways\\railway_bos_aomori_track_Lod1.rigid_model_v2"	"0"	"railway_bos_aomori_track"
"2146876785"	"RigidModels\\CampaignRailways\\railway_bos_harima_track_Lod1.rigid_model_v2"	"0"	"railway_bos_harima_track"
"2146876789"	"RigidModels\\CampaignRailways\\railway_bos_yamashiro_track_Lod1.rigid_model_v2"	"0"	"railway_bos_yamashiro_track"
"2146876790"	"RigidModels\\CampaignRailways\\railway_bos_kozuke_track_Lod1.rigid_model_v2"	"0"	"railway_bos_kozuke_track"
"2146876799"	"RigidModels\\CampaignRailways\\railway_bos_aki_track_Lod1.rigid_model_v2"	"0"	"railway_bos_aki_track"
"2146876803"	"RigidModels\\CampaignRailways\\railway_bos_etchu_track_Lod1.rigid_model_v2"	"0"	"railway_bos_etchu_track"
"2146876808"	"RigidModels\\CampaignRailways\\railway_bos_echigo_track_Lod1.rigid_model_v2"	"0"	"railway_bos_echigo_track"
"2146876810"	"RigidModels\\CampaignRailways\\railway_bos_suo_track_Lod1.rigid_model_v2"	"0"	"railway_bos_suo_track"
"2146876811"	"RigidModels\\CampaignRailways\\railway_bos_totomi_track_Lod1.rigid_model_v2"	"0"	"railway_bos_totomi_track"
"2146876814"	"RigidModels\\CampaignRailways\\railway_bos_iwate_track_Lod1.rigid_model_v2"	"0"	"railway_bos_iwate_track"
"2146876819"	"RigidModels\\CampaignRailways\\railway_bos_miyagi_track_Lod1.rigid_model_v2"	"0"	"railway_bos_miyagi_track"
