version 1, schema warscape_animated_tables
Filename_x0020_WA_ID(string)	Path(string)	Category(string)
"Naval_Cannon_9lb"	"EngineModels/Textures"	"animation"
"Naval_Cannon_9lb_destruction"	"EngineModels/Textures"	"animation"
"Naval_Cannon_Destruction"	"EngineModels/Textures"	"animation"
"naval_carronade"	"EngineModels/Textures"	"animation"
"naval_carronade_destruction"	"enginemodels/textures"	"animation"
"ncs_camel"	"UnitModels/camel/Textures/ncs_camel"	"animation"
"north_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_church02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_clock_tower_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house07b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house08c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house09b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house11b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house12c_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house13_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_house13a_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut03_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_hut06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural02_piece01_destruct01_looped_anim"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural04_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_rural04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_euro_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"north_west_europe_building01_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"north_west_europe_building01_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"north_west_europe_building02_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"north_west_europe_building02_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"north_west_europe_building06_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"north_west_europe_building06_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building01_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building01_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building02_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building02_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building04_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building04_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building06_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building06_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building10_piece01_destruct01"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"northern_africa_building10_piece01_destruct02"	"RigidModels\\Buildings\\textures/farmyards"	"animation"
"nwe_euro_ruins01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"nwe_euro_ruins02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"oar_L_anim_loop"	"RigidModels/Naval/Textures"	"animation"
"oar_L_anim_lower"	"RigidModels/Naval/Textures"	"animation"
"oar_L_anim_raise"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_loop"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_lower"	"RigidModels/Naval/Textures"	"animation"
"oar_R_anim_raise"	"RigidModels/Naval/Textures"	"animation"
"Ott_Field_Cannon_18lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_18lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_Field_Cannon_9lb"	"Enginemodels/Textures"	"animation"
"ott_field_cannon_9lb_destruction"	"EngineModels/Textures"	"animation"
"Ott_howitzer"	"Enginemodels/Textures"	"animation"
"ott_howitzer_destruction"	"EngineModels/Textures"	"animation"
"Ott_mortar"	"Enginemodels/Textures"	"animation"
"ott_mortar_destruction"	"enginemodels/textures"	"animation"
"Ott_resource_farm_lvl1_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl1_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl1_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl2_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl3_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_corn"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"Ott_resource_farm_lvl4_wheat"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gems_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gold_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_gold_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_iron_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_iron_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_silver_lvl2_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_mining_silver_lvl3_blend"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_plantation_sugar_lvl4"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_resource_timber_lvl2"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_rFarm3_great_estates"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rGold1_gold_mine"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rGold2_steam_pumped_gold_mine"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rGold3_industrial_gold_mining_complex"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rHorse1_stables_blend"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rHorse2_stud_farm_blend"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rHorse3_equestrian_estate_blend"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rIron1_iron_mine"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rIron2_steam-pumped_iron_mine"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rIron3_industrial_iron_mining_complex"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_rTimber2_timber_lumber_mill"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_tFactory3_steam_powered_factory"	"RigidModels\\CampaignBuildings\\Textures"	"campaign_building"
"ott_town_ind_lvl3_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_town_ind_lvl4_metalworks"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ott_town_ind_lvl4_weavers"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"ottoman_admiral"	"unitmodels/textures/ottoman_admiral"	"animation"
"ottoman_commodore"	"unitmodels/textures/ottoman_commodore"	"animation"
"ottoman_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_fort_armoury_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_hut06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury01_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_armoury02_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_barracks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_barracks_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_large_fort_command_hq_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_naval_officer"	"unitmodels/textures/ottoman_colonel"	"animation"
"ottoman_organ_gun"	"enginemodels/Textures"	"animation"
"ottoman_organ_gun_destruction"	"enginemodels/Textures"	"animation"
"ottoman_ruins01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_rural03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_stone_bridge_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_townhall_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece02_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece02_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece03_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"ottoman_warehouse04_piece03_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"positional_oar_L01_anim"	"RigidModels/Naval/Textures"	"animation"
"positional_oar_L02_anim"	"RigidModels/Naval/Textures"	"animation"
"prop_field_fallen_oak_log01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_oak_log02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_oak_log03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fallen_pine_tree03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_fire_pit_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_log_pile03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_wagon_covered_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_field_wagon_uncovered_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_fire_pit_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_flagpole_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_food_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_gravestone03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_market_stall05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_native_totempole01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ott_stall06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_food_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_pagoda_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stall03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_ottoman_stone_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_pile_of_stones_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_plant_pot03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_pulley_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_scaffolding_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_signpost_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stack_of_barrels_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stack_of_trunks_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stone_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_stone_pillar_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_street_lamp_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_urn03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wicker_baskets_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_bench_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_boards_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_pole_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_wooden_shack_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"prop_town_woodenstructure_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"puckle_barrel"	"enginemodels/textures"	"animation"
"puckle_carriage"	"enginemodels/textures"	"animation"
"rocket"	"EngineModels/Textures"	"animation"
"rocket_Austria"	"EngineModels/Textures_Austria"	"animation"
"rocket_Austria_destruction"	"EngineModels/Textures_Austria"	"animation"
"rocket_Britain"	"EngineModels/Textures_Britain"	"animation"
"rocket_Britain_destruction"	"EngineModels/Textures_Britain"	"animation"
"rocket_destruction"	"EngineModels/Textures"	"animation"
"rocket_France"	"EngineModels/Textures_France"	"animation"
"rocket_France_destruction"	"EngineModels/Textures_France"	"animation"
"rocket_only"	"EngineModels/Textures"	"animation"
"rocket_Prussia"	"EngineModels/Textures_Prussia"	"animation"
"rocket_Prussia_destruction"	"EngineModels/Textures_Prussia"	"animation"
"rocket_Russia"	"EngineModels/Textures_Russia"	"animation"
"rocket_Russia_destruction"	"EngineModels/Textures_Russia"	"animation"
"Slot_resource_farm_sheep"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"slot_resource_pasture"	"RigidModels/CampaignBuildings/Textures"	"campaign_building"
"south_euro_church_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_farmhouse_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_farmhouse_piece01_destruct02"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house01b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house02b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house03b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house04_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house04b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house05_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house05b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house06_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house06b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house07_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house08_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house08b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house09_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house09b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house10_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_house10b_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut01_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut02_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
"south_euro_hut03_piece01_destruct01"	"RigidModels\\Buildings\\AAA_TEXTURES"	"animation"
