version 1, schema warscape_rigid_lod_tables
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"-75996179"	"RigidModels\\WarscapeFrame\\ai_hints\\good_cavalry_ground.rigid_model"	"1_1"	"good_cavalry_ground_marker"
"-74699719"	"RigidModels\\Buildings\\west_euro_stone_bridge_1middle_wide\\west_euro_stone_bridge_1middle_wide_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_stone_bridge_1middle_wide_piece01_destruct01"
"-74057565"	"RigidModels\\Buildings\\ottoman_warehouse04\\ottoman_warehouse04_piece03_destruct01_lod05.rigid_model"	"3_3"	"ottoman_warehouse04_piece03_destruct01"
"-72065755"	"RigidModels\\Buildings\\fort_town\\fort_town_piece02_destruct01_lod03.rigid_model"	"3_2"	"fort_town_piece02_destruct01"
"-71209844"	"RigidModels\\Buildings\\north_euro_house10\\north_euro_house10_piece01_destruct01_lod01.rigid_model"	"3_1"	"north_euro_house10_piece01_destruct01"
"-69056121"	"RigidModels\\Buildings\\napoleon_filler_building08\\napoleon_filler_building08_piece01_destruct03_lod01.rigid_model"	"1_1"	"napoleon_filler_building08_piece01_destruct03"
"-68638317"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_military_lvl4.rigid_model"	"0"	"IND_town_military_lvl4"
"-68119191"	"RigidModels\\Buildings\\west_euro_hut02\\west_euro_hut02_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_hut02_piece01_destruct01"
"-66827638"	"RigidModels\\Buildings\\indian_house04\\indian_house04_piece01_destruct01_lod05.rigid_model"	"5_5"	"indian_house04_piece01_destruct01"
"-66804577"	"RigidModels\\Buildings\\ottoman_large_fort_command_hq\\ottoman_large_fort_command_hq_piece02_destruct03_lod03.rigid_model"	"3_2"	"ottoman_large_fort_command_hq_piece02_destruct03"
"-65103509"	"RigidModels\\Buildings\\dead_tree_3\\dead_tree_3_piece01_destruct01_lod03.rigid_model"	"3_2"	"dead_tree_3_piece01_destruct01"
"-63263150"	"RigidModels\\Buildings\\west_euro_stone_bridge_2middle\\west_euro_stone_bridge_2middle_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_stone_bridge_2middle_piece01_destruct01"
"-62670084"	"RigidModels\\Buildings\\american_bridge_refined\\american_bridge_refined_piece02_destruct01_lod03.rigid_model"	"3_2"	"american_bridge_refined_piece02_destruct01"
"-61458117"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece05_destruct01_lod03.rigid_model"	"3_2"	"fort_indian_piece05_destruct01"
"-61088075"	"RigidModels/CampaignBuildings/Templates/EU/nap_eur_town_edu.rigid_model"	"0"	"nap_eur_town_edu_slot"
"-60413304"	"RigidModels\\Buildings\\napoleon_shed04\\napoleon_shed04_piece01_destruct01_lod05.rigid_model"	"2_2"	"napoleon_shed04_piece01_destruct01"
"-60062835"	"RigidModels\\Buildings\\european_warehouse04\\european_warehouse04_piece01_destruct01_lod05.rigid_model"	"3_3"	"european_warehouse04_piece01_destruct01"
"-59854897"	"RigidModels\\Buildings\\west_euro_house07a\\west_euro_house07a_piece01_destruct01_lod03.rigid_model"	"3_2"	"west_euro_house07a_piece01_destruct01"
"-59491847"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece02_destruct03_lod01.rigid_model"	"3_1"	"fort_indian_piece02_destruct03"
"-57233460"	"RigidModels\\Buildings\\boulder_collection_3\\boulder_collection_3_piece01_destruct01_lod01.rigid_model"	"3_1"	"boulder_collection_3_piece01_destruct01"
"-57199403"	"RigidModels\\Buildings\\american_house02\\american_house02_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_house02_piece01_destruct01"
"-54668027"	"RigidModels\\Buildings\\fort_jamestown\\fort_jamestown_piece05_destruct03_lod03.rigid_model"	"3_2"	"fort_jamestown_piece05_destruct03"
"-53396523"	"RigidModels\\BattleFieldProps\\hedge_small_2_piece01_destruct01_lod01.rigid_model"	"150"	"hedge_small_2_piece01_destruct01"
"-52278387"	"rigidmodels/campaignbuildings/Buildings/generic/slot_resource_plantation_coffee_sugar_lvl0_blend.rigid_model"	"0"	"Slot_resource_plantation_caribbean"
"-51617550"	"RigidModels\\Buildings\\boulder_collection_6\\boulder_collection_6_piece01_destruct01_lod03.rigid_model"	"3_2"	"boulder_collection_6_piece01_destruct01"
"-51324628"	"RigidModels\\Buildings\\american_church\\american_church_piece01_destruct01_lod03.rigid_model"	"3_2"	"american_church_piece01_destruct01"
"-49673158"	"RigidModels\\Buildings\\fort_euro_wooden\\fort_euro_wooden_piece06_destruct02_gate_closed_lod01.rigid_model"	"3_1"	"fort_euro_wooden_piece06_destruct02_gate_closed"
"-49366559"	"RigidModels/CampaignBuildings/CampaignAgentIcons/agent_ID_holstein_gottorp.rigid_model"	"0"	"agent_ID_holstein_gottorp"
"-48274957"	"RigidModels\\Buildings\\native_house04\\native_house04_piece01_destruct02_lod05.rigid_model"	"2_2"	"native_house04_piece01_destruct02"
"-47559021"	"RigidModels\\Buildings\\american_rural01b\\american_rural01b_piece01_destruct02_lod01.rigid_model"	"2_1"	"american_rural01b_piece01_destruct02"
"-46500030"	"RigidModels\\Buildings\\west_euro_farmhouse\\west_euro_farmhouse_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_farmhouse_piece01_destruct01"
"-45448395"	"RigidModels\\Buildings\\west_euro_stone_bridge_2middle\\west_euro_stone_bridge_2middle_piece01_destruct01_lod01.rigid_model"	"3_1"	"west_euro_stone_bridge_2middle_piece01_destruct01"
"-41649868"	"RigidModels\\Buildings\\prop_field_treestump\\prop_field_treestump_piece01_destruct01_lod05.rigid_model"	"3_3"	"prop_field_treestump_piece01_destruct01"
"-41016360"	"RigidModels\\Buildings\\indian_hut05\\indian_hut05_piece01_destruct02_lod05.rigid_model"	"2_2"	"indian_hut05_piece01_destruct02"
"-40824735"	"RigidModels\\Buildings\\south_euro_house01b\\south_euro_house01b_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_house01b_piece01_destruct02"
"-38674183"	"RigidModels\\Buildings\\north_euro_house02\\north_euro_house02_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house02_piece01_destruct01"
"-38085424"	"RigidModels\\Buildings\\ottoman_hut04\\ottoman_hut04_piece01_destruct01_lod01.rigid_model"	"3_1"	"ottoman_hut04_piece01_destruct01"
"-37848587"	"RigidModels\\Buildings\\south_euro_house03\\south_euro_house03_piece01_destruct02_lod05.rigid_model"	"2_2"	"south_euro_house03_piece01_destruct02"
"-37840066"	"RigidModels\\Buildings\\prop_town_signpost\\prop_town_signpost_piece01_destruct01_lod01.rigid_model"	"2_1"	"prop_town_signpost_piece01_destruct01"
"-36952820"	"RigidModels\\Buildings\\east_euro_rural01\\east_euro_rural01_piece01_destruct01_lod01.rigid_model"	"3_1"	"east_euro_rural01_piece01_destruct01"
"-34550122"	"RigidModels\\Buildings\\european_warehouse02\\european_warehouse02_piece01_destruct03_lod05.rigid_model"	"3_3"	"european_warehouse02_piece01_destruct03"
"-33759098"	"RigidModels\\Buildings\\nsc_frozen_soldier_french02\\nsc_frozen_soldier_french02_piece01_destruct01_lod01.rigid_model"	"1_1"	"nsc_frozen_soldier_french02_piece01_destruct01"
"-30803786"	"RigidModels\\Buildings\\rock_temperate_small_type03\\rock_temperate_small_type03_piece01_destruct01_lod01.rigid_model"	"3_1"	"rock_temperate_small_type03_piece01_destruct01"
"-30658261"	"RigidModels\\Buildings\\north_euro_house12c\\north_euro_house12c_piece01_destruct01_lod03.rigid_model"	"3_2"	"north_euro_house12c_piece01_destruct01"
"-29449145"	"RigidModels/CampaignBuildings/Buildings/EU/EU_port_trade_lvl1.rigid_model"	"0"	"EU_port_trade_lvl1"
"-28404370"	"RigidModels/CampaignBuildings/Buildings/IND/IND_port_trade_lvl2.rigid_model"	"0"	"IND_port_trade_lvl2"
"-26167135"	"RigidModels/DeployableItems/cheval_de_frise/cheval_de_frise_piece01_destruct01_lod05.rigid_model"	"3_3"	"deployable_item_chevaux_de_frise"
"-24953782"	"EngineModels\\Ott_Mortar\\ottoman_mortar_destroyed_model.rigid_model"	"0"	"ottoman_mortar_destroyed"
"-24141272"	"RigidModels/CampaignBuildings/Buildings/IND/IND_town_happy_lvl3.rigid_model"	"0"	"IND_town_happy_lvl3"
"-23453028"	"RigidModels\\outfield\\terrain\\models\\hills01_b.rigid_model"	"0"	"hills01_b"
"-22709889"	"RigidModels\\Buildings\\north_west_europe_building06\\north_west_europe_building06_piece01_destruct03_lod05.rigid_model"	"3_3"	"north_west_europe_building06_piece01_destruct03"
"-22295092"	"RigidModels\\Buildings\\habitable_building_f\\habitable_building_f_piece01_destruct03_lod05.rigid_model"	"3_3"	"habitable_building_f_piece01_destruct03"
"-22100170"	"RigidModels\\Buildings\\east_euro_house09b\\east_euro_house09b_piece01_destruct02_lod01.rigid_model"	"2_1"	"east_euro_house09b_piece01_destruct02"
"-22001705"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_culture_lvl3_operahouse.rigid_model"	"0"	"EU_city_culture_lvl3_operahouse"
"-20279274"	"RigidModels\\Buildings\\fort_town\\fort_town_piece01_destruct03_lod03.rigid_model"	"3_2"	"fort_town_piece01_destruct03"
"-18300629"	"RigidModels\\Buildings\\prop_town_wicker_baskets\\prop_town_wicker_baskets_piece01_destruct01_lod05.rigid_model"	"2_2"	"prop_town_wicker_baskets_piece01_destruct01"
"-17374555"	"RigidModels\\Buildings\\west_euro_house06b\\west_euro_house06b_piece01_destruct01_lod02.rigid_model"	"5_2"	"west_euro_house06b_piece01_destruct01"
"-14588163"	"RigidModels\\Buildings\\reeds_2\\reeds_2_piece01_destruct01_lod03.rigid_model"	"3_2"	"reeds_2_piece01_destruct01"
"-11623152"	"RigidModels\\Buildings\\native_teepee01\\native_teepee01_piece01_destruct01_lod03.rigid_model"	"3_2"	"native_teepee01_piece01_destruct01"
"-11540620"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece08_destruct02_lod01.rigid_model"	"3_1"	"fort_indian_piece08_destruct02"
"-10887753"	"RigidModels\\Buildings\\indian_large_fort_hq\\indian_large_fort_hq_piece01_destruct01_lod05.rigid_model"	"3_3"	"indian_large_fort_hq_piece01_destruct01"
"-10823379"	"RigidModels\\Buildings\\american_house06\\american_house06_piece01_destruct01_lod01.rigid_model"	"3_1"	"american_house06_piece01_destruct01"
"-8957993"	"RigidModels\\Buildings\\fort_indian\\fort_indian_piece09_destruct01_lod03.rigid_model"	"3_2"	"fort_indian_piece09_destruct01"
"-8354577"	"RigidModels\\Buildings\\north_euro_townhall\\north_euro_townhall_piece02_destruct02_lod01.rigid_model"	"3_1"	"north_euro_townhall_piece02_destruct02"
"-7924139"	"RigidModels\\Buildings\\ottoman_house01b\\ottoman_house01b_piece01_destruct01_lod01.rigid_model"	"3_1"	"ottoman_house01b_piece01_destruct01"
"-7123657"	"RigidModels/CampaignBuildings/Buildings/IND/IND_resource_plantation_spices_lvl3.rigid_model"	"0"	"IND_resource_plantation_spices_lvl3"
"-5976512"	"RigidModels\\Buildings\\american_fence\\american_fence_piece01_destruct01_lod01.rigid_model"	"20"	"american_fence_piece01_destruct01"
"-3622733"	"RigidModels/CampaignBuildings/Buildings/Prestige/Prestige_NavalEngineer.rigid_model"	"0"	"Prestige_NavalEngineer"
"-3531035"	"RigidModels\\Buildings\\euro_stone_barracks\\euro_stone_barracks_piece01_destruct02_lod01.rigid_model"	"3_1"	"euro_stone_barracks_piece01_destruct02"
"-3081337"	"RigidModels\\Buildings\\reeds_1\\reeds_1_piece01_destruct01_lod03.rigid_model"	"3_2"	"reeds_1_piece01_destruct01"
"-2392146"	"RigidModels\\Buildings\\fort_ottoman_small\\fort_ottoman_small_piece04_destruct02_lod01.rigid_model"	"3_1"	"fort_ottoman_small_piece04_destruct02"
"19"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_artillery_lvl4.rigid_model"	"0"	"EU_city_artillery_lvl4"
"21"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl1.rigid_model"	"0"	"EU_city_government_lvl1"
"22"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl2.rigid_model"	"0"	"EU_city_government_lvl2"
"23"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl3.rigid_model"	"0"	"EU_city_government_lvl3"
"24"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl4.rigid_model"	"0"	"EU_city_government_lvl4"
"25"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl5.rigid_model"	"0"	"EU_city_government_lvl5"
"26"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_government_lvl6.rigid_model"	"0"	"EU_city_government_lvl6"
"27"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_military_lvl3.rigid_model"	"0"	"EU_city_military_lvl3"
"28"	"RigidModels/CampaignBuildings/Buildings/EU/EU_city_naval_lvl3.rigid_model"	"0"	"EU_city_naval_lvl3"
"30"	"RigidModels/CampaignBuildings/Buildings/EU/EU_port_military_lvl3.rigid_model"	"0"	"EU_port_military_lvl3"
"36"	"RigidModels/CampaignBuildings/Buildings/EU/EU_town_military_lvl4.rigid_model"	"0"	"EU_town_military_lvl4"
"39"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_1_slot.rigid_model"	"0"	"EU_City_1_slot"
"40"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_1_slot_fortified.rigid_model"	"0"	"EU_City_1_slot_fortified"
"44"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_4_slot.rigid_model"	"0"	"EU_City_4_slot"
"45"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_4_slot_fortified.rigid_model"	"0"	"EU_City_4_slot_fortified"
"49"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_5_slot.rigid_model"	"0"	"EU_City_5_slot"
"50"	"RigidModels/CampaignBuildings/Templates/EU/EU_City_5_slot_fortified.rigid_model"	"0"	"EU_City_5_slot_fortified"
"60"	"RigidModels/CampaignBuildings/Templates/EU/EU_Town_Village_slot.rigid_model"	"0"	"EU_Town_Village_slot"
"62"	"RigidModels/CampaignBuildings/Templates/EU/EU_Port_Village_slot.rigid_model"	"0"	"EU_Port_Village_slot"
"64"	"RigidModels/Naval/Variant/boarding_plank.rigid_model"	"0"	"boarding_plank"
"74"	"RigidModels/CampaignBuildings/Buildings/EU/EU_building_placeholder.rigid_model"	"0"	"EU_building_placeholder"
"130"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_1_slot.rigid_model"	"0"	"OTT_City_1_slot"
"131"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_1_slot_fortifications.rigid_model"	"0"	"OTT_City_1_slot_fortifications"
"135"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_4_slot.rigid_model"	"0"	"OTT_City_4_slot"
"136"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_4_slot_fortifications.rigid_model"	"0"	"OTT_City_4_slot_fortifications"
"140"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_5_slot.rigid_model"	"0"	"OTT_City_5_slot"
"141"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_5_slot_fortifications.rigid_model"	"0"	"OTT_City_5_slot_fortifications"
"145"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_Town_slot.rigid_model"	"0"	"OTT_Town_slot"
"146"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_Town_Village_slot.rigid_model"	"0"	"OTT_Town_Village_slot"
"159"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_1_slot_fortified.rigid_model"	"0"	"OTT_City_1_slot_fortified"
"160"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_4_slot_fortified.rigid_model"	"0"	"OTT_City_4_slot_fortified"
"161"	"RigidModels/CampaignBuildings/Templates/OTT/OTT_City_5_slot_fortified.rigid_model"	"0"	"OTT_City_5_slot_fortified"
"194"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl1.rigid_model"	"0"	"OTT_city_artillery_lvl1"
"195"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl2.rigid_model"	"0"	"OTT_city_artillery_lvl2"
"196"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl3.rigid_model"	"0"	"OTT_city_artillery_lvl3"
"197"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl4.rigid_model"	"0"	"OTT_city_artillery_lvl4"
"198"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl5.rigid_model"	"0"	"OTT_city_artillery_lvl5"
"199"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_artillery_lvl6.rigid_model"	"0"	"OTT_city_artillery_lvl6"
"200"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl2.rigid_model"	"0"	"OTT_city_culture_lvl2"
"201"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl1.rigid_model"	"0"	"OTT_city_government_lvl1"
"202"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl2.rigid_model"	"0"	"OTT_city_government_lvl2"
"203"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl3.rigid_model"	"0"	"OTT_city_government_lvl3"
"204"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl4.rigid_model"	"0"	"OTT_city_government_lvl4"
"205"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl5.rigid_model"	"0"	"OTT_city_government_lvl5"
"206"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_government_lvl6.rigid_model"	"0"	"OTT_city_government_lvl6"
"207"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_military_lvl1.rigid_model"	"0"	"OTT_city_military_lvl1"
"208"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_military_lvl2.rigid_model"	"0"	"OTT_city_military_lvl2"
"209"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_military_lvl3.rigid_model"	"0"	"OTT_city_military_lvl3"
"210"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_military_lvl4.rigid_model"	"0"	"OTT_city_military_lvl4"
"211"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_military_lvl5.rigid_model"	"0"	"OTT_city_military_lvl5"
"213"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_naval_lvl2.rigid_model"	"0"	"OTT_city_naval_lvl2"
"214"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_naval_lvl3.rigid_model"	"0"	"OTT_city_naval_lvl3"
"218"	"RigidModels/EventMarkers/famous_battle_event_marker_default.rigid_model"	"0"	"famous_battle_event_marker_default"
"219"	"RigidModels/Vegetation/CampaignTrees/trees.rigid_model"	"0"	"trees"
"230"	"RigidModels/Naval/wreck/ship_debris_01.rigid_model"	"0"	"sea_debris_v01"
"237"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl1.rigid_model"	"0"	"OTT_city_culture_lvl1"
"239"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl3_garden.rigid_model"	"0"	"OTT_city_culture_lvl3_garden"
"240"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl3_observatory.rigid_model"	"0"	"OTT_city_culture_lvl3_observatory"
"241"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl4_museum.rigid_model"	"0"	"OTT_city_culture_lvl4_museum"
"242"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_culture_lvl4_academy.rigid_model"	"0"	"OTT_city_culture_lvl4_academy"
"254"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_city_naval_lvl1.rigid_model"	"0"	"OTT_city_naval_lvl1"
"257"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_fishing_lvl1.rigid_model"	"0"	"OTT_port_fishing_lvl1"
"258"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_fishing_lvl2.rigid_model"	"0"	"OTT_port_fishing_lvl2"
"259"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_fishing_lvl3.rigid_model"	"0"	"OTT_port_fishing_lvl3"
"260"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_military_lvl1.rigid_model"	"0"	"OTT_port_military_lvl1"
"261"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_military_lvl2.rigid_model"	"0"	"OTT_port_military_lvl2"
"262"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_military_lvl3.rigid_model"	"0"	"OTT_port_military_lvl3"
"263"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_military_lvl4_hospital.rigid_model"	"0"	"OTT_port_military_lvl4_hospital"
"264"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_military_lvl4_steam.rigid_model"	"0"	"OTT_port_military_lvl4_steam"
"265"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_trade_lvl1.rigid_model"	"0"	"OTT_port_trade_lvl1"
"266"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_trade_lvl2.rigid_model"	"0"	"OTT_port_trade_lvl2"
"267"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_port_trade_lvl3.rigid_model"	"0"	"OTT_port_trade_lvl3"
"268"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_happy_lvl1.rigid_model"	"0"	"OTT_town_happy_lvl1"
"269"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_happy_lvl2.rigid_model"	"0"	"OTT_town_happy_lvl2"
"270"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_happy_lvl3.rigid_model"	"0"	"OTT_town_happy_lvl3"
"271"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_happy_lvl4.rigid_model"	"0"	"OTT_town_happy_lvl4"
"272"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_education_lvl1.rigid_model"	"0"	"OTT_town_education_lvl1"
"273"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_education_lvl2_secular.rigid_model"	"0"	"OTT_town_education_lvl2_secular"
"274"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_education_lvl3_secular.rigid_model"	"0"	"OTT_town_education_lvl3_secular"
"275"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_education_lvl4_secular.rigid_model"	"0"	"OTT_town_education_lvl4_secular"
"276"	"RigidModels/CampaignBuildings/Buildings/ott/ott_town_education_lvl2_religious.rigid_model"	"0"	"OTT_town_education_lvl2_religious"
"277"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_education_lvl4_religious.rigid_model"	"0"	"OTT_town_education_lvl3_religious"
"278"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl1.rigid_model"	"0"	"OTT_town_military_lvl1"
"279"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl2.rigid_model"	"0"	"OTT_town_military_lvl2"
"280"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl3.rigid_model"	"0"	"OTT_town_military_lvl3"
"281"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl4.rigid_model"	"0"	"OTT_town_military_lvl4"
"282"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl5_barracks.rigid_model"	"0"	"OTT_town_military_lvl5_barracks"
"283"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl5_artillery.rigid_model"	"0"	"OTT_town_military_lvl5_artillery"
"284"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl5_hospital.rigid_model"	"0"	"OTT_town_military_lvl5_hospital"
"285"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_military_lvl5_stable.rigid_model"	"0"	"OTT_town_military_lvl5_stable"
"287"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl2_metalworks.rigid_model"	"0"	"OTT_town_ind_lvl2_metalworks"
"288"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl3_metalworks.rigid_model"	"0"	"OTT_town_ind_lvl3_metalworks"
"290"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl2_pottery.rigid_model"	"0"	"OTT_town_ind_lvl2_pottery"
"291"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl3_pottery.rigid_model"	"0"	"OTT_town_ind_lvl3_pottery"
"292"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl4_pottery.rigid_model"	"0"	"OTT_town_ind_lvl4_pottery"
"293"	"RigidModels/CampaignBuildings/Buildings/OTT/OTT_town_ind_lvl2_weavers.rigid_model"	"0"	"OTT_town_ind_lvl2_weavers"
"326"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_chief_lvl01.rigid_model"	"0"	"NA_city_chief_lvl01"
"327"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_chief_lvl02.rigid_model"	"0"	"NA_city_chief_lvl02"
"328"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_chief_lvl03.rigid_model"	"0"	"NA_city_chief_lvl03"
"329"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_chief_lvl04.rigid_model"	"0"	"NA_city_chief_lvl04"
"330"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_market_lvl1.rigid_model"	"0"	"NA_city_market_lvl1"
"331"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_market_lvl2.rigid_model"	"0"	"NA_city_market_lvl2"
"332"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_pitmine_lvl1.rigid_model"	"0"	"NA_resource_pitmine_lvl1"
"333"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_religious_lvl1.rigid_model"	"0"	"NA_city_religious_lvl1"
"334"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_religious_lvl2.rigid_model"	"0"	"NA_city_religious_lvl2"
"335"	"RigidModels/CampaignBuildings/Buildings/NA/NA_city_religious_lvl3.rigid_model"	"0"	"NA_city_religious_lvl3"
"336"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_cornfarm_lvl01_blend.rigid_model"	"0"	"NA_resource_cornfarm_lvl01"
"337"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_cornfarm_lvl02_blend.rigid_model"	"0"	"NA_resource_cornfarm_lvl02"
"338"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_fishery_lvl01_blend.rigid_model"	"0"	"NA_resource_fishery_lvl01"
"339"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_fishery_lvl02_blend.rigid_model"	"0"	"NA_resource_fishery_lvl02"
"340"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_openplains_lvl01_blend.rigid_model"	"0"	"NA_resource_openplains_lvl01"
"341"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_plantation_lvl01.rigid_model"	"0"	"NA_resource_plantation_lvl01"
"342"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_tpost_lvl01_blend.rigid_model"	"0"	"NA_resource_tpost_lvl01"
"343"	"RigidModels/CampaignBuildings/Buildings/NA/NA_resource_tpost_lvl02_blend.rigid_model"	"0"	"NA_resource_tpost_lvl02"
"344"	"RigidModels/CampaignBuildings/Buildings/NA/NA_town_craft_lvl01.rigid_model"	"0"	"NA_town_craft_lvl01"
"345"	"RigidModels/CampaignBuildings/Buildings/NA/NA_town_craft_lvl02smithy.rigid_model"	"0"	"NA_town_craft_lvl02smithy"
