version 1, schema message_event_strings_tables
Event_IDRef(string)	Region_IDRef(string)	Message(string)	Message_Image(string)	Message_Type(string)	unknown1(boolean)	unknown2(boolean)	Message_Icon(string)	unknown3(string)
"mission_egy_take_jaffar_success"	"middle_east"	"mission_egy_take_jaffar_success"	"slums-asian.tga"	"standard"	false	true	"missions.tga"	"slums-asian.tga"
"mission_eur_austria_alliance_prussia_success"	"european"	"mission_eur_austria_alliance_prussia_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_austria_capture_stuttgart_success"	"european"	"mission_eur_austria_capture_stuttgart_success"	"empire-eu.tga"	"standard"	false	true	"missions.tga"	"empire-eu.tga"
"mission_eur_austria_research_poverty_laws_success"	"european"	"mission_eur_austria_research_poverty_laws_success"	"culture_eu_university.tga"	"standard"	false	true	"missions.tga"	"culture_eu_university.tga"
"mission_eur_britain_alliance_portugal_success"	"european"	"mission_eur_britain_alliance_portugal_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_britain_blockade_france_success"	"european"	"mission_eur_britain_blockade_france_success"	"blockade2.tga"	"standard"	false	true	"missions.tga"	"blockade2.tga"
"mission_eur_france_build_arc_success"	"european"	"mission_eur_france_build_arc_success"	"nap_fra_arc_de_triumph.tga"	"standard"	false	true	"missions.tga"	"nap_fra_arc_de_triumph.tga"
"mission_eur_france_capture_berlin_success"	"european"	"mission_eur_france_capture_berlin_success"	"nap_fra_berlin.tga"	"standard"	false	true	"missions.tga"	"nap_fra_berlin.tga"
"mission_eur_france_capture_konigsberg_success"	"european"	"mission_eur_france_capture_konigsberg_success"	"nap_eur_success_old.tga"	"standard"	false	true	"missions.tga"	"nap_eur_success_old.tga"
"mission_eur_france_capture_madrid_success"	"european"	"mission_eur_france_capture_madrid_success"	"nap_fra_madrid.tga"	"standard"	false	true	"missions.tga"	"nap_fra_madrid.tga"
"mission_eur_france_capture_moscow_success"	"european"	"mission_eur_france_capture_moscow_success"	"nap_fra_moscow.tga"	"standard"	false	true	"missions.tga"	"nap_fra_moscow.tga"
"mission_eur_france_capture_vienna_success"	"european"	"mission_eur_france_capture_vienna_success"	"nap_fra_vienna.tga"	"standard"	false	true	"missions.tga"	"nap_fra_vienna.tga"
"mission_eur_france_capture_warsaw_success"	"european"	"mission_eur_france_capture_warsaw_success"	"nap_fra_warsaw.tga"	"standard"	false	true	"missions.tga"	"nap_fra_warsaw.tga"
"mission_eur_prussia_alliance_austria_success"	"european"	"mission_eur_prussia_alliance_austria_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_prussia_alliance_russia_success"	"european"	"mission_eur_prussia_alliance_russia_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_prussia_build_military_success"	"european"	"mission_eur_prussia_build_military_success"	"biggest-army.tga.tga"	"standard"	false	true	"missions.tga"	"biggest-army.tga.tga"
"mission_eur_prussia_research_economics_success"	"european"	"mission_eur_prussia_research_economics_success"	"culture_eu_university.tga"	"standard"	false	true	"missions.tga"	"culture_eu_university.tga"
"mission_eur_russia_alliance_prussia_success"	"european"	"mission_eur_russia_alliance_prussia_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_russia_capture_bessarabia_success"	"european"	"mission_eur_russia_capture_bessarabia_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_eur_russia_capture_finland_success"	"european"	"mission_eur_russia_capture_finland_success"	"diplomacypos_eu.tga"	"standard"	false	true	"missions.tga"	"diplomacypos_eu.tga"
"mission_ita_defy_pope_success"	"european"	"mission_ita_defy_pope_success"	"nap_ita_defy_pope.tga"	"standard"	false	true	"missions.tga"	"nap_ita_defy_pope.tga"
"mission_ita_establish_supply_success"	"european"	"mission_ita_establish_supply_success"	"nap_ita_success_young.tga"	"standard"	false	true	"missions.tga"	"nap_ita_success_young.tga"
"mission_ita_invade_venice_success"	"european"	"mission_ita_invade_venice_success"	"nap_ita_invade_venice.tga"	"standard"	false	true	"missions.tga"	"nap_ita_invade_venice.tga"
"mission_ita_liberate_milan_success"	"european"	"mission_ita_liberate_milan_success"	"nap_ita_italy.tga"	"standard"	false	true	"missions.tga"	"nap_ita_italy.tga"
"mission_ita_liberate_modena_success"	"european"	"mission_ita_liberate_modena_success"	"nap_ita_italy.tga"	"standard"	false	true	"missions.tga"	"nap_ita_italy.tga"
"mission_ita_new_republic_success"	"european"	"mission_ita_new_republic_success"	"nap_ita_italy.tga"	"standard"	false	true	"missions.tga"	"nap_ita_italy.tga"
"mission_ita_subjugate_piedmont_success"	"european"	"mission_ita_subjugate_piedmont_success"	"nap_ita_success_young.tga"	"standard"	false	true	"missions.tga"	"nap_ita_success_young.tga"
"mission_ita_take_mantua_success"	"european"	"mission_ita_take_mantua_success"	"nap_ita_success_young.tga"	"standard"	false	true	"missions.tga"	"nap_ita_success_young.tga"
"mission_ita_victory_capture_klagenfurt_success"	"european"	"mission_ita_victory_capture_klagenfurt_success"	"nap_ita_victory_capture_klagenfurt.tga"	"standard"	false	true	"missions.tga"	"nap_ita_victory_capture_klagenfurt.tga"
"mission_tut_assasinate_character_success"	"european"	"mission_tut_assassinate_character_success"	"spy_assassinated.tga"	"standard"	false	true	"missions.tga"	"spy_assassinated.tga"
"mission_tut_blockade_port_success"	"european"	"mission_tut_blockade_port_success"	"blockade2.tga"	"standard"	false	true	"missions.tga"	"blockade2.tga"
"mission_tut_build_factory_success"	"european"	"mission_tut_build_factory_success"	"Industry_european.tga"	"standard"	false	true	"missions.tga"	"industry-1.tga"
"mission_tut_build_foundry_success"	"european"	"mission_tut_build_foundry_success"	"arsenal-2.tga"	"standard"	false	true	"missions.tga"	"arsenal-2.tga"
"mission_tut_build_school_success"	"european"	"mission_tut_build_school_success"	"nap_tut_school.tga"	"standard"	false	true	"missions.tga"	"nap_tut_school.tga"
"mission_tut_build_shipyard_success"	"european"	"mission_tut_build_shipyard_success"	"nap_tut_shipyard.tga"	"standard"	false	true	"missions.tga"	"nap_tut_shipyard.tga"
"mission_tut_capture_toulon_success"	"european"	"mission_tut_capture_toulon_success"	"nap_tut_toulon.tga"	"standard"	false	true	"missions.tga"	"nap_tut_toulon.tga"
"mission_tut_infiltrate_city_success"	"european"	"mission_tut_infiltrate_city_success"	"nap_tut_success.tga"	"standard"	false	true	"missions.tga"	"nap_tut_success.tga"
"mission_tut_peace_treaty_success"	"european"	"mission_tut_peace_treaty_success"	"nap_tut_sardinia.tga"	"standard"	false	true	"missions.tga"	"nap_tut_sardinia.tga"
"mission_tut_recruit_3rd_success"	"european"	"mission_tut_recruit_3rd_success"	"new_firstrate.tga"	"standard"	false	true	"missions.tga"	"new_firstrate.tga"
"mission_tut_recruit_cannon_success"	"european"	"mission_tut_recruit_cannon_success"	"nap_tut_cannons.tga"	"standard"	false	true	"missions.tga"	"nap_tut_cannons.tga"
"mission_tut_recruit_dragoon_success"	"european"	"mission_tut_recruit_dragoon_success"	"nap_tut_success.tga"	"standard"	false	true	"missions.tga"	"nap_tut_success.tga"
"mission_tut_research_tech_success"	"european"	"mission_tut_research_tech_success"	"culture_eu_university.tga"	"standard"	false	true	"missions.tga"	"culture_eu_university.tga"
"mission_tut_restore_order_success"	"european"	"mission_tut_restore_order_success"	"nap_tut_success.tga"	"standard"	false	true	"missions.tga"	"nap_tut_success.tga"
"mission_tut_trade_agreement_success"	"european"	"mission_tut_trade_aggreement_success"	"goverment.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"movement_blocked"	"egy_european"	"movement_1"	"map-no pasable.tga"	"standard"	false	true	"news.tga"	"map-no pasable.tga"
"movement_blocked"	"european"	"movement_1"	"map-no pasable.tga"	"standard"	false	true	"news.tga"	"map-no pasable.tga"
"mutiny_at_sea_no_cash"	"egy_european"	"mutiny_1"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_no_cash"	"egy_middle_east"	"mutiny_1"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_no_cash"	"european"	"mutiny_1"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_no_cash"	"middle_east"	"mutiny_1"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_traits"	"egy_european"	"mutiny_2"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_traits"	"egy_middle_east"	"mutiny_2"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_traits"	"european"	"mutiny_2"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_at_sea_traits"	"middle_east"	"mutiny_2"	"mutiny_eu.tga"	"standard"	false	false	"navy.tga"	"mutiny_eu.tga"
"mutiny_on_land_no_cash"	"egy_european"	"mutiny_3"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_no_cash"	"egy_middle_east"	"mutiny_3"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_no_cash"	"european"	"mutiny_3"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_no_cash"	"middle_east"	"mutiny_3"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_traits"	"egy_european"	"mutiny_4"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_traits"	"egy_middle_east"	"mutiny_4"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_traits"	"european"	"mutiny_4"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"mutiny_on_land_traits"	"middle_east"	"mutiny_4"	"land_mut_eu.tga"	"standard"	false	false	"army.tga"	"land_mut_eu.tga"
"new_faction_leader_king"	"egy_european"	"new_faction_leader_1"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"new_faction_leader_king"	"european"	"new_faction_leader_1"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"new_faction_leader_president"	"egy_european"	"new_faction_leader_2"	"PARLIAMENT1.tga"	"standard"	false	false	"news.tga"	"PARLIAMENT1.tga"
"new_faction_leader_president"	"european"	"new_faction_leader_2"	"PARLIAMENT1.tga"	"standard"	false	false	"news.tga"	"PARLIAMENT1.tga"
"new_faction_leader_queen"	"egy_european"	"new_faction_leader_3"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"new_faction_leader_queen"	"european"	"new_faction_leader_3"	"PARLIAMENT1.tga"	"standard"	false	false	"crown.tga"	"PARLIAMENT1.tga"
"new_government_type"	"egy_european"	"government_1"	"PARLIAMENT1.tga"	"standard"	false	false	"news.tga"	"PARLIAMENT1.tga"
"new_government_type"	"european"	"government_1"	"PARLIAMENT1.tga"	"standard"	false	false	"news.tga"	"PARLIAMENT1.tga"
"new_port_emerges"	"egy_european"	"new_port_1"	"industry-1.tga"	"standard"	false	false	"navy.tga"	"industry-1.tga"
"new_port_emerges"	"egy_middle_east"	"new_port_1"	"industry-1.tga"	"standard"	false	false	"navy.tga"	"industry-1.tga"
"new_port_emerges"	"european"	"new_port_1"	"industry-1.tga"	"standard"	false	false	"navy.tga"	"industry-1.tga"
"new_port_emerges"	"indian"	"new_port_1"	"industry-1.tga"	"standard"	false	false	"navy.tga"	"industry-1.tga"
"new_port_emerges"	"middle_east"	"new_port_1"	"industry-1.tga"	"standard"	false	false	"navy.tga"	"industry-1.tga"
"new_town_emerges"	"egy_european"	"new_town_1"	"new city.tga"	"standard"	false	false	"building.tga"	"new city.tga"
"new_town_emerges"	"egy_middle_east"	"new_town_1"	"new city-ottoman.tga"	"standard"	false	false	"building.tga"	"new city-ottoman.tga"
"new_town_emerges"	"european"	"new_town_1"	"new city.tga"	"standard"	false	false	"building.tga"	"new city.tga"
"new_town_emerges"	"middle_east"	"new_town_1"	"new city-ottoman.tga"	"standard"	false	false	"building.tga"	"new city-ottoman.tga"
"pirates_attack_yarrrr"	"egy_european"	"pirates_1"	"pirates.tga"	"standard"	false	false	"pirate_raid.tga"	"pirates.tga"
"pirates_attack_yarrrr"	"european"	"pirates_1"	"pirates.tga"	"standard"	false	false	"pirate_raid.tga"	"pirates.tga"
"port_blockaded"	"egy_european"	"port_2"	"blockade2.tga"	"blockade"	false	false	"pirate_raid.tga"	"blockade2.tga"
"port_blockaded"	"egy_middle_east"	"port_2"	"blockade2.tga"	"blockade"	false	false	"pirate_raid.tga"	"blockade2.tga"
"port_blockaded"	"european"	"port_2"	"blockade2.tga"	"blockade"	false	false	"pirate_raid.tga"	"blockade2.tga"
"port_blockaded"	"middle_east"	"port_2"	"blockade2.tga"	"blockade"	false	false	"pirate_raid.tga"	"blockade2.tga"
"prestige_army_navy_strongest_faction"	"egy_european"	"prestige_1"	"strongest-eu.tga"	"standard"	false	true	"prestige.tga"	"strongest-eu.tga"
"prestige_army_navy_strongest_faction"	"egy_middle_east"	"prestige_1"	"strongest-otoman.tga"	"standard"	false	true	"prestige.tga"	"strongest-otoman.tga"
"prestige_army_navy_strongest_faction"	"european"	"prestige_1"	"strongest-eu.tga"	"standard"	false	true	"prestige.tga"	"strongest-eu.tga"
"prestige_army_navy_strongest_faction"	"indian"	"prestige_1"	"strongest-indian.tga"	"standard"	false	true	"prestige.tga"	"strongest-indian.tga"
"prestige_army_navy_strongest_faction"	"middle_east"	"prestige_1"	"strongest-otoman.tga"	"standard"	false	true	"prestige.tga"	"strongest-otoman.tga"
"prestige_army_strongest_faction"	"egy_european"	"prestige_2"	"biggest-army.tga.tga"	"standard"	false	true	"prestige.tga"	"biggest-army.tga.tga"
"prestige_army_strongest_faction"	"egy_middle_east"	"prestige_2"	"biggest-army-ottoman.tga"	"standard"	false	true	"prestige.tga"	"biggest-army-ottoman.tga"
"prestige_army_strongest_faction"	"european"	"prestige_2"	"biggest-army.tga.tga"	"standard"	false	true	"prestige.tga"	"biggest-army.tga.tga"
"prestige_army_strongest_faction"	"middle_east"	"prestige_2"	"biggest-army-ottoman.tga"	"standard"	false	true	"prestige.tga"	"biggest-army-ottoman.tga"
"prestige_largest_population_faction"	"egy_european"	"prestige_3"	"empire-eu.tga"	"standard"	false	true	"prestige.tga"	"empire-eu.tga"
"prestige_largest_population_faction"	"egy_middle_east"	"prestige_3"	"empire-ot.tga"	"standard"	false	true	"prestige.tga"	"empire-ot.tga"
"prestige_largest_population_faction"	"european"	"prestige_3"	"empire-eu.tga"	"standard"	false	true	"prestige.tga"	"empire-eu.tga"
"prestige_largest_population_faction"	"indian"	"prestige_3"	"empire-ind.tga"	"standard"	false	true	"prestige.tga"	"empire-ind.tga"
"prestige_largest_population_faction"	"middle_east"	"prestige_3"	"empire-ot.tga"	"standard"	false	true	"prestige.tga"	"empire-ot.tga"
"prestige_most_advanced_faction"	"egy_european"	"prestige_4"	"industry-2.tga"	"standard"	false	true	"prestige.tga"	"industry-2.tga"
"prestige_most_advanced_faction"	"egy_middle_east"	"prestige_4"	"industry-2.tga"	"standard"	false	true	"prestige.tga"	"industry-2.tga"
"prestige_most_advanced_faction"	"european"	"prestige_4"	"industry-2.tga"	"standard"	false	true	"prestige.tga"	"industry-2.tga"
"prestige_most_advanced_faction"	"middle_east"	"prestige_4"	"industry-2.tga"	"standard"	false	true	"prestige.tga"	"industry-2.tga"
"prestige_most_regions_faction"	"egy_european"	"prestige_5"	"empire-eu.tga"	"standard"	false	true	"prestige.tga"	"empire-eu.tga"
"prestige_most_regions_faction"	"egy_middle_east"	"prestige_5"	"empire-ot.tga"	"standard"	false	true	"prestige.tga"	"empire-ot.tga"
"prestige_most_regions_faction"	"european"	"prestige_5"	"empire-eu.tga"	"standard"	false	true	"prestige.tga"	"empire-eu.tga"
"prestige_most_regions_faction"	"indian"	"prestige_5"	"empire-ind.tga"	"standard"	false	true	"prestige.tga"	"empire-ind.tga"
"prestige_most_regions_faction"	"middle_east"	"prestige_5"	"empire-ot.tga"	"standard"	false	true	"prestige.tga"	"empire-ot.tga"
"prestige_navy_strongest_faction"	"egy_european"	"prestige_6"	"fleet1.tga"	"standard"	false	true	"prestige.tga"	"fleet1.tga"
"prestige_navy_strongest_faction"	"egy_middle_east"	"prestige_6"	"fleet1.tga"	"standard"	false	true	"prestige.tga"	"fleet1.tga"
"prestige_navy_strongest_faction"	"european"	"prestige_6"	"fleet1.tga"	"standard"	false	true	"prestige.tga"	"fleet1.tga"
"prestige_navy_strongest_faction"	"middle_east"	"prestige_6"	"fleet1.tga"	"standard"	false	true	"prestige.tga"	"fleet1.tga"
"prestige_richest_faction"	"egy_european"	"prestige_7"	"vault.tga"	"standard"	false	true	"prestige.tga"	"vault.tga"
"prestige_richest_faction"	"european"	"prestige_7"	"vault.tga"	"standard"	false	true	"prestige.tga"	"vault.tga"
"prestige_tech_advance"	"egy_european"	"abolition_1"	"innovation.tga"	"technology_advances"	false	false	"tech.tga"	"innovation.tga"
"prestige_tech_advance"	"european"	"abolition_1"	"innovation.tga"	"technology_advances"	false	false	"tech.tga"	"innovation.tga"
"protectorate_declared"	"egy_european"	"protectorate_1"	"diplomacypos_eu.tga"	"standard"	false	false	"news.tga"	"diplomacypos_eu.tga"
"protectorate_declared"	"european"	"protectorate_1"	"diplomacypos_eu.tga"	"standard"	false	false	"news.tga"	"diplomacypos_eu.tga"
"recruitment_admiral_available"	"egy_european"	"admiral_available_text"	"nap_new_admiral.tga"	"standard"	false	false	"admiral.tga"	"nap_new_admiral.tga"
"recruitment_admiral_available"	"egy_middle_east"	"admiral_available_text"	"nap_new_admiral_ot.tga"	"standard"	false	false	"admiral.tga"	"nap_new_admiral_ot.tga"
"recruitment_admiral_available"	"european"	"admiral_available_text"	"nap_new_admiral.tga"	"standard"	false	false	"admiral.tga"	"nap_new_admiral.tga"
"recruitment_admiral_available"	"middle_east"	"admiral_available_text"	"nap_new_admiral_ot.tga"	"standard"	false	false	"admiral.tga"	"nap_new_admiral_ot.tga"
"recruitment_general_available"	"egy_european"	"general_available_text"	"nap_new_general_available.tga"	"standard"	false	false	"general.tga"	"nap_new_general_available.tga"
"recruitment_general_available"	"egy_middle_east"	"general_available_text"	"nap_new_general_available_ot.tga"	"standard"	false	false	"general.tga"	"nap_new_general_available_ot.tga"
"recruitment_general_available"	"european"	"general_available_text"	"nap_new_general_available.tga"	"standard"	false	false	"general.tga"	"nap_new_general_available.tga"
"recruitment_general_available"	"middle_east"	"general_available_text"	"nap_new_general_available_ot.tga"	"standard"	false	false	"general.tga"	"nap_new_general_available_ot.tga"
"region_captured"	"egy_european"	"region_captured_1"	"captured.tga"	"standard"	false	false	"settlement_captured.tga"	"captured.tga"
"region_captured"	"egy_middle_east"	"region_captured_1"	"captured-otoman.tga"	"standard"	false	false	"settlement_captured.tga"	"captured-otoman.tga"
"region_captured"	"european"	"region_captured_1"	"captured.tga"	"standard"	false	false	"settlement_captured.tga"	"captured.tga"
"region_captured"	"indian"	"region_captured_1"	"captured-indian.tga"	"standard"	false	false	"settlement_captured.tga"	"captured-indian.tga"
"region_captured"	"middle_east"	"region_captured_1"	"captured-otoman.tga"	"standard"	false	false	"settlement_captured.tga"	"captured-otoman.tga"
"region_captured_home"	"egy_european"	"region_captured_2"	"captured.tga"	"standard"	false	true	"settlement_captured.tga"	"captured.tga"
"region_captured_home"	"egy_middle_east"	"region_captured_2"	"captured-otoman.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-otoman.tga"
"region_captured_home"	"european"	"region_captured_2"	"captured.tga"	"standard"	false	true	"settlement_captured.tga"	"captured.tga"
"region_captured_home"	"indian"	"region_captured_2"	"captured-indian.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-indian.tga"
"region_captured_home"	"middle_east"	"region_captured_2"	"captured-otoman.tga"	"standard"	false	true	"settlement_captured.tga"	"captured-otoman.tga"
"region_demands_default"	"egy_european"	"demands_default"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_default"	"egy_middle_east"	"demands_default"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_default"	"european"	"demands_default"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_default"	"indian"	"demands_default"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_default"	"middle_east"	"demands_default"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_relations_alliance"	"egy_european"	"demands_1"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_relations_alliance"	"egy_middle_east"	"demands_1"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_relations_alliance"	"european"	"demands_1"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_relations_alliance"	"indian"	"demands_1"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_relations_alliance"	"middle_east"	"demands_1"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_relations_war"	"egy_european"	"demands_2"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_relations_war"	"egy_middle_east"	"demands_2"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_relations_war"	"european"	"demands_2"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_relations_war"	"indian"	"demands_2"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_relations_war"	"middle_east"	"demands_2"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_restoration"	"egy_european"	"demands_3"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_restoration"	"egy_middle_east"	"demands_3"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_restoration"	"european"	"demands_3"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_restoration"	"indian"	"demands_3"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_restoration"	"middle_east"	"demands_3"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_taxes"	"egy_european"	"demands_4"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_taxes"	"egy_middle_east"	"demands_4"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_taxes"	"european"	"demands_4"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_taxes"	"indian"	"demands_4"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_taxes"	"middle_east"	"demands_4"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_war_results"	"egy_european"	"demands_5"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"region_demands_war_results"	"egy_middle_east"	"demands_5"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_demands_war_results"	"european"	"demands_5"	"envelope-eu.tga"	"standard"	false	true	"missions.tga"	"envelope-eu.tga"
"your_army_mutiny_revolution"	"egy_middle_east"	"your_army_mutiny_revolution_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_mutiny_revolution"	"european"	"your_army_mutiny_revolution_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_retreats_region"	"egy_european"	"your_army_retreats_region_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_retreats_region"	"egy_middle_east"	"your_army_retreats_region_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_army_retreats_region"	"european"	"your_army_retreats_region_1"	"biggest-army.tga.tga"	"standard"	false	true	"army.tga"	"biggest-army.tga.tga"
"your_bankruptcy_no_cash"	"egy_european"	"your_bankruptcy_no_cash_1"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"your_bankruptcy_no_cash"	"egy_middle_east"	"your_bankruptcy_no_cash_1"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"your_bankruptcy_no_cash"	"european"	"your_bankruptcy_no_cash_1"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"your_bankruptcy_upkeep_warning"	"egy_european"	"your_bankruptcy_upkeep_warning_1"	"vault.tga"	"standard"	true	true	"money.tga"	"vault.tga"
"your_bankruptcy_upkeep_warning"	"egy_middle_east"	"your_bankruptcy_upkeep_warning_1"	"vault.tga"	"standard"	true	true	"money.tga"	"vault.tga"
"your_bankruptcy_upkeep_warning"	"european"	"your_bankruptcy_upkeep_warning_1"	"vault.tga"	"standard"	true	true	"money.tga"	"vault.tga"
"your_capital_captured_during_revolution"	"egy_european"	"captured_during_revolution"	"captured.tga"	"standard"	false	true	"army.tga"	"captured.tga"
"your_capital_captured_during_revolution"	"egy_middle_east"	"captured_during_revolution"	"captured-otoman.tga"	"standard"	false	true	"army.tga"	"captured-otoman.tga"
"your_capital_captured_during_revolution"	"european"	"captured_during_revolution"	"captured.tga"	"standard"	false	true	"army.tga"	"captured.tga"
"your_capital_captured_during_revolution"	"indian"	"captured_during_revolution"	"captured-indian.tga"	"standard"	false	true	"army.tga"	"captured-indian.tga"
"your_capital_captured_during_revolution"	"middle_east"	"captured_during_revolution"	"captured-otoman.tga"	"standard"	false	true	"army.tga"	"captured-otoman.tga"
"your_capital_lost"	"egy_european"	"your_capital_lost_1"	"captured.tga"	"capital_lost"	false	true	"army.tga"	"captured.tga"
"region_demands_war_results"	"indian"	"demands_5"	"envelope-indian.tga"	"standard"	false	true	"missions.tga"	"envelope-indian.tga"
"region_demands_war_results"	"middle_east"	"demands_5"	"envelope-ottoman.tga"	"standard"	false	true	"missions.tga"	"envelope-ottoman.tga"
"region_lower_rebellion"	"egy_european"	"rebellion_1"	"terror -europe.tga"	"standard"	false	true	"rebellion.tga"	"terror -europe.tga"
"region_lower_rebellion"	"egy_middle_east"	"rebellion_1"	"terror -asian.tga"	"standard"	false	true	"rebellion.tga"	"terror -asian.tga"
"region_lower_rebellion"	"european"	"rebellion_1"	"terror -europe.tga"	"standard"	false	true	"rebellion.tga"	"terror -europe.tga"
"region_lower_rebellion"	"middle_east"	"rebellion_1"	"terror -asian.tga"	"standard"	false	true	"rebellion.tga"	"terror -asian.tga"
"region_riots_cultural_differences"	"egy_european"	"riot_1"	"riot-eu.tga"	"riots"	false	true	"news.tga"	"riot-eu.tga"
