version 1, schema faction_rebellion_units_junctions_tables, guid fc790858-a59b-4c37-962c-33a1340a1eec
faction_id(string)	unit_id(string)
"bos_ueno"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_ueno"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_usa"	"Boshin_Art_Wooden_Cannons"
"bos_usa"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_usa"	"Boshin_Cav_Spear_Yari_Ki"
"bos_usa"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_usa"	"Boshin_Inf_Line_Infantry"
"bos_usa"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_usa"	"Boshin_Inf_Spear_Levy"
"bos_usa"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_usa"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_utsonomiya"	"Boshin_Art_Wooden_Cannons"
"bos_utsonomiya"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_utsonomiya"	"Boshin_Cav_Spear_Yari_Ki"
"bos_utsonomiya"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_utsonomiya"	"Boshin_Inf_Line_Infantry"
"bos_utsonomiya"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_utsonomiya"	"Boshin_Inf_Missile_Bow_Kachi"
"bos_utsonomiya"	"Boshin_Inf_Missile_Matchlock_Kachi"
"bos_utsonomiya"	"Boshin_Inf_Spear_Levy"
"bos_utsonomiya"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_utsonomiya"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_wakayama"	"Boshin_Art_Wooden_Cannons"
"bos_wakayama"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_wakayama"	"Boshin_Cav_Spear_Yari_Ki"
"bos_wakayama"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_wakayama"	"Boshin_Inf_Line_Infantry"
"bos_wakayama"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_wakayama"	"Boshin_Inf_Missile_Bow_Kachi"
"bos_wakayama"	"Boshin_Inf_Missile_Matchlock_Kachi"
"bos_wakayama"	"Boshin_Inf_Spear_Levy"
"bos_wakayama"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_wakayama"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_yodo"	"Boshin_Art_Wooden_Cannons"
"bos_yodo"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_yodo"	"Boshin_Cav_Spear_Yari_Ki"
"bos_yodo"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_yodo"	"Boshin_Inf_Line_Infantry"
"bos_yodo"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_yodo"	"Boshin_Inf_Missile_Bow_Kachi"
"bos_yodo"	"Boshin_Inf_Missile_Matchlock_Kachi"
"bos_yodo"	"Boshin_Inf_Spear_Levy"
"bos_yodo"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_yodo"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_yonago"	"Boshin_Art_Wooden_Cannons"
"bos_yonago"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_yonago"	"Boshin_Cav_Spear_Yari_Ki"
"bos_yonago"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_yonago"	"Boshin_Inf_Line_Infantry"
"bos_yonago"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_yonago"	"Boshin_Inf_Missile_Bow_Kachi"
"bos_yonago"	"Boshin_Inf_Missile_Matchlock_Kachi"
"bos_yonago"	"Boshin_Inf_Spear_Levy"
"bos_yonago"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_yonago"	"Boshin_Inf_Sword_Katana_Kachi"
"bos_yonezawa"	"Boshin_Art_Wooden_Cannons"
"bos_yonezawa"	"Boshin_Cav_Missile_Revolver_Cavalry"
"bos_yonezawa"	"Boshin_Cav_Spear_Yari_Ki"
"bos_yonezawa"	"Boshin_Cav_Sword_Sabre_Cavalry"
"bos_yonezawa"	"Boshin_Inf_Line_Infantry"
"bos_yonezawa"	"Boshin_Inf_Militia_Levy_Infantry"
"bos_yonezawa"	"Boshin_Inf_Missile_Bow_Kachi"
"bos_yonezawa"	"Boshin_Inf_Missile_Matchlock_Kachi"
"bos_yonezawa"	"Boshin_Inf_Spear_Levy"
"bos_yonezawa"	"Boshin_Inf_Spear_Yari_Kachi"
"bos_yonezawa"	"Boshin_Inf_Sword_Katana_Kachi"
"buddhist_rebels"	"Art_Fire_Projecting_Mangonels"
"buddhist_rebels"	"Cav_Spear_Light_Cavalry"
"buddhist_rebels"	"Cav_Spear_Naginata_Warrior_Monk_Cavalry"
"buddhist_rebels"	"Inf_Heavy_Naginata_Warrior_Monks"
"buddhist_rebels"	"Inf_Missile_Bow_Ashigaru"
"buddhist_rebels"	"Inf_Missile_Bow_Warrior_Monks"
"buddhist_rebels"	"Inf_Missile_Matchlock_Ashigaru"
"buddhist_rebels"	"Inf_Spear_Yari_Ashigaru"
"buddhist_rebels"	"Inf_Spear_Yari_Ronin"
"buddhist_rebels"	"Inf_Sword_Katana_Ronin"
"chosokabe"	"Art_European_Cannons"
"chosokabe"	"Art_Fire_Projecting_Mangonels"
"chosokabe"	"Cav_Missile_Bow_Cavalry"
"chosokabe"	"Cav_Spear_Light_Cavalry"
"chosokabe"	"Cav_Spear_Yari_Cavalry"
"chosokabe"	"Cav_Sword_Katana_Cavalry"
"chosokabe"	"Inf_Heavy_Naginata_Samurai"
"chosokabe"	"Inf_Missile_Bow_Ashigaru_Chosokabe"
"chosokabe"	"Inf_Missile_Bow_Samurai_Chosokabe"
"chosokabe"	"Inf_Missile_Matchlock_Ashigaru"
"chosokabe"	"Inf_Spear_Yari_Ashigaru"
"chosokabe"	"Inf_Spear_Yari_Samurai"
"chosokabe"	"Inf_Sword_Katana_Samurai"
"chosokabe"	"Inf_Sword_Nodachi_Samurai"
"christian_rebels"	"Art_European_Cannons"
"christian_rebels"	"Art_Fire_Projecting_Mangonels"
"christian_rebels"	"Cav_Missile_Bow_Cavalry"
"christian_rebels"	"Cav_Spear_Light_Cavalry"
"christian_rebels"	"Cav_Spear_Yari_Cavalry"
"christian_rebels"	"Cav_Sword_Katana_Cavalry"
"christian_rebels"	"Inf_Heavy_Naginata_Samurai"
"christian_rebels"	"Inf_Missile_Bow_Ashigaru"
"christian_rebels"	"Inf_Missile_Bow_Samurai"
"christian_rebels"	"Inf_Missile_Imported_Matchlock_Ashigaru"
"christian_rebels"	"Inf_Missile_Matchlock_Ashigaru"
"christian_rebels"	"Inf_Spear_Yari_Ashigaru"
"christian_rebels"	"Inf_Spear_Yari_Samurai"
"christian_rebels"	"Inf_Sword_Katana_Samurai"
"christian_rebels"	"Inf_Sword_Nodachi_Samurai"
"date"	"Art_European_Cannons"
"date"	"Art_Fire_Projecting_Mangonels"
"date"	"Cav_Missile_Bow_Cavalry"
"date"	"Cav_Spear_Light_Cavalry"
"date"	"Cav_Spear_Yari_Cavalry"
"date"	"Cav_Sword_Katana_Cavalry"
"date"	"Inf_Heavy_Naginata_Samurai"
"date"	"Inf_Missile_Bow_Ashigaru"
"date"	"Inf_Missile_Bow_Samurai"
"date"	"Inf_Missile_Matchlock_Ashigaru"
"date"	"Inf_Spear_Yari_Ashigaru"
"date"	"Inf_Spear_Yari_Samurai"
"date"	"Inf_Sword_Katana_Samurai"
"date"	"Inf_Sword_Nodachi_Samurai_Date"
"gem_aki"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_aki"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_aki"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_aki"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_aki"	"Genpei_Inf_Missile_Bow_Levy"
"gem_aki"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_aki"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_aki"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_awa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_awa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_awa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_awa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_awa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_awa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_awa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_awa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_awaji"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_awaji"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_awaji"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_awaji"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_awaji"	"Genpei_Inf_Missile_Bow_Levy"
"gem_awaji"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_awaji"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_awaji"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_bingo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_bingo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_bingo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_bingo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_bingo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_bingo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_bingo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_bingo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_bitchu"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_bitchu"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_bitchu"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_bitchu"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_bitchu"	"Genpei_Inf_Missile_Bow_Levy"
"gem_bitchu"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_bitchu"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_bitchu"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_buddhist_rebels"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_buddhist_rebels"	"Genpei_Inf_Heavy_Naginata_Warrior_Monks"
"gem_buddhist_rebels"	"Genpei_Inf_Missile_Bow_Levy"
"gem_buddhist_rebels"	"Genpei_Inf_Missile_Bow_Warrior_Monks"
"gem_bungo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_bungo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_bungo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_bungo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_bungo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_bungo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_bungo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_bungo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_buzen"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_buzen"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_buzen"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_buzen"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_buzen"	"Genpei_Inf_Missile_Bow_Levy"
"gem_buzen"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_buzen"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_buzen"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_echigo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_echigo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_echigo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_echigo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_echigo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_echigo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_echigo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_echigo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_echizen"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_echizen"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_echizen"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_echizen"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_echizen"	"Genpei_Inf_Missile_Bow_Levy"
"gem_echizen"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_echizen"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_echizen"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_etchu"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_etchu"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_etchu"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_etchu"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_etchu"	"Genpei_Inf_Missile_Bow_Levy"
"gem_etchu"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_etchu"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_etchu"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_fujiwara_hiraizumi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_fujiwara_hiraizumi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_fujiwara_kubota"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_fujiwara_kubota"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_fujiwara_kubota"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_fujiwara_kubota"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_fujiwara_kubota"	"Genpei_Inf_Missile_Bow_Levy"
"gem_fujiwara_kubota"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_fujiwara_kubota"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_fujiwara_kubota"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_fukushima"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_fukushima"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_fukushima"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_fukushima"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_fukushima"	"Genpei_Inf_Missile_Bow_Levy"
"gem_fukushima"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_fukushima"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_fukushima"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_harima"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_harima"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_harima"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_harima"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_harima"	"Genpei_Inf_Missile_Bow_Levy"
"gem_harima"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_harima"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_harima"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_hida"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_hida"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_hida"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_hida"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_hida"	"Genpei_Inf_Missile_Bow_Levy"
"gem_hida"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_hida"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_hida"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_higo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_higo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_higo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_higo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_higo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_higo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_higo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_higo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_hitachi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_hitachi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_hitachi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_hitachi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_hitachi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_hitachi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_hitachi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_hitachi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_hizen"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_hizen"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_hizen"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_hizen"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_hizen"	"Genpei_Inf_Missile_Bow_Levy"
"gem_hizen"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_hizen"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_hizen"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_hoki"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_hoki"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_hoki"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_hoki"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_hoki"	"Genpei_Inf_Missile_Bow_Levy"
"gem_hoki"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_hoki"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_hoki"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_hyuga"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_hyuga"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_hyuga"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_hyuga"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_hyuga"	"Genpei_Inf_Missile_Bow_Levy"
"gem_hyuga"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_hyuga"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_hyuga"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_iga"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_iga"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_iga"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_iga"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_iga"	"Genpei_Inf_Missile_Bow_Levy"
"gem_iga"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_iga"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_iga"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_inaba"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_inaba"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_inaba"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_inaba"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_inaba"	"Genpei_Inf_Missile_Bow_Levy"
"gem_inaba"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_inaba"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_inaba"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_ise"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_ise"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_ise"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_ise"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_ise"	"Genpei_Inf_Missile_Bow_Levy"
"gem_ise"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_ise"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_ise"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_iwami"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_iwami"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_iwami"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_iwami"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_iwami"	"Genpei_Inf_Missile_Bow_Levy"
"gem_iwami"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_iwami"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_iwami"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_iyo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_iyo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_iyo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_iyo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_iyo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_iyo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_iyo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_iyo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_izumo"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_izumo"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_izumo"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_izumo"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_izumo"	"Genpei_Inf_Missile_Bow_Levy"
"gem_izumo"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_izumo"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_izumo"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kaga"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kaga"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kaga"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kaga"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kaga"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kaga"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kaga"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kaga"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kai"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kai"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kai"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kai"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kai"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kai"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kai"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kai"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kawachi"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kawachi"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kawachi"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kawachi"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kawachi"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kawachi"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kawachi"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kawachi"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kazusa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kazusa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kazusa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kazusa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kazusa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kazusa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kazusa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kazusa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kii"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kii"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kii"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kii"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kii"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kii"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kii"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kii"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_kozuke"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_kozuke"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_kozuke"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_kozuke"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_kozuke"	"Genpei_Inf_Missile_Bow_Levy"
"gem_kozuke"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_kozuke"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_kozuke"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_mikawa"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_mikawa"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_mikawa"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_mikawa"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_mikawa"	"Genpei_Inf_Missile_Bow_Levy"
"gem_mikawa"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_mikawa"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_mikawa"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_mimasaka"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_mimasaka"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_mimasaka"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_mimasaka"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_mimasaka"	"Genpei_Inf_Missile_Bow_Levy"
"gem_mimasaka"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_mimasaka"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_mimasaka"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_minamoto_kamakura"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_minamoto_kamakura"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_minamoto_kamakura"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_minamoto_kamakura"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_minamoto_kamakura"	"Genpei_Inf_Missile_Bow_Levy"
"gem_minamoto_kamakura"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_minamoto_kamakura"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_minamoto_kamakura"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_minamoto_kiso"	"Genpei_Cav_Missile_Samurai_Cavalry"
"gem_minamoto_kiso"	"Genpei_Inf_Heavy_Naginata_Attendants"
"gem_minamoto_kiso"	"Genpei_Inf_Heavy_Naginata_Levy"
"gem_minamoto_kiso"	"Genpei_Inf_Missile_Bow_Attendants"
"gem_minamoto_kiso"	"Genpei_Inf_Missile_Bow_Levy"
"gem_minamoto_kiso"	"Genpei_Inf_Missile_Samurai_Infantry"
"gem_minamoto_kiso"	"Genpei_Inf_Special_Fire_Bomb_Throwers"
"gem_minamoto_kiso"	"Genpei_Inf_Sword_Sword_Attendants"
"gem_mino"	"Genpei_Cav_Missile_Samurai_Cavalry"
