version 1, schema warscape_animated_lod_tables, guid 6d09607a-831a-43a6-8034-3d14d595ae1a
Random_Index(string)	Path(string)	Meters_to_x0020_Lod_transition(float)	Filename_x0020_WA_ID(string)
"2146655833"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Gold_Mining\\campaign_bos_region_spec_gold_mining_3_ore_processing_plant_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_3_ore_processing_plant"
"2146655842"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Gold_Mining\\campaign_bos_region_spec_gold_mining_3_coin_mint_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_3_coin_mint"
"2146655844"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Gold_Mining\\campaign_bos_region_spec_gold_mining_2_goldfields_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_2_goldfields"
"2146655846"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Smugglers\\campaign_bos_region_spec_smugglers_3_yakuza_headquarters_anim.rigid_model_v2"	0	"campaign_bos_region_spec_smugglers_3_yakuza_headquarters"
"2146655849"	"RigidModels\\CampaignBuildings\\Boshin\\BOS_Smugglers\\campaign_bos_region_spec_smugglers_2_criminal_den_anim.rigid_model_v2"	0	"campaign_bos_region_spec_smugglers_2_criminal_den"
"2146655854"	"RigidModels/CampaignBuildings/Boshin/BOS_Coal_Mining/campaign_bos_region_spec_coal_mining_3_deep-seam_coal_mine_anim.rigid_model_v2"	0	"campaign_bos_region_spec_coal_mining_3_deep-seam_coal_mine_anim"
"2146655864"	"RigidModels/CampaignBuildings/Boshin/BOS_Gold_Mining/campaign_bos_region_spec_gold_mining_2_goldfields_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_2_goldfields_anim"
"2146655868"	"RigidModels/CampaignBuildings/Boshin/BOS_Gold_Mining/campaign_bos_region_spec_gold_mining_3_coin_mint_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_3_coin_mint_anim"
"2146655877"	"RigidModels/CampaignBuildings/Boshin/BOS_Gold_Mining/campaign_bos_region_spec_gold_mining_3_ore_processing_plant_anim.rigid_model_v2"	0	"campaign_bos_region_spec_gold_mining_3_ore_processing_plant_anim"
"2146655882"	"RigidModels/CampaignBuildings/Boshin/BOS_Iron_Mining/campaign_bos_region_spec_iron_mining_3_iron_smelter_anim.rigid_model_v2"	0	"campaign_bos_region_spec_iron_mining_3_iron_smelter_anim"
"2146655886"	"RigidModels/CampaignBuildings/Boshin/BOS_Iron_Mining/campaign_bos_region_spec_iron_mining_3_steel_mill_anim.rigid_model_v2"	0	"campaign_bos_region_spec_iron_mining_3_steel_mill_anim"
"2146655892"	"RigidModels/CampaignBuildings/Boshin/BOS_Smugglers/campaign_bos_region_spec_smugglers_2_criminal_den_anim.rigid_model_v2"	0	"campaign_bos_region_spec_smugglers_2_criminal_den_anim"
"2146655902"	"RigidModels/CampaignBuildings/Boshin/BOS_Smugglers/campaign_bos_region_spec_smugglers_3_yakuza_headquarters_anim.rigid_model_v2"	0	"campaign_bos_region_spec_smugglers_3_yakuza_headquarters_anim"
"2146655906"	"RigidModels/CampaignBuildings/Building_Siegeicon/castle_under_siege_boshin_single_cannon_anim.rigid_model_v2"	0	"castle_under_siege_boshin_single_cannon_anim"
"2146655910"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_11_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_11"
"2146655913"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_10_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_10"
"2146655918"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_9_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_9"
"2146655923"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_8_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_8"
"2146655932"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_7_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_7"
"2146655940"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_6_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_6"
"2146655948"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_5_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_5"
"2146655955"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_4_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_4"
"2146655958"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_3_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_3"
"2146655960"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_2_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_2"
"2146655967"	"RigidModels\\CampaignTradeRoutes\\campaign_landtrade_boshin_villager_1_anim.rigid_model_v2"	0	"campaign_bos_trader_villager_1"
"215901735"	"EngineModels\\Naval_Cannon_6lb\\naval_cannon_6lb_destruction.rigid_model_animation"	0	"Naval_Cannon_6lb_destruction"
"22480050"	"UnitModels\\horse\\horse_D_covered_lod1.variant_weighted_mesh"	10	"horse_covered_dark_brown"
"237976148"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_6lb_France"
"243598626"	"UnitModels\\horse\\horse_D_artillery_lod1.variant_weighted_mesh"	10	"horse_artillery_dark_brown"
"251070535"	"UnitModels\\horse\\horse_A_artillery_lod2.variant_weighted_mesh"	20	"horse_artillery_light_brown"
"265"	"UnitModels/Euro_line_Infantry_LOD1.variant_weighted_mesh"	5	"euroline"
"266"	"UnitModels/Euro_line_Infantry_LOD2.variant_weighted_mesh"	10	"euroline"
"267"	"UnitModels/Euro_line_Infantry_LOD3.variant_weighted_mesh"	15	"euroline"
"268"	"UnitModels/Euro_line_Infantry_LOD4.variant_weighted_mesh"	0	"euroline"
"275886308"	"EngineModels/Ott_Field_Cannon_18lb/Ottoman_Field_Cannon_18lb_LOD4.animatable_rigid_model"	0	"Ott_Field_Cannon_18lb"
"279"	"UnitModels/campaign_soldier_base.variant_weighted_mesh"	0	"campaign_soldier"
"280"	"RigidModels/Naval/Variant/positional_oar_L01_anim.rigid_model_animation"	0	"positional_oar_L01_anim"
"281"	"RigidModels/Naval/Variant/positional_oar_L02_anim.rigid_model_animation"	0	"positional_oar_L02_anim"
"282"	"RigidModels/Naval/Variant/mast_destroy_anim.rigid_model_animation"	0	"mast_destroy_anim"
"329398310"	"EngineModels/Ott_Field_Cannon_9lb/Ottoman_Field_Cannon_9lb_LOD1.animatable_rigid_model"	10	"Ott_Field_Cannon_9lb"
"334673923"	"unitmodels/ottoman_commodore_lod1.variant_weighted_mesh"	5	"ottoman_commodore"
"341802831"	"EngineModels/Howitzer_7/Howitzer_7_alphatest_LOD2.animatable_rigid_model"	20	"howitzer_7_Russia"
"348989915"	"UnitModels\\horse\\horse_F_basic_lod2.variant_weighted_mesh"	20	"horse_basic_brown"
"350728900"	"EngineModels/Ott_Field_Cannon_9lb/Ottoman_Field_Cannon_9lb_LOD3.animatable_rigid_model"	30	"Ott_Field_Cannon_9lb"
"357187663"	"EngineModels/Naval_Cannon_9lb/Naval_Cannon_9lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_9lb"
"358058827"	"EngineModels/Naval_Cannon_12lb/Naval_Cannon_12lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_12lb"
"359971921"	"UnitModels\\horse\\horse_F_hussar_lod4.variant_weighted_mesh"	0	"horse_hussar_brown"
"368323020"	"EngineModels/Howitzer_6/Howitzer_6_destruction.rigid_model_animation"	0	"howitzer_6_destruction"
"368939067"	"unitmodels/barbary_pirates_lod1.variant_weighted_mesh"	5	"barbary_pirates"
"369135965"	"UnitModels\\horse\\horse_E_iberian_lod4.variant_weighted_mesh"	0	"horse_iberian_white"
"371801867"	"EngineModels/Field_Cannon_6lb/field_cannon_6lb_destruction.rigid_model_animation"	0	"Field_Cannon_6lb_France_destruction"
"378910865"	"UnitModels\\horse\\horse_B_basic_lod4.variant_weighted_mesh"	0	"horse_basic_grey"
"379002777"	"UnitModels\\horse\\horse_F_artillery_lod4.variant_weighted_mesh"	0	"horse_artillery_brown"
"386407841"	"UnitModels\\horse\\horse_D_artillery_lod4.variant_weighted_mesh"	0	"horse_artillery_dark_brown"
"393803367"	"UnitModels\\French_Sailor_LOD1.variant_weighted_mesh"	0	"French_Sailor_Boxes"
"40669514"	"EngineModels/Unicorn_20/Unicorn_20_alphatest_LOD2.animatable_rigid_model"	20	"unicorn_20_Russia"
"409330185"	"EngineModels/Howitzer_7/Howitzer_7_destruction.rigid_model_animation"	0	"howitzer_7_Austria_destruction"
"423573339"	"EngineModels/Howitzer_7/Howitzer_7_alphatest_LOD2.animatable_rigid_model"	20	"howitzer_7_Prussia"
"423985330"	"EngineModels/Naval_Cannon_12lb/Naval_Cannon_12lb_LOD1.animatable_rigid_model"	10	"Naval_Cannon_12lb"
"424219348"	"UnitModels\\horse\\horse_C_artillery_lod3.variant_weighted_mesh"	50	"horse_artillery_black"
"429850332"	"EngineModels\\Naval_Cannon_9lb\\naval_cannon_9lb_destruction.rigid_model_animation"	0	"Naval_Cannon_9lb_destruction"
"438181730"	"unitmodels/ottoman_colonel_lod4.variant_weighted_mesh"	0	"ottoman_naval_officer"
"459954626"	"EngineModels/Field_Cannon_18lb/Field_Cannon_18lb_alphatest_LOD2.animatable_rigid_model"	20	"field_cannon_18lb"
"460409706"	"UnitModels\\horse\\horse_D_basic_lod1.variant_weighted_mesh"	10	"horse_basic_dark_brown"
"472673544"	"EngineModels/Naval_Cannon_24lb/Naval_Cannon_24lb_LOD3.animatable_rigid_model"	30	"Naval_Cannon_24lb"
"488627053"	"UnitModels\\horse\\horse_A_iberian_lod4.variant_weighted_mesh"	0	"horse_iberian_light_brown"
"492980152"	"UnitModels\\horse\\horse_D_hussar_lod3.variant_weighted_mesh"	50	"horse_hussar_dark_brown"
"501940215"	"EngineModels/Rocket/rocket_LOD1.animatable_rigid_model"	10	"rocket_Britain"
"508468"	"UnitModels\\horse\\horse_E_basic_lod3.variant_weighted_mesh"	50	"horse_basic_white"
"514530421"	"EngineModels/Rocket/rocket_LOD1.animatable_rigid_model"	10	"rocket_Prussia"
"525285018"	"UnitModels\\horse\\horse_B_covered_lod1.variant_weighted_mesh"	10	"horse_covered_grey"
"55107120"	"EngineModels/Naval_Cannon_12lb/Naval_Cannon_12lb_LOD3.animatable_rigid_model"	30	"Naval_Cannon_12lb"
"586921091"	"EngineModels/Naval_Cannon_24lb/Naval_Cannon_24lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_24lb"
"588270512"	"unitmodels/euro_commodore_lod2.variant_weighted_mesh"	10	"euro_commodore"
"603519132"	"UnitModels\\horse\\horse_A_iberian_lod3.variant_weighted_mesh"	50	"horse_iberian_light_brown"
"604514081"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD2.animatable_rigid_model"	20	"Field_Cannon_6lb_France"
"610327175"	"EngineModels/Field_Cannon_6lb/field_cannon_6lb_destruction.rigid_model_animation"	0	"Field_Cannon_6lb_destruction"
"625926352"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_6lb"
"635303420"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD2.animatable_rigid_model"	20	"Field_Cannon_12lb_Prussia"
"642844756"	"EngineModels/Rocket/rocket_large_LOD1.animatable_rigid_model"	10	"rocket_only"
"678281352"	"RigidModels/artillery/Limber/limber_destruction.rigid_model_animation"	0	"Ammo_Caisson_Austria_destruction"
"679845734"	"EngineModels/Field_Cannon_8lb/Field_Cannon_8lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_8lb_France"
"691155610"	"EngineModels/Naval_Cannon_6lb/Naval_Cannon_6lb_LOD1.animatable_rigid_model"	10	"Naval_Cannon_6lb"
"695439082"	"EngineModels/Howitzer_6/Howitzer_6_alphatest_LOD1.animatable_rigid_model"	10	"howitzer_6_France"
"70086694"	"EngineModels/Rocket/rocket_LOD3.animatable_rigid_model"	30	"rocket_France"
"731489745"	"EngineModels/Rocket/rocket_destruction.rigid_model_animation"	0	"rocket_Russia_destruction"
"733366975"	"EngineModels/Naval_Cannon_32lb/Naval_Cannon_32lb_LOD2.animatable_rigid_model"	20	"Naval_Cannon_32lb"
"745555064"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_6lb_Russia"
"76"	"UnitModels/Euro_Marines_Lod1.variant_weighted_mesh"	5	"euro_marines"
"762810080"	"EngineModels/Howitzer_5/Howitzer_5_alphatest_LOD3.animatable_rigid_model"	0	"Howitzer_5"
"765104198"	"EngineModels/Naval_Cannon_9lb/Naval_Cannon_9lb_LOD1.animatable_rigid_model"	10	"Naval_Cannon_9lb"
"767262643"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD3.animatable_rigid_model"	0	"Field_Cannon_6lb_Prussia"
"78"	"UnitModels/Euro_Marines_Lod2.variant_weighted_mesh"	10	"euro_marines"
"780038907"	"UnitModels\\horse\\horse_D_artillery_lod2.variant_weighted_mesh"	20	"horse_artillery_dark_brown"
"780901824"	"EngineModels/Howitzer_6/Howitzer_6_alphatest_LOD1.animatable_rigid_model"	10	"howitzer_6"
"782457370"	"RigidModels/artillery/Limber/limber_model_alphatest_lod3.animatable_rigid_model"	0	"limber_model_Britain"
"78298886"	"EngineModels/Field_Cannon_12lb/Field_Cannon_12lb_LOD1.animatable_rigid_model"	10	"Field_Cannon_12lb_France"
"785313422"	"EngineModels/Ott_Mortar/ottoman_mortar_destruction.rigid_model_animation"	0	"ott_mortar_destruction"
"79"	"UnitModels/Euro_Marines_Lod3.variant_weighted_mesh"	15	"euro_marines"
"8"	"RigidModels/CampaignPieces/campaign_ship_model.animatable_rigid_model"	0	"campaign_ship"
"80"	"UnitModels/Euro_Marines_Lod4.variant_weighted_mesh"	0	"euro_marines"
"803544919"	"UnitModels\\horse\\horse_E_iberian_lod2.variant_weighted_mesh"	20	"horse_iberian_white"
"809830377"	"RigidModels/artillery/Limber/limber_destruction.rigid_model_animation"	0	"Ammo_Caisson_Britain_destruction"
"81845355"	"EngineModels/Field_Cannon_6lb/Field_Cannon_6lb_LOD2.animatable_rigid_model"	20	"Field_Cannon_6lb"
"819017020"	"UnitModels\\horse\\horse_E_covered_lod3.variant_weighted_mesh"	50	"horse_covered_white"
"8256167"	"EngineModels/Howitzer_5/Howitzer_5_alphatest_LOD2.animatable_rigid_model"	20	"Howitzer_5_Britain"
"826974612"	"UnitModels\\horse\\horse_A_hussar_lod3.variant_weighted_mesh"	50	"horse_hussar_light_brown"
"835221233"	"EngineModels/Field_Cannon_12lb/field_cannon_12lb_destruction.rigid_model_animation"	0	"Field_Cannon_12lb_destruction"
"83690035"	"UnitModels\\horse\\horse_F_artillery_lod2.variant_weighted_mesh"	20	"horse_artillery_brown"
"840905807"	"UnitModels\\horse\\horse_C_covered_lod2.variant_weighted_mesh"	20	"horse_covered_black"
"846792521"	"UnitModels/camel/camel_base_lod4.variant_weighted_mesh"	0	"camel_base"
"85"	"UnitModels/Euro_Able_Seamen_LOD1.variant_weighted_mesh"	5	"euro_able_seamen"
"883055607"	"UnitModels/Euro_Able_Seamen_LOD1.variant_weighted_mesh"	5	"euro_naval_gunner"
"912562095"	"EngineModels/Rocket/rocket_destruction.rigid_model_animation"	0	"rocket_destruction"
"924428844"	"UnitModels\\horse\\horse_E_artillery_lod3.variant_weighted_mesh"	50	"horse_artillery_white"
"933094879"	"UnitModels\\horse\\horse_E_basic_lod2.variant_weighted_mesh"	20	"horse_basic_white"
"939035082"	"EngineModels/Naval_Cannon_24lb/Naval_Cannon_24lb_LOD1.animatable_rigid_model"	10	"Naval_Cannon_24lb"
"939360298"	"UnitModels\\horse\\horse_B_iberian_lod1.variant_weighted_mesh"	10	"horse_iberian_grey"
"944332549"	"UnitModels\\horse\\horse_A_hussar_lod4.variant_weighted_mesh"	0	"horse_hussar_light_brown"
"948187618"	"UnitModels\\horse\\horse_B_hussar_lod1.variant_weighted_mesh"	10	"horse_hussar_grey"
"954603630"	"UnitModels\\horse\\horse_E_iberian_lod1.variant_weighted_mesh"	10	"horse_iberian_white"
"961291618"	"EngineModels/Rocket/rocket_LOD1.animatable_rigid_model"	10	"rocket_Austria"
"962949140"	"EngineModels/Ott_Field_Cannon_18lb/ottoman_field_cannon_18lb_destruction.rigid_model_animation"	0	"ott_field_cannon_18lb_destruction"
"970730027"	"RigidModels/artillery/Limber/limber_model_alphatest_lod2.animatable_rigid_model"	20	"limber_model"
"972580763"	"UnitModels\\horse\\horse_D_iberian_lod2.variant_weighted_mesh"	20	"horse_iberian_dark_brown"
"97881877"	"UnitModels\\horse\\horse_C_covered_lod4.variant_weighted_mesh"	0	"horse_covered_black"
