version 1, schema ministerial_positions_by_gov_types_tables
Faction(string)	Position(string)	Government_x0020_Type(string)	Gender(string)	Title(string)
"scandinavian_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"scandinavian_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"scandinavian_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"scandinavian_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"scandinavian_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"scandinavian_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"scotland"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_state"
"scotland"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_state"
"scotland"	"army"	"gov_republic"	"b"	"secretary_of_state"
"scotland"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"scotland"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"scotland"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"scotland"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"scotland"	"faction_leader"	"gov_republic"	"f"	"high_protector"
"scotland"	"faction_leader"	"gov_republic"	"m"	"lord_protector"
"scotland"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"scotland"	"finance"	"gov_constitutional_monarchy"	"b"	"secretary_of_the_treasury"
"scotland"	"finance"	"gov_republic"	"b"	"treasury_secretary"
"scotland"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"scotland"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"prime_minister"
"scotland"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"scotland"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"scotland"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"scotland"	"justice"	"gov_republic"	"b"	"attorney_general"
"scotland"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"scotland"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_navy"
"scotland"	"navy"	"gov_republic"	"b"	"naval_secretary"
"slavic_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"slavic_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"slavic_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"slavic_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"slavic_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"slavic_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"slavic_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"slavic_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"slavic_rebels"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"slavic_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"slavic_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"slavic_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"slavic_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_fleet"
"slavic_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"slavic_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spain"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spain"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spain"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spain"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"spain"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"spain"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"spain"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"spain"	"faction_leader"	"gov_republic"	"f"	"emperatriz"
"spain"	"faction_leader"	"gov_republic"	"m"	"emperador"
"spain"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spain"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spain"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spain"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spain"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spain"	"head_of_government"	"gov_republic"	"b"	"premier"
"spain"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spain"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spain"	"justice"	"gov_republic"	"b"	"attorney_general"
"spain"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spain"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spain"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spanish_rebels"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spanish_rebels"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spanish_rebels"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spanish_rebels"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spanish_rebels"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spanish_rebels"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spanish_rebels"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spanish_rebels"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spanish_rebels"	"head_of_government"	"gov_republic"	"b"	"premier"
"spanish_rebels"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spanish_rebels"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spanish_rebels"	"justice"	"gov_republic"	"b"	"attorney_general"
"spanish_rebels"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spanish_rebels"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spanish_rebels"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"sweden"	"army"	"gov_absolute_monarchy"	"b"	"lord_minister_of_war"
"sweden"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_war"
"sweden"	"army"	"gov_republic"	"b"	"secretary_of_war"
"sweden"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"sweden"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"sweden"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"sweden"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"sweden"	"faction_leader"	"gov_republic"	"b"	"stattholder"
"sweden"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"sweden"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"sweden"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"sweden"	"head_of_government"	"gov_absolute_monarchy"	"b"	"lord_chief_minister"
"sweden"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"sweden"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"sweden"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"sweden"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"sweden"	"justice"	"gov_republic"	"b"	"attorney_general"
"sweden"	"navy"	"gov_absolute_monarchy"	"b"	"lord_minister_of_the_admiralty"
"sweden"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_of_the_admiralty"
"sweden"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"swiss_confederation"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"swiss_confederation"	"army"	"gov_constitutional_monarchy"	"b"	"first_minister"
"swiss_confederation"	"army"	"gov_republic"	"b"	"secretary_of_war"
"swiss_confederation"	"faction_leader"	"gov_absolute_monarchy"	"f"	"konigin"
"swiss_confederation"	"faction_leader"	"gov_absolute_monarchy"	"m"	"konig"
"swiss_confederation"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"konigin"
"swiss_confederation"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"konig"
"swiss_confederation"	"faction_leader"	"gov_republic"	"b"	"president"
"swiss_confederation"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"swiss_confederation"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"swiss_confederation"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"swiss_confederation"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"swiss_confederation"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"swiss_confederation"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"swiss_confederation"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"swiss_confederation"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"swiss_confederation"	"justice"	"gov_republic"	"b"	"attorney_general"
"swiss_confederation"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"swiss_confederation"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"swiss_confederation"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"westphalia"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"westphalia"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"westphalia"	"army"	"gov_republic"	"b"	"secretary_of_war"
"westphalia"	"faction_leader"	"gov_absolute_monarchy"	"f"	"konigin"
"westphalia"	"faction_leader"	"gov_absolute_monarchy"	"m"	"konig"
"westphalia"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"konigin"
"westphalia"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"konig"
"westphalia"	"faction_leader"	"gov_republic"	"f"	"kaiserin"
"westphalia"	"faction_leader"	"gov_republic"	"m"	"kaiser"
"westphalia"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"westphalia"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"westphalia"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"westphalia"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"westphalia"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"westphalia"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"westphalia"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"westphalia"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"westphalia"	"justice"	"gov_republic"	"b"	"attorney_general"
"westphalia"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"westphalia"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"westphalia"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"wurttemberg"	"army"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_war"
"wurttemberg"	"army"	"gov_constitutional_monarchy"	"b"	"minister_of_war"
"wurttemberg"	"army"	"gov_republic"	"b"	"secretary_of_war"
"wurttemberg"	"faction_leader"	"gov_absolute_monarchy"	"f"	"konigin"
"wurttemberg"	"faction_leader"	"gov_absolute_monarchy"	"m"	"konig"
"wurttemberg"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"konigin"
"wurttemberg"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"konig"
"wurttemberg"	"faction_leader"	"gov_republic"	"f"	"kaiserin"
"wurttemberg"	"faction_leader"	"gov_republic"	"m"	"kaiser"
"wurttemberg"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"wurttemberg"	"finance"	"gov_constitutional_monarchy"	"b"	"treasury_minister"
"wurttemberg"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"wurttemberg"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"wurttemberg"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"first_minister"
"wurttemberg"	"head_of_government"	"gov_republic"	"b"	"first_minister"
"wurttemberg"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"wurttemberg"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"wurttemberg"	"justice"	"gov_republic"	"b"	"attorney_general"
"wurttemberg"	"navy"	"gov_absolute_monarchy"	"b"	"lord_secretary_of_the_admiralty"
"wurttemberg"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"wurttemberg"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spa_britain"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spa_britain"	"army"	"gov_constitutional_monarchy"	"b"	"secretary_at_war"
"spa_britain"	"army"	"gov_republic"	"b"	"secretary_at_war"
"spa_britain"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"spa_britain"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"spa_britain"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"spa_britain"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"spa_britain"	"faction_leader"	"gov_republic"	"f"	"high_protector"
"spa_britain"	"faction_leader"	"gov_republic"	"m"	"lord_protector"
"spa_britain"	"finance"	"gov_absolute_monarchy"	"b"	"lord_treasurer"
"spa_britain"	"finance"	"gov_constitutional_monarchy"	"b"	"chancellor_of_the_exchequer"
"spa_britain"	"finance"	"gov_republic"	"b"	"treasury_secretary"
"spa_britain"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord_of_the_treasury"
"spa_britain"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"prime_minister"
"spa_britain"	"head_of_government"	"gov_republic"	"b"	"prime_minister"
"spa_britain"	"justice"	"gov_absolute_monarchy"	"b"	"lord_high_steward"
"spa_britain"	"justice"	"gov_constitutional_monarchy"	"b"	"lord_chancellor"
"spa_britain"	"justice"	"gov_republic"	"b"	"attorney_general"
"spa_britain"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spa_britain"	"navy"	"gov_constitutional_monarchy"	"b"	"first_lord_of_the_admiralty"
"spa_britain"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spa_france"	"army"	"gov_empire"	"b"	"chief_of_staff"
"spa_france"	"faction_leader"	"gov_empire"	"f"	"queen"
"spa_france"	"faction_leader"	"gov_empire"	"m"	"emperor"
"spa_france"	"finance"	"gov_empire"	"b"	"minister_of_finances"
"spa_france"	"head_of_government"	"gov_empire"	"b"	"minister_of_foreign_affairs"
"spa_france"	"justice"	"gov_empire"	"b"	"keeper_of_the_seals"
"spa_france"	"navy"	"gov_empire"	"b"	"minister_of_the_navy"
"spa_portugal"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spa_portugal"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spa_portugal"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spa_portugal"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"spa_portugal"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"spa_portugal"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"spa_portugal"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"spa_portugal"	"faction_leader"	"gov_republic"	"f"	"emperatriz"
"spa_portugal"	"faction_leader"	"gov_republic"	"m"	"emperador"
"spa_portugal"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spa_portugal"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spa_portugal"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spa_portugal"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spa_portugal"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spa_portugal"	"head_of_government"	"gov_republic"	"b"	"premier"
"spa_portugal"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spa_portugal"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spa_portugal"	"justice"	"gov_republic"	"b"	"attorney_general"
"spa_portugal"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spa_portugal"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spa_portugal"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
"spa_spain"	"army"	"gov_absolute_monarchy"	"b"	"lord_high_constable"
"spa_spain"	"army"	"gov_constitutional_monarchy"	"b"	"minister_for_the_army"
"spa_spain"	"army"	"gov_republic"	"b"	"secretary_of_war"
"spa_spain"	"faction_leader"	"gov_absolute_monarchy"	"f"	"queen"
"spa_spain"	"faction_leader"	"gov_absolute_monarchy"	"m"	"king"
"spa_spain"	"faction_leader"	"gov_constitutional_monarchy"	"f"	"queen"
"spa_spain"	"faction_leader"	"gov_constitutional_monarchy"	"m"	"king"
"spa_spain"	"faction_leader"	"gov_republic"	"f"	"emperatriz"
"spa_spain"	"faction_leader"	"gov_republic"	"m"	"emperador"
"spa_spain"	"finance"	"gov_absolute_monarchy"	"b"	"lord_chancellor"
"spa_spain"	"finance"	"gov_constitutional_monarchy"	"b"	"finance_chancellor"
"spa_spain"	"finance"	"gov_republic"	"b"	"secretary_of_the_treasury"
"spa_spain"	"head_of_government"	"gov_absolute_monarchy"	"b"	"first_lord"
"spa_spain"	"head_of_government"	"gov_constitutional_monarchy"	"b"	"chief_minister"
"spa_spain"	"head_of_government"	"gov_republic"	"b"	"premier"
"spa_spain"	"justice"	"gov_absolute_monarchy"	"b"	"lord_chief_justice"
"spa_spain"	"justice"	"gov_constitutional_monarchy"	"b"	"chief_justice"
"spa_spain"	"justice"	"gov_republic"	"b"	"attorney_general"
"spa_spain"	"navy"	"gov_absolute_monarchy"	"b"	"lord_high_admiral"
"spa_spain"	"navy"	"gov_constitutional_monarchy"	"b"	"minister_for_the_navy"
"spa_spain"	"navy"	"gov_republic"	"b"	"secretary_of_the_admiralty"
